leg,water,water,water,water,water,water,water,water,water,water,water,water,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg_mean,ddg_mean,ddg_mean
edge_CHEMBL3265037_CHEMBL3265032,     -9.49,      0.07,      0.07,     -0.03,     -9.68,      0.08,      0.08,     -0.02,     -9.42,      0.07,      0.07,     -0.10,     -9.11,      0.21,      0.20,     -0.04,     -9.62,      0.21,      0.30,      0.27,     -8.51,      0.15,      0.14,     -0.05,      0.38,      0.22,      0.21,      0.05,      0.22,      0.31,      0.91,      0.16,      0.15,      0.44,      0.26,
edge_CHEMBL3265016_CHEMBL3265005,    -34.06,      0.13,      0.12,     -0.08,    -34.53,      0.13,      0.12,     -0.04,    -34.43,      0.09,      0.11,      0.10,    -35.50,      0.32,      0.46,      0.19,    -33.32,      0.29,      0.27,     -0.01,    -34.12,      0.27,      0.24,     -0.08,     -1.44,      0.35,      0.47,      1.21,      0.32,      0.30,      0.31,      0.28,      0.26,      0.02,      0.79,
edge_CHEMBL3265016_CHEMBL3265020,     -5.91,      0.05,      0.05,      0.03,     -5.84,      0.06,      0.06,      0.03,     -5.97,      0.05,      0.05,     -0.03,     -6.35,      0.07,      0.07,      0.03,     -6.22,      0.12,      0.10,     -0.08,     -7.00,      0.06,      0.06,     -0.45,     -0.44,      0.09,      0.09,     -0.38,      0.13,      0.11,     -1.03,      0.08,      0.08,     -0.62,      0.21,
edge_CHEMBL3265032_CHEMBL3265022,    -30.46,      0.11,      0.11,      0.00,    -29.40,      0.15,      0.19,      0.26,    -30.16,      0.13,      0.12,     -0.03,    -28.54,      0.43,      0.40,     -0.16,    -28.68,      0.22,      0.26,      0.16,    -31.92,      0.23,      0.34,      0.41,      1.92,      0.44,      0.42,      0.72,      0.27,      0.32,     -1.77,      0.26,      0.36,      0.29,      1.10,
edge_CHEMBL3265032_CHEMBL3265027,    -21.01,      0.11,      0.11,      0.01,    -21.08,      0.11,      0.10,     -0.04,    -20.88,      0.11,      0.11,     -0.05,    -19.64,      0.12,      0.15,      0.01,    -19.78,      0.11,      0.14,      0.07,    -19.84,      0.12,      0.13,     -0.02,      1.37,      0.17,      0.18,      1.30,      0.16,      0.17,      1.04,      0.16,      0.17,      1.24,      0.12,
edge_CHEMBL3265032_CHEMBL3265033,   -172.26,      0.08,      0.08,     -0.10,   -172.19,      0.08,      0.08,     -0.02,   -172.26,      0.09,      0.09,     -0.03,   -172.88,      0.10,      0.12,      0.12,   -172.82,      0.11,      0.11,     -0.06,   -172.63,      0.10,      0.12,      0.10,     -0.61,      0.13,      0.14,     -0.63,      0.14,      0.13,     -0.37,      0.13,      0.15,     -0.54,      0.10,
edge_CHEMBL3264997_CHEMBL3264995,    -11.27,      0.12,      0.12,      0.03,    -11.28,      0.14,      0.14,     -0.01,    -11.06,      0.14,      0.13,     -0.14,    -12.03,      0.25,      0.20,     -0.19,    -12.22,      0.20,      0.22,      0.08,    -13.34,      0.18,      0.32,      0.62,     -0.75,      0.27,      0.23,     -0.94,      0.25,      0.26,     -2.28,      0.23,      0.34,     -1.33,      0.50,
edge_CHEMBL3264997_CHEMBL3264994,     -2.15,      0.24,      0.27,      0.08,     -2.06,      0.27,      0.22,     -0.13,     -1.85,      0.31,      0.27,     -0.14,      1.17,      1.20,      0.67,     -0.01,     -2.49,      0.74,      4.16,      0.99,     -0.74,      0.37,     24.21,      1.00,      3.32,      1.22,      0.72,     -0.43,      0.78,      4.16,      1.11,      0.49,     24.21,      1.33,      1.14,
edge_CHEMBL3265028_CHEMBL3265027,     20.76,      0.06,      0.06,     -0.03,     20.89,      0.07,      0.06,     -0.01,     20.84,      0.05,      0.06,      0.02,     21.48,      0.10,      0.11,      0.18,     21.99,      0.07,      0.09,      0.12,     21.68,      0.10,      0.10,      0.02,      0.71,      0.12,      0.13,      1.10,      0.10,      0.11,      0.84,      0.11,      0.12,      0.89,      0.12,
edge_CHEMBL3265028_CHEMBL3265030_n,     18.70,      0.14,      0.13,     -0.06,     19.00,      0.13,      0.14,      0.04,     18.80,      0.10,      0.13,      0.04,     18.41,      0.21,      0.18,     -0.19,     18.91,      0.14,      0.17,      0.18,     18.55,      0.22,      0.18,     -0.11,     -0.29,      0.26,      0.22,     -0.09,      0.19,      0.22,     -0.25,      0.24,      0.23,     -0.21,      0.13,
edge_CHEMBL3265018_CHEMBL3265011,    -21.68,      0.12,      0.13,      0.05,    -22.18,      0.13,      0.14,     -0.00,    -21.84,      0.17,      0.13,     -0.19,    -19.37,      0.84,      1.40,      0.88,    -17.53,      0.22,      1.86,      0.98,    -16.34,      0.39,     22.79,      1.00,      2.31,      0.85,      1.41,      4.65,      0.26,      1.86,      5.50,      0.42,     22.79,      4.15,      0.97,
edge_CHEMBL3265018_CHEMBL3265005,    -20.12,      0.11,      0.12,      0.07,    -20.20,      0.12,      0.11,     -0.11,    -20.20,      0.14,      0.13,     -0.01,    -18.78,      0.35,      0.39,      0.18,    -18.70,      0.34,      0.32,     -0.09,    -19.29,      0.18,      0.46,      0.76,      1.34,      0.37,      0.41,      1.51,      0.36,      0.34,      0.90,      0.23,      0.47,      1.25,      0.24,
edge_CHEMBL3265018_CHEMBL3265019,     20.32,      0.11,      0.12,      0.10,     20.25,      0.12,      0.12,      0.03,     20.17,      0.12,      0.11,     -0.01,     19.52,      0.07,      0.11,      0.26,     19.56,      0.06,      0.06,     -0.04,     19.48,      0.08,      0.08,     -0.00,     -0.80,      0.13,      0.16,     -0.70,      0.13,      0.14,     -0.70,      0.15,      0.14,     -0.73,      0.08,
edge_CHEMBL3265019_CHEMBL3265005,    -34.75,      0.15,      0.15,     -0.03,    -34.62,      0.17,      0.15,      0.04,    -34.75,      0.14,      0.13,     -0.02,    -32.07,      0.25,      0.40,      0.41,    -32.27,      0.21,      0.25,      0.11,    -33.68,      0.21,      1.02,      0.93,      2.69,      0.29,      0.43,      2.34,      0.27,      0.29,      1.07,      0.25,      1.03,      2.03,      0.50,
edge_CHEMBL3265027_CHEMBL3265033,   -150.30,      0.13,      0.15,      0.09,   -150.22,      0.13,      0.14,      0.08,   -150.54,      0.13,      0.14,      0.06,   -151.94,      0.20,      0.22,     -0.06,   -151.61,      0.22,      0.20,     -0.02,   -151.67,      0.18,      0.24,      0.07,     -1.63,      0.24,      0.26,     -1.39,      0.25,      0.24,     -1.14,      0.23,      0.28,     -1.39,      0.17,
edge_CHEMBL3265027_CHEMBL3265020,    -28.86,      0.20,      0.22,      0.13,    -30.04,      0.14,      0.14,      0.08,    -28.65,      0.20,      0.24,      0.15,    -29.01,      0.20,      0.26,      0.33,    -27.87,      0.59,      0.75,      0.59,    -30.09,      0.18,      0.41,      0.71,     -0.15,      0.28,      0.34,      2.17,      0.61,      0.77,     -1.44,      0.27,      0.47,      0.19,      1.06,
edge_CHEMBL3265027_CHEMBL3265010,    -69.79,      0.19,      0.28,      0.40,    -69.15,      0.21,      0.26,      0.11,    -70.01,      0.16,      0.23,      0.42,    -69.92,      0.30,      0.90,      0.86,    -69.23,      0.64,      0.96,      0.67,    -71.19,      0.39,      0.34,     -0.09,     -0.13,      0.35,      0.95,     -0.08,      0.67,      0.99,     -1.18,      0.42,      0.41,     -0.46,      0.43,
edge_CHEMBL3265027_CHEMBL3265030_n,     -1.75,      0.12,      0.12,     -0.04,     -2.15,      0.10,      0.11,     -0.04,     -1.77,      0.10,      0.12,      0.01,     -2.48,      0.19,      0.17,     -0.06,     -2.89,      0.15,      0.19,      0.21,     -2.51,      0.13,      0.16,      0.06,     -0.73,      0.23,      0.21,     -0.74,      0.18,      0.21,     -0.74,      0.16,      0.20,     -0.74,      0.10,
edge_CHEMBL3265024_CHEMBL3265008,    -46.32,      0.16,      0.15,      0.06,    -46.35,      0.20,      0.18,     -0.01,    -46.05,      0.16,      0.16,     -0.02,    -45.50,      0.20,      0.22,      0.15,    -47.81,      0.33,      0.40,      0.14,    -48.20,      0.22,      0.24,      0.02,      0.82,      0.25,      0.27,     -1.46,      0.38,      0.44,     -2.15,      0.27,      0.29,     -0.93,      0.91,
edge_CHEMBL3264995_CHEMBL3264994,      9.56,      0.23,      0.24,     -0.01,      8.88,      0.23,      0.41,      0.48,      9.49,      0.32,      0.37,      0.13,     10.60,      0.51,      0.69,      0.50,     12.17,      0.52,      2.63,      0.98,     11.40,      0.27,     17.89,      1.00,      1.04,      0.56,      0.73,      3.29,      0.57,      2.66,      1.91,      0.42,     17.90,      2.08,      0.69,
edge_CHEMBL3264995_CHEMBL3265001,     23.29,      0.19,      0.15,     -0.08,     23.40,      0.13,      0.14,      0.03,     23.10,      0.13,      0.15,      0.08,     23.78,      0.16,      0.14,     -0.03,     22.75,      0.12,      0.15,      0.20,     22.96,      0.16,      0.16,      0.07,      0.49,      0.25,      0.21,     -0.65,      0.18,      0.21,     -0.13,      0.21,      0.21,     -0.10,      0.34,
edge_CHEMBL3265033_CHEMBL3265022,    141.51,      0.17,      0.19,      0.18,    141.59,      0.15,      0.20,      0.25,    143.70,      0.15,      0.95,      0.95,    143.98,      0.33,      0.42,      0.14,    143.29,      0.38,      0.66,      0.64,    141.63,      0.21,      1.06,      0.94,      2.48,      0.37,      0.46,      1.70,      0.40,      0.69,     -2.06,      0.26,      1.43,      0.71,      1.41,
edge_CHEMBL3265020_CHEMBL3265026,     29.25,      0.14,      0.15,      0.00,     29.07,      0.14,      0.14,     -0.01,     28.99,      0.16,      0.15,     -0.13,     27.46,      0.14,      0.13,     -0.04,     27.90,      0.12,      0.13,      0.13,     28.59,      0.12,      0.10,     -0.21,     -1.79,      0.20,      0.20,     -1.17,      0.18,      0.19,     -0.40,      0.20,      0.18,     -1.12,      0.41,
edge_CHEMBL3265008_CHEMBL3259820,     26.48,      0.11,      0.16,      0.36,     26.20,      0.13,      0.14,      0.02,     26.30,      0.14,      0.16,      0.08,     26.74,      0.31,      0.31,      0.03,     23.99,      0.25,      0.35,      0.20,     25.41,      0.32,      0.46,      0.29,      0.26,      0.33,      0.35,     -2.21,      0.28,      0.38,     -0.89,      0.35,      0.48,     -0.95,      0.73,
edge_CHEMBL3265008_CHEMBL3265005,     17.03,      0.11,      0.12,      0.02,     17.01,      0.13,      0.13,     -0.03,     17.15,      0.11,      0.12,      0.08,     17.86,      0.11,      0.11,     -0.10,     16.77,      0.12,      0.14,      0.18,     17.23,      0.11,      0.12,      0.06,      0.83,      0.16,      0.17,     -0.24,      0.18,      0.19,      0.08,      0.16,      0.17,      0.22,      0.33,
edge_CHEMBL3265008_CHEMBL3265006,     26.21,      0.08,      0.09,      0.06,     26.37,      0.08,      0.07,     -0.01,     26.39,      0.08,      0.08,     -0.01,     27.16,      0.15,      0.14,     -0.00,     27.56,      0.13,      0.12,      0.04,     27.00,      0.16,      0.11,     -0.26,      0.94,      0.17,      0.17,      1.19,      0.15,      0.14,      0.61,      0.18,      0.14,      0.91,      0.18,
edge_CHEMBL3265002_CHEMBL3264999,    -36.63,      0.15,      0.14,      0.04,    -36.63,      0.13,      0.14,     -0.00,    -36.50,      0.14,      0.14,     -0.02,    -36.11,      0.21,      0.23,      0.13,    -36.13,      0.27,      0.29,      0.08,    -35.88,      0.18,      0.18,      0.02,      0.51,      0.25,      0.27,      0.50,      0.30,      0.32,      0.62,      0.22,      0.23,      0.54,      0.14,
edge_CHEMBL3265002_CHEMBL3264996,    -14.49,      0.15,      0.16,      0.05,    -14.86,      0.16,      0.17,      0.01,    -14.70,      0.17,      0.16,     -0.02,    -14.17,      0.12,      0.14,      0.14,    -13.86,      0.10,      0.10,     -0.17,    -13.93,      0.13,      0.12,     -0.05,      0.32,      0.19,      0.21,      1.00,      0.19,      0.19,      0.77,      0.21,      0.20,      0.70,      0.22,
edge_CHEMBL3265010_CHEMBL3265011,     20.81,      0.11,      0.11,      0.06,     20.21,      0.14,      0.16,      0.10,     20.61,      0.13,      0.13,     -0.03,     25.90,      0.38,      1.31,      0.90,     24.43,      0.25,      0.41,      0.39,     23.40,      0.24,      0.22,     -0.08,      5.09,      0.39,      1.32,      4.22,      0.29,      0.44,      2.79,      0.27,      0.25,      4.04,      0.69,
edge_CHEMBL3265010_CHEMBL3264996,     22.99,      0.20,      0.22,      0.06,     22.58,      0.21,      0.21,     -0.02,     22.36,      0.22,      0.31,      0.30,     18.92,      0.23,      3.87,      0.99,     19.45,      0.33,      1.23,      0.90,     18.70,      0.46,      3.66,      0.99,     -4.07,      0.30,      3.87,     -3.13,      0.40,      1.25,     -3.66,      0.51,      3.67,     -3.62,      0.33,
edge_CHEMBL3265006_CHEMBL3265011,    -10.84,      0.07,      0.08,     -0.02,    -10.69,      0.10,      0.08,      0.01,    -10.92,      0.07,      0.07,      0.06,     -9.98,      0.13,      0.15,      0.18,     -7.22,      0.29,      0.59,      0.69,     -7.88,      0.12,      0.27,      0.69,      0.86,      0.15,      0.17,      3.47,      0.30,      0.59,      3.03,      0.14,      0.28,      2.45,      0.81,
edge_CHEMBL3265006_CHEMBL3265026,     48.31,      0.09,      0.11,      0.11,     48.36,      0.10,      0.10,     -0.03,     48.21,      0.11,      0.12,     -0.02,     48.15,      0.24,      0.35,      0.40,     48.42,      0.15,      0.50,      0.80,     46.65,      0.26,      0.28,      0.18,     -0.16,      0.25,      0.36,      0.06,      0.18,      0.51,     -1.56,      0.28,      0.31,     -0.55,      0.52,
edge_CHEMBL3265003_CHEMBL3264999,    -42.01,      0.11,      0.11,     -0.03,    -42.19,      0.15,      0.13,     -0.05,    -42.02,      0.12,      0.12,     -0.01,    -40.90,      0.23,      0.22,      0.06,    -40.97,      0.16,      0.16,     -0.12,    -41.36,      0.16,      0.17,     -0.01,      1.11,      0.26,      0.25,      1.23,      0.22,      0.20,      0.66,      0.20,      0.21,      1.00,      0.20,
edge_CHEMBL3264999_CHEMBL3264996,     21.97,      0.09,      0.10,      0.03,     21.99,      0.12,      0.10,     -0.05,     22.04,      0.12,      0.11,      0.02,     21.33,      0.16,      0.16,     -0.04,     21.93,      0.11,      0.14,      0.14,     21.69,      0.18,      0.18,     -0.05,     -0.65,      0.18,      0.19,     -0.07,      0.16,      0.17,     -0.35,      0.22,      0.21,     -0.35,      0.19,
