leg,water,water,water,water,water,water,water,water,water,water,water,water,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg_mean,ddg_mean,ddg_mean
edge_252_231,     67.52,      0.14,      0.15,      0.04,     67.73,      0.18,      0.15,     -0.11,     67.30,      0.13,      0.14,      0.07,     66.76,      0.09,      0.14,      0.33,     67.21,      0.08,      0.11,      0.21,     66.38,      0.11,      0.13,      0.20,     -0.76,      0.16,      0.20,     -0.52,      0.20,      0.19,     -0.92,      0.17,      0.19,     -0.74,      0.14,
edge_252_124,    217.76,      0.13,      0.13,      0.00,    217.66,      0.15,      0.12,     -0.08,    217.88,      0.13,      0.12,     -0.05,    211.90,      0.54,      0.54,      0.14,    215.92,      0.43,      0.70,      0.54,    209.87,      0.11,      2.91,      1.00,     -5.86,      0.55,      0.55,     -1.74,      0.46,      0.71,     -8.01,      0.17,      2.91,     -5.20,      1.85,
edge_336_251,     47.53,      0.12,      0.12,      0.00,     47.80,      0.13,      0.12,     -0.03,     47.74,      0.13,      0.13,     -0.05,     45.63,      0.22,      0.35,      0.34,     45.43,      0.55,      0.72,      0.44,     47.59,      0.33,      3.30,      0.98,     -1.90,      0.25,      0.37,     -2.38,      0.56,      0.73,     -0.15,      0.36,      3.31,     -1.48,      0.70,
edge_290_7a,    -97.66,      0.13,      0.13,     -0.01,    -97.84,      0.13,      0.13,     -0.09,    -98.02,      0.11,      0.14,      0.19,    -97.93,      0.17,      0.22,      0.27,    -97.69,      0.23,      0.32,      0.32,    -96.55,      0.14,      0.13,     -0.12,     -0.27,      0.21,      0.26,      0.15,      0.27,      0.34,      1.47,      0.18,      0.19,      0.45,      0.53,
edge_290_84,   -124.62,      0.18,      0.20,      0.04,   -123.99,      0.20,      0.21,     -0.02,   -124.38,      0.23,      0.23,      0.02,   -122.79,      0.15,      0.16,      0.05,   -120.17,      0.23,      0.22,     -0.02,   -120.95,      0.34,      0.58,      0.51,      1.82,      0.23,      0.26,      3.82,      0.31,      0.30,      3.43,      0.41,      0.62,      3.03,      0.63,
edge_290_23,    -95.70,      0.14,      0.13,     -0.12,    -95.74,      0.15,      0.15,      0.03,    -95.79,      0.10,      0.17,      0.33,    -94.46,      0.25,      0.25,      0.05,    -92.64,      0.20,      0.24,      0.23,    -94.58,      0.19,      0.28,      0.32,      1.24,      0.28,      0.28,      3.10,      0.25,      0.28,      1.20,      0.22,      0.33,      1.85,      0.63,
edge_290_256,   -290.70,      0.13,      0.12,     -0.06,   -290.64,      0.13,      0.13,      0.07,   -290.75,      0.11,      0.12,      0.07,   -285.73,      0.20,      0.21,      0.09,   -289.71,      0.34,      0.54,      0.32,   -287.11,      0.13,      0.12,     -0.31,      4.97,      0.24,      0.25,      0.93,      0.36,      0.56,      3.63,      0.16,      0.17,      3.18,      1.19,
edge_155_84,    -34.43,      0.09,      0.08,      0.05,    -33.70,      0.11,      0.10,      0.03,    -33.70,      0.13,      0.12,      0.02,    -33.79,      0.15,      0.19,      0.22,    -32.07,      0.19,      0.30,      0.39,    -31.61,      0.16,      0.48,      0.85,      0.64,      0.17,      0.21,      1.64,      0.22,      0.31,      2.09,      0.20,      0.49,      1.46,      0.44,
edge_164_124,    102.79,      0.28,      0.61,      0.70,    103.97,      0.42,      0.55,      0.30,    104.15,      0.33,      0.34,      0.13,     95.68,      0.50,      0.54,      0.04,     97.99,      0.25,      0.41,      0.36,    101.80,      0.76,      2.81,      0.98,     -7.10,      0.58,      0.81,     -5.98,      0.48,      0.68,     -2.35,      0.83,      2.83,     -5.14,      1.45,
edge_164_25,    110.56,      0.36,      0.30,     -0.15,    109.32,      0.22,      0.22,     -0.04,    109.74,      0.17,      0.30,      0.51,    105.48,      0.43,      0.51,      0.07,    105.70,      0.21,      0.47,      0.60,    105.88,      0.33,      0.41,      0.28,     -5.08,      0.56,      0.59,     -3.62,      0.30,      0.52,     -3.86,      0.37,      0.51,     -4.19,      0.47,
edge_164_163,    -17.33,      0.20,      0.22,      0.06,    -17.31,      0.19,      0.18,     -0.05,    -17.24,      0.28,      0.23,     -0.22,    -21.31,      0.11,      0.09,     -0.32,    -20.65,      0.08,      0.11,      0.22,    -20.16,      0.10,      0.08,     -0.09,     -3.98,      0.23,      0.23,     -3.34,      0.21,      0.21,     -2.92,      0.29,      0.24,     -3.42,      0.33,
edge_7a_224,     85.26,      0.13,      0.21,      0.37,     85.89,      0.11,      0.16,      0.21,     85.42,      0.15,      0.17,      0.08,     86.44,      0.21,      0.20,      0.04,     86.11,      0.27,      0.27,      0.09,     87.20,      0.20,      0.21,      0.02,      1.19,      0.25,      0.29,      0.22,      0.30,      0.32,      1.79,      0.25,      0.27,      1.07,      0.46,
edge_7a_23,      0.33,      0.08,      0.08,      0.01,      0.44,      0.07,      0.07,     -0.03,      0.33,      0.07,      0.07,      0.05,     -0.55,      0.17,      0.34,      0.61,      1.10,      0.13,      0.13,     -0.13,      0.68,      0.16,      0.42,      0.69,     -0.89,      0.19,      0.35,      0.66,      0.15,      0.15,      0.35,      0.17,      0.42,      0.04,      0.48,
edge_224_231,   -171.57,      0.13,      0.11,     -0.00,   -171.41,      0.11,      0.13,      0.09,   -171.68,      0.12,      0.13,      0.04,   -169.98,      0.42,      0.28,     -0.29,   -170.85,      0.50,      0.51,      0.16,   -170.83,      0.68,      0.39,     -0.61,      1.59,      0.44,      0.30,      0.56,      0.51,      0.53,      0.85,      0.69,      0.41,      1.00,      0.41,
edge_84_15,     53.43,      0.10,      0.11,      0.01,     53.72,      0.09,      0.13,      0.22,     54.14,      0.13,      0.16,      0.18,     51.16,      0.19,      0.41,      0.67,     50.22,      0.19,      0.21,      0.14,     51.20,      0.17,      0.53,      0.81,     -2.27,      0.21,      0.42,     -3.50,      0.21,      0.25,     -2.94,      0.21,      0.55,     -2.90,      0.37,
edge_254_251,    -18.34,      0.21,      0.24,     -0.03,    -18.31,      0.29,      0.26,     -0.10,    -18.56,      0.25,      0.22,     -0.16,    -19.48,      0.32,      0.30,     -0.10,    -17.66,      0.33,      0.32,      0.02,    -19.48,      0.42,      0.35,     -0.21,     -1.15,      0.38,      0.39,      0.66,      0.44,      0.41,     -0.92,      0.49,      0.41,     -0.47,      0.60,
edge_254_50,     -1.96,      0.11,      0.11,     -0.08,     -1.90,      0.11,      0.10,     -0.13,     -2.08,      0.10,      0.11,     -0.02,     -1.37,      0.23,      0.22,      0.01,     -1.29,      0.23,      0.28,      0.15,     -1.51,      0.18,      0.23,      0.14,      0.59,      0.25,      0.25,      0.61,      0.25,      0.30,      0.57,      0.20,      0.25,      0.59,      0.12,
edge_23_15,     25.41,      0.07,      0.08,      0.02,     25.32,      0.08,      0.08,     -0.04,     25.31,      0.07,      0.08,     -0.04,     23.99,      0.19,      0.25,      0.14,     22.97,      0.07,      0.06,     -0.07,     22.83,      0.09,      0.08,      0.02,     -1.41,      0.20,      0.26,     -2.35,      0.10,      0.10,     -2.48,      0.12,      0.11,     -2.08,      0.34,
edge_251_15,    165.69,      0.11,      0.10,     -0.06,    165.61,      0.10,      0.09,     -0.12,    166.65,      0.12,      0.15,      0.14,    163.52,      0.11,      0.11,      0.03,    163.32,      0.24,      0.36,      0.35,    163.76,      0.14,      0.15,      0.07,     -2.17,      0.15,      0.15,     -2.29,      0.26,      0.37,     -2.89,      0.18,      0.21,     -2.45,      0.24,
edge_251_25,    188.03,      0.12,      0.12,     -0.01,    187.74,      0.10,      0.10,     -0.04,    187.73,      0.10,      0.11,      0.03,    185.92,      0.12,      0.15,      0.26,    185.30,      0.12,      0.16,      0.29,    186.20,      0.13,      0.15,      0.20,     -2.11,      0.17,      0.20,     -2.45,      0.16,      0.19,     -1.53,      0.16,      0.19,     -2.03,      0.27,
edge_15_25,     22.19,      0.07,      0.07,      0.02,     22.13,      0.07,      0.07,      0.05,     21.99,      0.08,      0.08,     -0.05,     22.95,      0.07,      0.07,      0.07,     22.88,      0.06,      0.08,      0.25,     22.84,      0.05,      0.06,     -0.23,      0.76,      0.10,      0.10,      0.75,      0.09,      0.11,      0.86,      0.10,      0.10,      0.79,      0.06,
