leg,water,water,water,water,water,water,water,water,water,water,water,water,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg_mean,ddg_mean,ddg_mean
edge_252_231,     85.42,      0.13,      0.12,     -0.00,     85.28,      0.11,      0.11,      0.01,     85.50,      0.11,      0.11,      0.03,     84.61,      0.13,      0.09,     -0.43,     85.21,      0.15,      0.19,      0.20,     84.99,      0.13,      0.20,      0.48,     -0.80,      0.18,      0.15,     -0.07,      0.19,      0.22,     -0.51,      0.17,      0.23,     -0.46,      0.23,
edge_252_124,    212.19,      0.13,      0.12,     -0.06,    211.74,      0.11,      0.15,      0.16,    212.08,      0.10,      0.13,      0.05,    208.20,      0.30,      2.05,      0.97,    210.71,      0.38,      0.50,      0.20,    210.58,      0.25,      0.28,      0.10,     -3.99,      0.33,      2.05,     -1.03,      0.39,      0.52,     -1.50,      0.27,      0.31,     -2.17,      0.93,
edge_336_251,     42.25,      0.13,      0.14,      0.03,     42.22,      0.10,      0.14,      0.26,     42.50,      0.13,      0.14,      0.08,     41.32,      0.18,      3.69,      1.00,     42.21,      0.33,      1.16,      0.90,     40.04,      0.85,      1.08,      0.74,     -0.93,      0.23,      3.69,     -0.01,      0.35,      1.17,     -2.45,      0.86,      1.09,     -1.13,      0.74,
edge_290_7a,    -95.39,      0.11,      0.11,     -0.04,    -95.31,      0.11,      0.12,      0.16,    -95.39,      0.10,      0.12,      0.10,    -90.11,      0.18,      0.26,      0.39,    -92.16,      0.22,      0.30,      0.33,    -93.06,      0.19,      0.22,      0.07,      5.28,      0.21,      0.28,      3.15,      0.25,      0.32,      2.34,      0.22,      0.25,      3.59,      0.88,
edge_290_84,   -112.18,      0.12,      0.13,      0.05,   -112.36,      0.11,      0.15,      0.18,   -112.47,      0.09,      0.10,      0.01,   -108.41,      0.24,      0.27,      0.13,   -106.80,      0.17,      0.41,      0.68,   -108.52,      0.20,      0.20,     -0.08,      3.77,      0.27,      0.31,      5.56,      0.20,      0.44,      3.96,      0.22,      0.22,      4.43,      0.58,
edge_290_23,    -95.82,      0.13,      0.12,     -0.07,    -95.54,      0.10,      0.10,      0.00,    -95.57,      0.10,      0.12,      0.01,    -92.01,      0.20,      0.23,      0.11,    -91.48,      0.12,      0.16,      0.18,    -93.21,      0.15,      0.31,      0.54,      3.81,      0.24,      0.26,      4.06,      0.16,      0.18,      2.36,      0.18,      0.34,      3.41,      0.54,
edge_290_256,   -280.64,      0.13,      0.12,     -0.13,   -280.33,      0.13,      0.13,      0.02,   -280.45,      0.12,      0.11,      0.01,   -276.70,      0.27,      0.38,      0.29,   -275.28,      0.20,      0.37,      0.57,   -277.68,      0.19,      0.33,      0.46,      3.94,      0.30,      0.40,      5.05,      0.24,      0.40,      2.77,      0.23,      0.35,      3.92,      0.66,
edge_155_84,    -22.36,      0.09,      0.12,      0.19,    -21.89,      0.12,      0.10,     -0.04,    -21.82,      0.09,      0.11,      0.17,    -21.00,      0.11,      0.10,     -0.05,    -20.26,      0.12,      0.46,      0.87,    -20.05,      0.15,      0.27,      0.44,      1.36,      0.14,      0.16,      1.63,      0.17,      0.47,      1.77,      0.17,      0.29,      1.59,      0.14,
edge_164_124,    104.92,      0.20,      0.18,      0.01,    104.83,      0.17,      0.22,      0.23,    104.58,      0.16,      0.20,      0.18,    100.91,      0.14,      0.18,      0.18,     99.53,      0.32,      0.28,     -0.05,     99.69,      0.19,      0.22,      0.30,     -4.01,      0.24,      0.26,     -5.30,      0.36,      0.36,     -4.89,      0.25,      0.30,     -4.73,      0.40,
edge_164_25,    105.45,      0.12,      0.19,      0.30,    105.06,      0.17,      0.16,     -0.12,    105.72,      0.17,      0.22,      0.26,    101.96,      0.21,      0.27,      0.20,    101.08,      0.20,      0.30,      0.48,    102.36,      0.27,      0.26,      0.03,     -3.49,      0.24,      0.33,     -3.99,      0.26,      0.34,     -3.36,      0.32,      0.34,     -3.61,      0.23,
edge_164_163,    -17.08,      0.11,      0.13,      0.04,    -17.23,      0.14,      0.19,      0.28,    -18.08,      0.11,      0.12,      0.07,    -19.58,      0.15,      0.26,      0.50,    -20.71,      0.16,      0.15,     -0.01,    -18.92,      0.13,      0.15,      0.16,     -2.50,      0.19,      0.29,     -3.48,      0.21,      0.24,     -0.84,      0.17,      0.19,     -2.27,      0.77,
edge_7a_224,     82.05,      0.14,      0.14,     -0.01,     81.98,      0.18,      0.16,     -0.04,     82.05,      0.21,      0.17,     -0.14,     82.42,      0.16,      0.36,      0.65,     83.66,      0.26,      0.30,      0.21,     81.62,      0.32,      1.12,      0.88,      0.36,      0.21,      0.39,      1.68,      0.32,      0.35,     -0.43,      0.39,      1.13,      0.54,      0.62,
edge_7a_23,     -1.01,      0.09,      0.10,     -0.01,     -1.06,      0.14,      0.11,     -0.15,     -1.05,      0.10,      0.11,     -0.04,     -1.15,      0.16,      0.18,      0.08,     -0.94,      0.18,      0.22,      0.15,     -1.48,      0.10,      0.12,      0.17,     -0.14,      0.18,      0.20,      0.11,      0.23,      0.24,     -0.43,      0.14,      0.16,     -0.15,      0.18,
edge_224_231,   -166.79,      0.15,      0.15,     -0.02,   -166.51,      0.14,      0.15,     -0.04,   -166.80,      0.15,      0.14,     -0.04,   -163.43,      0.92,      0.91,      0.59,   -166.69,      0.79,      0.66,     -0.24,   -163.50,      0.64,      1.76,      0.92,      3.36,      0.93,      0.92,     -0.17,      0.81,      0.67,      3.30,      0.66,      1.76,      2.16,      1.22,
edge_84_15,     42.74,      0.13,      0.15,      0.18,     43.22,      0.11,      0.17,      0.37,     43.05,      0.11,      0.18,      0.32,     39.48,      0.13,      0.13,      0.00,     40.35,      0.46,      0.79,      0.55,     38.66,      0.09,      0.11,      0.16,     -3.26,      0.18,      0.20,     -2.87,      0.47,      0.80,     -4.39,      0.14,      0.21,     -3.50,      0.47,
edge_254_251,    -17.65,      0.09,      0.09,     -0.02,    -17.27,      0.09,      0.09,      0.08,    -17.57,      0.08,      0.09,      0.10,    -16.46,      0.60,      0.47,     -0.10,    -18.42,      0.39,      0.52,      0.19,    -16.94,      0.34,      0.72,      0.71,      1.19,      0.61,      0.48,     -1.15,      0.40,      0.52,      0.64,      0.35,      0.73,      0.22,      0.74,
edge_254_50,      7.30,      0.11,      0.11,     -0.10,      8.43,      0.09,      0.15,      0.36,      7.96,      0.14,      0.16,      0.15,      9.30,      0.23,      0.22,     -0.09,      9.39,      0.63,      0.58,     -0.02,      9.73,      0.15,      0.15,     -0.07,      2.00,      0.26,      0.25,      0.96,      0.64,      0.60,      1.77,      0.20,      0.22,      1.58,      0.34,
edge_23_15,     25.90,      0.10,      0.10,      0.04,     26.00,      0.09,      0.10,      0.08,     25.93,      0.10,      0.10,      0.01,     22.88,      0.10,      0.09,     -0.13,     24.43,      0.11,      0.14,      0.21,     25.28,      0.19,      0.18,      0.03,     -3.01,      0.14,      0.14,     -1.57,      0.15,      0.18,     -0.65,      0.21,      0.20,     -1.74,      0.69,
edge_251_15,    159.92,      0.11,      0.12,      0.05,    159.92,      0.11,      0.12,     -0.04,    159.79,      0.15,      0.13,     -0.01,    158.90,      0.20,      0.21,      0.17,    158.06,      0.20,      0.22,      0.13,    158.10,      0.15,      0.17,      0.13,     -1.03,      0.23,      0.25,     -1.85,      0.23,      0.25,     -1.69,      0.22,      0.22,     -1.52,      0.27,
edge_251_25,    179.43,      0.11,      0.11,      0.09,    179.20,      0.11,      0.12,      0.03,    179.65,      0.11,      0.12,      0.08,    179.27,      0.14,      0.17,      0.10,    179.45,      0.18,      0.18,     -0.06,    179.49,      0.18,      0.23,      0.23,     -0.16,      0.18,      0.20,      0.25,      0.21,      0.21,     -0.17,      0.22,      0.26,     -0.03,      0.17,
edge_15_25,     19.64,      0.10,      0.09,      0.00,     19.70,      0.07,      0.09,      0.13,     19.74,      0.08,      0.09,      0.03,     20.22,      0.08,      0.09,      0.08,     20.23,      0.07,      0.07,     -0.03,     20.86,      0.09,      0.09,      0.07,      0.58,      0.12,      0.13,      0.53,      0.10,      0.12,      1.11,      0.12,      0.13,      0.74,      0.19,
