leg,water,water,water,water,water,water,water,water,water,water,water,water,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,complex,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg,ddg_mean,ddg_mean,ddg_mean
edge_CHEMBL3265037_CHEMBL3265032,    -27.57,      0.11,      0.10,      0.06,    -27.55,      0.10,      0.09,     -0.03,    -27.69,      0.11,      0.11,      0.08,    -27.39,      0.14,      0.13,     -0.04,    -27.24,      0.13,      0.15,     -0.02,    -26.78,      0.15,      0.14,     -0.04,      0.18,      0.18,      0.17,      0.30,      0.16,      0.18,      0.91,      0.18,      0.17,      0.47,      0.24,
edge_CHEMBL3265016_CHEMBL3265005,    -17.55,      0.08,      0.10,      0.08,    -17.41,      0.10,      0.10,     -0.07,    -17.41,      0.10,      0.09,     -0.01,    -17.88,      0.16,      0.16,     -0.01,    -17.03,      0.17,      0.15,     -0.10,    -17.80,      0.15,      0.14,     -0.11,     -0.33,      0.18,      0.18,      0.37,      0.19,      0.18,     -0.39,      0.18,      0.17,     -0.11,      0.26,
edge_CHEMBL3265016_CHEMBL3265020,      1.89,      0.04,      0.04,     -0.05,      1.94,      0.04,      0.04,     -0.06,      1.86,      0.04,      0.05,      0.08,      1.40,      0.06,      0.05,     -0.04,      1.30,      0.07,      0.07,      0.17,      1.37,      0.06,      0.09,      0.25,     -0.49,      0.07,      0.07,     -0.65,      0.08,      0.09,     -0.49,      0.08,      0.10,     -0.54,      0.06,
edge_CHEMBL3265032_CHEMBL3265022,     29.69,      0.20,      0.24,      0.20,     29.34,      0.13,      0.20,      0.33,     31.75,      0.24,      0.90,      0.86,     26.33,      0.17,      0.18,      0.05,     27.19,      0.32,      0.35,      0.10,     28.22,      0.22,      0.36,      0.52,     -3.36,      0.26,      0.30,     -2.15,      0.34,      0.41,     -3.53,      0.33,      0.97,     -3.01,      0.46,
edge_CHEMBL3265032_CHEMBL3265027,     -3.77,      0.11,      0.12,      0.01,     -3.77,      0.14,      0.14,     -0.01,     -3.68,      0.10,      0.12,      0.12,     -4.00,      0.12,      0.16,      0.22,     -3.67,      0.13,      0.15,     -0.01,     -4.11,      0.16,      0.15,     -0.07,     -0.23,      0.16,      0.20,      0.10,      0.19,      0.20,     -0.43,      0.19,      0.19,     -0.19,      0.17,
edge_CHEMBL3265032_CHEMBL3265033,    -41.70,      0.07,      0.08,      0.02,    -41.83,      0.08,      0.07,     -0.10,    -41.77,      0.08,      0.08,     -0.10,    -42.94,      0.09,      0.11,      0.08,    -42.08,      0.09,      0.11,      0.12,    -42.56,      0.10,      0.09,      0.06,     -1.24,      0.11,      0.13,     -0.24,      0.12,      0.13,     -0.79,      0.13,      0.12,     -0.76,      0.29,
edge_CHEMBL3264997_CHEMBL3264995,      0.69,      0.13,      0.13,     -0.02,      0.66,      0.11,      0.11,      0.03,      0.30,      0.14,      0.13,     -0.09,      0.29,      0.18,      0.22,      0.17,     -2.01,      0.24,      0.67,      0.80,      0.15,      0.15,      0.16,      0.02,     -0.40,      0.22,      0.26,     -2.68,      0.26,      0.68,     -0.15,      0.20,      0.21,     -1.08,      0.81,
edge_CHEMBL3264997_CHEMBL3264994,    -55.13,      0.22,      0.24,     -0.03,    -55.29,      0.20,      0.23,      0.09,    -54.60,      0.19,      0.20,     -0.03,    -53.37,      0.25,      4.19,      0.99,    -53.29,      0.28,      1.80,      0.97,    -56.58,      0.31,     23.72,      1.00,      1.76,      0.33,      4.20,      1.99,      0.35,      1.82,     -1.98,      0.36,     23.72,      0.59,      1.29,
edge_CHEMBL3265028_CHEMBL3265027,     -1.26,      0.06,      0.06,      0.09,     -1.33,      0.07,      0.07,      0.03,     -1.35,      0.06,      0.06,     -0.02,     -1.08,      0.10,      0.12,      0.18,     -0.83,      0.10,      0.10,      0.10,     -0.61,      0.08,      0.11,      0.22,      0.18,      0.11,      0.14,      0.50,      0.12,      0.12,      0.74,      0.10,      0.12,      0.47,      0.17,
edge_CHEMBL3265028_CHEMBL3265030_n,    -18.49,      0.16,      0.14,     -0.09,    -18.46,      0.15,      0.13,     -0.06,    -18.46,      0.13,      0.13,      0.01,    -18.30,      0.23,      0.23,      0.08,    -18.88,      0.16,      0.20,      0.05,    -19.46,      0.27,      0.28,      0.09,      0.19,      0.28,      0.27,     -0.42,      0.22,      0.24,     -1.00,      0.30,      0.31,     -0.41,      0.35,
edge_CHEMBL3265018_CHEMBL3265011,    -10.20,      0.11,      0.11,     -0.06,    -10.46,      0.10,      0.09,     -0.18,    -10.12,      0.12,      0.11,      0.08,     -8.55,      0.16,      2.10,      0.99,     -9.08,      0.21,      3.35,      0.99,     -8.67,      0.25,      2.85,      0.99,      1.65,      0.19,      2.10,      1.38,      0.23,      3.35,      1.45,      0.28,      2.86,      1.49,      0.14,
edge_CHEMBL3265018_CHEMBL3265005,    -11.62,      0.12,      0.12,     -0.03,    -11.52,      0.11,      0.11,      0.01,    -11.41,      0.11,      0.12,      0.02,    -12.05,      0.21,      0.24,      0.16,    -10.67,      0.20,      0.24,      0.10,    -10.78,      0.16,      0.23,      0.29,     -0.43,      0.24,      0.27,      0.85,      0.23,      0.26,      0.63,      0.20,      0.26,      0.35,      0.41,
edge_CHEMBL3265018_CHEMBL3265019,     33.37,      0.08,      0.06,     -0.22,     33.72,      0.07,      0.07,      0.03,     33.46,      0.07,      0.06,     -0.12,     32.90,      0.18,      0.17,      0.09,     31.37,      0.07,      0.27,      0.84,     33.49,      0.10,      0.09,     -0.05,     -0.47,      0.20,      0.18,     -2.35,      0.09,      0.28,      0.03,      0.13,      0.11,     -0.93,      0.73,
edge_CHEMBL3265019_CHEMBL3265005,    -13.79,      0.13,      0.12,     -0.08,    -13.58,      0.11,      0.11,     -0.11,    -13.83,      0.12,      0.11,     -0.04,    -12.54,      0.29,      0.32,      0.08,    -12.65,      0.31,      0.42,      0.37,     -7.71,      0.74,      1.84,      0.93,      1.25,      0.31,      0.34,      0.93,      0.33,      0.44,      6.13,      0.75,      1.85,      2.77,      1.67,
edge_CHEMBL3265027_CHEMBL3265033,    -38.30,      0.13,      0.13,     -0.11,    -38.19,      0.14,      0.15,      0.03,    -38.22,      0.14,      0.14,      0.04,    -37.98,      0.29,      0.27,     -0.01,    -39.05,      0.24,      0.26,      0.15,    -38.92,      0.18,      0.23,      0.23,      0.32,      0.31,      0.29,     -0.86,      0.28,      0.30,     -0.71,      0.23,      0.27,     -0.41,      0.38,
edge_CHEMBL3265027_CHEMBL3265020,     30.54,      0.13,      0.17,      0.35,     30.15,      0.08,      0.17,      0.55,     30.11,      0.11,      0.17,      0.38,     29.58,      0.21,      0.20,      0.04,     29.10,      0.22,      0.22,      0.14,     29.09,      0.19,      0.28,      0.41,     -0.96,      0.25,      0.27,     -1.04,      0.23,      0.28,     -1.02,      0.22,      0.33,     -1.01,      0.12,
edge_CHEMBL3265027_CHEMBL3265010,      7.66,      0.28,      0.39,      0.36,      6.44,      0.20,      0.26,      0.24,      7.94,      0.30,      0.50,      0.62,      7.99,      0.22,      1.72,      0.97,      8.15,      0.23,      2.44,      0.99,      6.12,      0.45,      0.39,     -0.07,      0.33,      0.36,      1.76,      1.71,      0.31,      2.45,     -1.82,      0.54,      0.64,      0.07,      1.03,
edge_CHEMBL3265027_CHEMBL3265030_n,    -17.09,      0.10,      0.11,      0.05,    -17.13,      0.11,      0.12,      0.08,    -17.06,      0.11,      0.11,      0.03,    -17.31,      0.18,      0.21,      0.03,    -17.92,      0.15,      0.17,      0.03,    -19.90,      0.34,      0.46,      0.17,     -0.22,      0.21,      0.24,     -0.79,      0.19,      0.21,     -2.84,      0.36,      0.47,     -1.29,      0.80,
edge_CHEMBL3265024_CHEMBL3265008,    -50.73,      0.10,      0.10,     -0.01,    -50.52,      0.11,      0.11,     -0.07,    -50.36,      0.11,      0.11,      0.02,    -50.70,      0.20,      0.19,     -0.09,    -50.98,      0.24,      0.22,     -0.05,    -51.20,      0.18,      0.20,     -0.09,      0.03,      0.22,      0.21,     -0.46,      0.26,      0.24,     -0.84,      0.21,      0.22,     -0.42,      0.28,
edge_CHEMBL3264995_CHEMBL3264994,    -55.51,      0.15,      0.14,     -0.06,    -56.20,      0.19,      0.21,      0.10,    -55.92,      0.17,      0.22,      0.24,    -53.83,      0.32,      0.51,      0.57,    -53.74,      0.68,      0.74,      0.53,    -52.94,      0.29,      1.15,      0.93,      1.68,      0.35,      0.53,      2.46,      0.70,      0.77,      2.98,      0.34,      1.17,      2.37,      0.45,
edge_CHEMBL3264995_CHEMBL3265001,     95.76,      0.12,      0.11,     -0.07,     95.85,      0.09,      0.10,      0.08,     95.69,      0.10,      0.10,     -0.17,     95.44,      0.27,      2.42,      0.98,     97.65,      0.26,      0.30,      0.12,     96.59,      0.42,      0.45,      0.06,     -0.31,      0.29,      2.42,      1.80,      0.28,      0.32,      0.90,      0.43,      0.46,      0.80,      0.63,
edge_CHEMBL3265033_CHEMBL3265022,     70.75,      0.16,      0.16,      0.06,     71.05,      0.14,      0.18,      0.16,     71.22,      0.16,      0.22,      0.20,     70.11,      0.38,      0.49,      0.23,     72.18,      0.63,      0.63,      0.19,     70.66,      0.26,      0.38,      0.35,     -0.65,      0.41,      0.52,      1.13,      0.65,      0.66,     -0.56,      0.31,      0.44,     -0.03,      0.61,
edge_CHEMBL3265020_CHEMBL3265026,     40.75,      0.13,      0.11,     -0.07,     40.69,      0.11,      0.11,     -0.01,     40.59,      0.12,      0.12,     -0.09,     42.63,      0.17,      0.21,      0.18,     42.10,      0.18,      0.16,     -0.13,     43.04,      0.15,      0.16,     -0.00,      1.88,      0.21,      0.24,      1.41,      0.22,      0.19,      2.45,      0.20,      0.20,      1.91,      0.32,
edge_CHEMBL3265008_CHEMBL3259820,     16.68,      0.11,      0.11,      0.02,     17.07,      0.10,      0.09,     -0.10,     17.13,      0.09,      0.09,     -0.01,     17.79,      0.23,      0.24,     -0.00,     16.74,      0.16,      0.28,      0.48,     17.33,      0.17,      0.23,      0.25,      1.11,      0.26,      0.27,     -0.33,      0.19,      0.30,      0.20,      0.20,      0.25,      0.33,      0.44,
edge_CHEMBL3265008_CHEMBL3265005,     15.84,      0.09,      0.08,     -0.03,     15.91,      0.09,      0.08,     -0.16,     15.65,      0.08,      0.08,     -0.01,     16.81,      0.11,      0.16,      0.26,     16.21,      0.10,      0.09,     -0.20,     16.28,      0.09,      0.15,      0.41,      0.97,      0.14,      0.18,      0.30,      0.14,      0.12,      0.63,      0.12,      0.17,      0.63,      0.20,
edge_CHEMBL3265008_CHEMBL3265006,     59.15,      0.05,      0.05,      0.07,     59.04,      0.06,      0.06,      0.03,     59.14,      0.07,      0.06,      0.01,     58.84,      0.09,      0.10,      0.01,     59.19,      0.09,      0.10,      0.09,     58.45,      0.08,      0.08,      0.02,     -0.31,      0.10,      0.11,      0.15,      0.11,      0.11,     -0.69,      0.11,      0.10,     -0.28,      0.25,
edge_CHEMBL3265002_CHEMBL3264999,    -32.50,      0.13,      0.13,      0.01,    -32.55,      0.12,      0.11,     -0.05,    -32.63,      0.10,      0.12,      0.08,    -33.01,      0.16,      0.18,      0.08,    -32.54,      0.13,      0.11,     -0.08,    -32.01,      0.15,      0.15,      0.06,     -0.50,      0.20,      0.22,      0.01,      0.17,      0.16,      0.62,      0.18,      0.19,      0.04,      0.33,
edge_CHEMBL3265002_CHEMBL3264996,     29.31,      0.10,      0.11,      0.10,     29.33,      0.10,      0.11,      0.08,     29.28,      0.10,      0.10,     -0.00,     29.88,      0.10,      0.14,      0.26,     29.69,      0.11,      0.10,     -0.02,     30.14,      0.11,      0.11,      0.02,      0.56,      0.14,      0.17,      0.37,      0.15,      0.15,      0.86,      0.15,      0.15,      0.60,      0.16,
edge_CHEMBL3265010_CHEMBL3265011,      6.41,      0.19,      0.19,     -0.02,      6.68,      0.14,      0.15,      0.08,      6.38,      0.12,      0.11,     -0.06,      5.79,      0.47,      0.40,     -0.21,      4.51,      0.27,      3.97,      0.99,      9.59,      0.21,      0.27,      0.08,     -0.62,      0.50,      0.45,     -2.18,      0.31,      3.98,      3.20,      0.25,      0.30,      0.13,      1.61,
edge_CHEMBL3265010_CHEMBL3264996,     70.83,      0.38,      0.41,      0.11,     71.36,      0.19,      0.34,      0.47,     68.95,      1.11,      0.89,     -0.50,     70.32,      0.78,      0.57,     -0.20,     70.10,      0.69,      2.79,      0.97,     69.18,      0.44,      0.71,      0.56,     -0.52,      0.86,      0.70,     -1.27,      0.72,      2.81,      0.23,      1.19,      1.14,     -0.52,      0.62,
edge_CHEMBL3265006_CHEMBL3265011,    -41.82,      0.09,      0.09,      0.07,    -41.77,      0.06,      0.08,      0.15,    -42.07,      0.07,      0.10,      0.19,    -40.18,      0.26,      0.35,      0.36,    -38.85,      0.17,      0.25,      0.37,    -40.07,      0.18,      0.19,     -0.06,      1.63,      0.27,      0.36,      2.92,      0.18,      0.26,      2.00,      0.19,      0.21,      2.18,      0.39,
edge_CHEMBL3265006_CHEMBL3265026,     16.01,      0.12,      0.12,     -0.03,     15.70,      0.18,      0.14,     -0.18,     16.26,      0.11,      0.11,     -0.06,     17.11,      0.16,      0.16,      0.11,     17.98,      0.27,      0.21,     -0.09,     17.35,      0.17,      0.17,     -0.08,      1.10,      0.20,      0.20,      2.28,      0.33,      0.25,      1.09,      0.21,      0.21,      1.49,      0.41,
edge_CHEMBL3265003_CHEMBL3264999,    -32.28,      0.12,      0.11,     -0.03,    -32.50,      0.12,      0.12,      0.08,    -32.42,      0.11,      0.11,     -0.01,    -32.11,      0.11,      0.16,      0.36,    -32.14,      0.21,      0.27,      0.22,    -31.70,      0.15,      0.17,      0.19,      0.17,      0.17,      0.20,      0.36,      0.24,      0.30,      0.72,      0.19,      0.21,      0.42,      0.19,
edge_CHEMBL3264999_CHEMBL3264996,     62.11,      0.10,      0.10,     -0.06,     62.26,      0.11,      0.09,     -0.09,     62.07,      0.09,      0.10,      0.10,     62.46,      0.11,      0.09,     -0.08,     62.92,      0.14,      0.11,     -0.12,     63.14,      0.11,      0.13,      0.19,      0.35,      0.15,      0.14,      0.66,      0.18,      0.14,      1.08,      0.14,      0.17,      0.70,      0.22,
