,val,err,aerr,conv,env,repeat,target,edge,failed
753,-42.87,0.08,0.09,0.03,water,2,p38,edge_p38a_2l_p38a_2j,False
754,3.26,0.13,0.14,0.11,water,2,p38,edge_p38a_2z_p38a_2y,False
755,1.62,0.08,0.08,-0.06,water,2,p38,edge_p38a_3fln_p38a_3flz,False
756,-137.09,0.44,2.06,0.95,water,2,p38,edge_p38a_2z_p38a_3flq,False
757,-11.0,0.12,0.11,0.05,water,2,p38,edge_p38a_2l_p38a_2n,False
758,-1.12,0.08,0.08,-0.09,water,2,p38,edge_p38a_3fln_p38a_2e,False
759,-63.0,0.12,0.12,0.04,water,2,p38,edge_p38a_2m_p38a_2k,False
760,6.02,0.09,0.08,-0.03,water,2,p38,edge_p38a_3flz_p38a_2g,False
761,-46.98,0.2,0.26,0.23,water,2,p38,edge_p38a_2aa_p38a_3flw,False
762,-3.18,0.13,0.13,0.0,water,2,p38,edge_p38a_2s_p38a_2l,False
763,-16.0,0.08,0.08,-0.06,water,2,p38,edge_p38a_2g_p38a_2f,False
764,-55.45,0.08,0.08,-0.02,water,2,p38,edge_p38a_3fln_p38a_2k,False
765,3.84,0.09,0.08,-0.01,water,2,p38,edge_p38a_3fln_p38a_2ff,False
766,64.27,0.23,0.28,0.18,water,3,p38,edge_p38a_2u_p38a_2q,False
767,7.59,0.06,0.06,-0.01,water,3,p38,edge_p38a_3fln_p38a_2g,False
768,67.61,0.25,0.43,0.4,water,3,p38,edge_p38a_2u_p38a_2k,False
769,-10.8,0.11,0.13,0.08,water,3,p38,edge_p38a_2v_p38a_3fln,False
770,-13.74,0.12,0.15,0.22,water,3,p38,edge_p38a_3fln_p38a_2n,False
771,21.09,0.07,0.08,0.06,water,3,p38,edge_p38a_2ee_p38a_3fln,False
772,-122.97,0.11,0.12,0.02,water,3,p38,edge_p38a_3fly_p38a_3flq,False
773,-77.41,0.16,0.18,0.08,water,3,p38,edge_p38a_3fln_p38a_2p,False
774,18.78,0.09,0.13,0.29,water,3,p38,edge_p38a_3fly_p38a_2x,False
775,2.73,0.12,0.12,0.02,water,3,p38,edge_p38a_2v_p38a_2y,False
776,36.89,0.09,0.08,0.03,water,3,p38,edge_p38a_2j_p38a_2f,False
777,-16.8,0.15,0.15,0.02,water,3,p38,edge_p38a_2j_p38a_2q,False
778,-12.94,0.27,0.49,0.6,water,3,p38,edge_p38a_2z_p38a_3fmk,False
779,-1.84,0.11,0.09,-0.22,water,3,p38,edge_p38a_3fly_p38a_3fmh,False
780,28.87,0.14,0.14,-0.03,water,3,p38,edge_p38a_2z_p38a_2aa,False
781,-31.93,0.08,0.08,0.03,water,3,p38,edge_p38a_3fln_p38a_2gg,False
782,-9.96,0.07,0.08,-0.03,water,3,p38,edge_p38a_2v_p38a_3fly,False
783,10.08,0.07,0.07,0.03,water,3,p38,edge_p38a_2j_p38a_2h,False
784,-106.06,0.19,0.18,0.1,water,3,p38,edge_p38a_2l_p38a_2o,False
785,-22.53,0.07,0.07,-0.03,water,3,p38,edge_p38a_3fln_p38a_2t,False
786,11.12,0.1,0.1,-0.15,water,3,p38,edge_p38a_2v_p38a_2x,False
787,49.02,0.09,0.1,-0.02,water,3,p38,edge_p38a_2j_p38a_2ff,False
788,-25.84,0.09,0.09,0.06,water,3,p38,edge_p38a_2g_p38a_2c,False
789,-75.62,0.16,0.14,-0.1,water,3,p38,edge_p38a_2l_p38a_2p,False
790,-39.52,0.07,0.07,-0.04,water,3,p38,edge_p38a_2g_p38a_2h,False
791,-109.0,0.16,0.18,0.11,water,3,p38,edge_p38a_3fln_p38a_2o,False
792,-13.4,0.1,0.1,0.04,water,3,p38,edge_p38a_2gg_p38a_2j,False
793,-11.96,0.15,0.14,-0.05,water,3,p38,edge_p38a_3fln_p38a_2r,False
794,-28.44,0.07,0.08,0.08,water,3,p38,edge_p38a_3fln_p38a_2i,False
795,-20.17,0.22,0.18,-0.32,water,3,p38,edge_p38a_2z_p38a_3flw,False
796,-36.06,0.08,0.08,0.08,water,3,p38,edge_p38a_2g_p38a_2i,False
797,-18.74,0.11,0.11,0.03,water,3,p38,edge_p38a_3flz_p38a_2c,False
798,-24.24,0.1,0.11,0.02,water,3,p38,edge_p38a_2ee_p38a_2j,False
799,-83.41,0.09,0.09,-0.01,water,3,p38,edge_p38a_2m_p38a_2j,False
800,-22.74,0.1,0.09,-0.04,water,3,p38,edge_p38a_2t_p38a_2j,False
801,33.32,0.11,0.15,0.25,water,3,p38,edge_p38a_2j_p38a_2r,False
802,-44.25,0.06,0.07,0.04,water,3,p38,edge_p38a_2e_p38a_2j,False
803,-11.84,0.13,0.13,-0.05,water,3,p38,edge_p38a_2v_p38a_3fmh,False
804,-7.02,0.14,0.15,0.16,water,3,p38,edge_p38a_2v_p38a_3fmk,False
805,-133.32,0.22,0.21,-0.03,water,3,p38,edge_p38a_2aa_p38a_2bb,False
806,0.1,0.18,0.16,-0.11,water,3,p38,edge_p38a_3fln_p38a_2s,False
807,-56.12,0.1,0.12,0.07,water,3,p38,edge_p38a_2v_p38a_2j,False
808,-103.26,0.1,0.12,0.04,water,3,p38,edge_p38a_2v_p38a_2bb,False
809,-42.71,0.09,0.09,-0.04,water,3,p38,edge_p38a_2l_p38a_2j,False
810,4.73,0.26,0.26,-0.09,water,3,p38,edge_p38a_2z_p38a_2y,False
811,1.45,0.08,0.08,0.0,water,3,p38,edge_p38a_3fln_p38a_3flz,False
812,-136.94,0.44,0.67,0.56,water,3,p38,edge_p38a_2z_p38a_3flq,False
813,-10.72,0.11,0.11,-0.06,water,3,p38,edge_p38a_2l_p38a_2n,False
814,-1.02,0.08,0.08,0.06,water,3,p38,edge_p38a_3fln_p38a_2e,False
815,-63.18,0.12,0.12,0.01,water,3,p38,edge_p38a_2m_p38a_2k,False
816,6.14,0.07,0.07,0.07,water,3,p38,edge_p38a_3flz_p38a_2g,False
817,-46.91,0.2,0.2,0.03,water,3,p38,edge_p38a_2aa_p38a_3flw,False
818,-2.58,0.13,0.12,-0.05,water,3,p38,edge_p38a_2s_p38a_2l,False
819,-16.06,0.09,0.08,-0.03,water,3,p38,edge_p38a_2g_p38a_2f,False
820,-55.51,0.08,0.08,0.04,water,3,p38,edge_p38a_3fln_p38a_2k,False
821,3.79,0.07,0.08,0.04,water,3,p38,edge_p38a_3fln_p38a_2ff,False
822,4.04,0.33,1.1,0.91,complex,1,ptp1b,edge_23466_23475,False
823,-24.87,0.19,0.22,0.09,complex,1,ptp1b,edge_23467_23466,False
824,-29.88,0.21,0.22,0.21,complex,1,ptp1b,edge_23467_23468,False
825,0.16,0.39,0.49,0.2,complex,1,ptp1b,edge_23467_23469,False
826,-75.5,0.66,0.65,0.3,complex,1,ptp1b,edge_23467_23470,False
827,13.64,0.5,0.38,-0.18,complex,1,ptp1b,edge_23467_23473,False
828,2.38,0.5,1.54,0.91,complex,1,ptp1b,edge_23467_23474,False
829,-19.33,0.23,0.26,0.19,complex,1,ptp1b,edge_23467_23475,False
830,-9.74,0.78,1.3,0.85,complex,1,ptp1b,edge_23467_23476,False
831,-93.48,0.27,0.32,0.1,complex,1,ptp1b,edge_23469_23472,False
832,-5.25,0.19,0.26,0.23,complex,1,ptp1b,edge_23469_20669_2qbr,False
833,19.64,0.35,0.28,-0.23,complex,1,ptp1b,edge_23471_23466,False
834,11.45,0.13,0.18,0.3,complex,1,ptp1b,edge_23471_23468,False
835,-36.12,0.22,2.51,0.99,complex,1,ptp1b,edge_23471_23470,False
836,-15.13,0.17,0.15,-0.08,complex,1,ptp1b,edge_23473_20669_2qbr,False
837,-21.79,0.41,0.38,-0.07,complex,1,ptp1b,edge_23474_23466,False
838,-15.44,0.83,4.18,0.98,complex,1,ptp1b,edge_23476_23466,False
839,2.73,0.64,0.5,-0.33,complex,1,ptp1b,edge_23477_23466,False
840,29.75,0.31,0.47,0.3,complex,1,ptp1b,edge_23477_23467,False
841,-28.12,0.18,0.36,0.55,complex,1,ptp1b,edge_23477_23479,False
842,-115.25,0.4,0.39,0.01,complex,1,ptp1b,edge_23477_23482,False
843,-53.06,0.57,1.48,0.92,complex,1,ptp1b,edge_23477_23483,False
844,31.96,0.17,0.22,0.24,complex,1,ptp1b,edge_23477_23330_2qbq,False
845,-19.54,0.33,220537585.85,1.0,complex,1,ptp1b,edge_23480_23479,False
846,-71.37,0.4,7722.98,1.0,complex,1,ptp1b,edge_23480_23482,False
847,84.06,0.88,0.68,-0.35,complex,1,ptp1b,edge_23482_23479,False
848,51.83,0.29,0.35,0.21,complex,1,ptp1b,edge_23482_23485,False
849,37.41,0.25,0.68,0.82,complex,1,ptp1b,edge_23482_23486,False
850,11.85,0.51,0.52,0.07,complex,1,ptp1b,edge_23483_23479,False
851,40.94,0.55,502.03,1.0,complex,1,ptp1b,edge_23484_23479,False
852,-44.24,0.42,2.02,0.95,complex,1,ptp1b,edge_23484_23482,False
853,4.17,0.35,0.47,0.45,complex,1,ptp1b,edge_23484_23485,False
854,-9.12,0.35,1.95,0.96,complex,1,ptp1b,edge_23484_23486,False
855,31.85,0.32,1.35,0.93,complex,1,ptp1b,edge_23485_23479,False
856,48.14,0.32,0.57,0.61,complex,1,ptp1b,edge_23486_23479,False
857,15.68,0.25,0.25,0.06,complex,1,ptp1b,edge_23486_23485,False
858,56.63,0.37,0.98,0.83,complex,1,ptp1b,edge_20667_2qbp_23479,False
859,-30.11,0.53,0.64,0.41,complex,1,ptp1b,edge_20667_2qbp_23482,False
860,15.77,0.37,0.79,0.66,complex,1,ptp1b,edge_20667_2qbp_23484,False
861,22.24,0.25,0.25,-0.0,complex,1,ptp1b,edge_20667_2qbp_23485,False
862,8.21,0.39,0.32,-0.13,complex,1,ptp1b,edge_20667_2qbp_23486,False
863,-22.25,0.34,0.88,0.83,complex,1,ptp1b,edge_20669_2qbr_23466,False
864,-93.72,0.22,0.26,0.18,complex,1,ptp1b,edge_20669_2qbr_23472,False
865,-12.06,0.31,1.94,0.97,complex,1,ptp1b,edge_20670_2qbs_23466,False
866,-21.11,0.24,0.32,0.23,complex,1,ptp1b,edge_20670_2qbs_23477,False
867,-48.31,0.29,0.28,0.06,complex,1,ptp1b,edge_20670_2qbs_23479,False
868,-137.72,0.24,0.37,0.31,complex,1,ptp1b,edge_20670_2qbs_23482,False
869,-73.37,0.41,0.58,0.49,complex,1,ptp1b,edge_20670_2qbs_23483,False
870,10.58,0.34,0.33,0.06,complex,1,ptp1b,edge_20670_2qbs_23330_2qbq,False
871,2.25,0.56,0.6,0.13,complex,2,ptp1b,edge_23466_23475,False
872,-24.0,0.13,0.12,0.06,complex,2,ptp1b,edge_23467_23466,False
873,-29.54,0.21,0.64,0.85,complex,2,ptp1b,edge_23467_23468,False
874,-1.08,0.45,0.48,0.04,complex,2,ptp1b,edge_23467_23469,False
875,-77.26,0.41,0.79,0.7,complex,2,ptp1b,edge_23467_23470,False
876,13.71,0.41,0.36,-0.08,complex,2,ptp1b,edge_23467_23473,False
877,1.45,0.35,1.35,0.94,complex,2,ptp1b,edge_23467_23474,False
878,-20.58,0.26,0.45,0.53,complex,2,ptp1b,edge_23467_23475,False
879,-8.63,1.08,0.8,0.11,complex,2,ptp1b,edge_23467_23476,False
880,-92.88,0.31,0.29,-0.0,complex,2,ptp1b,edge_23469_23472,False
881,-4.87,0.13,0.14,0.04,complex,2,ptp1b,edge_23469_20669_2qbr,False
882,19.7,0.26,0.27,0.12,complex,2,ptp1b,edge_23471_23466,False
883,10.39,0.18,0.18,0.06,complex,2,ptp1b,edge_23471_23468,False
884,-32.6,0.32,0.25,-0.17,complex,2,ptp1b,edge_23471_23470,False
885,-15.3,0.17,0.21,0.02,complex,2,ptp1b,edge_23473_20669_2qbr,False
886,-19.45,0.35,2.1,0.98,complex,2,ptp1b,edge_23474_23466,False
887,-16.04,0.81,4.11,0.98,complex,2,ptp1b,edge_23476_23466,False
888,2.7,0.17,0.72,0.89,complex,2,ptp1b,edge_23477_23466,False
889,29.07,0.44,0.5,0.36,complex,2,ptp1b,edge_23477_23467,False
890,-26.45,0.14,0.19,0.26,complex,2,ptp1b,edge_23477_23479,False
891,-115.66,0.26,0.96,0.88,complex,2,ptp1b,edge_23477_23482,False
892,-51.39,1.08,3.52,0.98,complex,2,ptp1b,edge_23477_23483,False
893,32.41,0.2,0.26,0.19,complex,2,ptp1b,edge_23477_23330_2qbq,False
894,-21.93,0.34,857817907.0,1.0,complex,2,ptp1b,edge_23480_23479,False
895,-72.67,0.7,726.4,1.0,complex,2,ptp1b,edge_23480_23482,False
896,84.25,0.39,0.42,0.13,complex,2,ptp1b,edge_23482_23479,False
897,51.07,0.34,1.03,0.89,complex,2,ptp1b,edge_23482_23485,False
898,37.11,0.33,0.58,0.62,complex,2,ptp1b,edge_23482_23486,False
899,12.54,0.23,0.45,0.67,complex,2,ptp1b,edge_23483_23479,False
900,39.87,0.5,377.51,1.0,complex,2,ptp1b,edge_23484_23479,False
901,-46.63,0.44,0.99,0.78,complex,2,ptp1b,edge_23484_23482,False
902,2.27,0.57,0.68,0.41,complex,2,ptp1b,edge_23484_23485,False
903,-8.81,0.44,0.76,0.64,complex,2,ptp1b,edge_23484_23486,False
904,31.65,0.79,1.84,0.93,complex,2,ptp1b,edge_23485_23479,False
905,45.52,0.87,1.31,0.83,complex,2,ptp1b,edge_23486_23479,False
906,15.19,0.25,0.39,0.44,complex,2,ptp1b,edge_23486_23485,False
907,55.35,0.57,0.49,-0.03,complex,2,ptp1b,edge_20667_2qbp_23479,False
908,-32.24,0.31,0.65,0.65,complex,2,ptp1b,edge_20667_2qbp_23482,False
909,20.01,0.19,4.65,1.0,complex,2,ptp1b,edge_20667_2qbp_23484,False
910,22.68,0.3,0.28,-0.01,complex,2,ptp1b,edge_20667_2qbp_23485,False
911,6.95,0.26,0.28,0.03,complex,2,ptp1b,edge_20667_2qbp_23486,False
912,-22.2,0.59,0.6,-0.02,complex,2,ptp1b,edge_20669_2qbr_23466,False
913,-93.13,0.22,0.4,0.58,complex,2,ptp1b,edge_20669_2qbr_23472,False
914,-12.57,0.56,0.71,0.45,complex,2,ptp1b,edge_20670_2qbs_23466,False
915,-20.97,0.16,0.22,0.26,complex,2,ptp1b,edge_20670_2qbs_23477,False
916,-47.3,0.3,0.34,0.22,complex,2,ptp1b,edge_20670_2qbs_23479,False
917,-134.3,0.45,0.45,0.08,complex,2,ptp1b,edge_20670_2qbs_23482,False
918,-70.75,0.28,0.99,0.92,complex,2,ptp1b,edge_20670_2qbs_23483,False
919,11.52,0.3,0.45,0.33,complex,2,ptp1b,edge_20670_2qbs_23330_2qbq,False
920,2.53,0.38,1.58,0.94,complex,3,ptp1b,edge_23466_23475,False
921,-24.28,0.25,0.24,0.09,complex,3,ptp1b,edge_23467_23466,False
922,-29.44,0.19,0.2,0.13,complex,3,ptp1b,edge_23467_23468,False
923,-0.08,0.47,0.44,0.01,complex,3,ptp1b,edge_23467_23469,False
924,-75.27,0.53,0.5,-0.16,complex,3,ptp1b,edge_23467_23470,False
925,13.15,0.32,0.35,0.12,complex,3,ptp1b,edge_23467_23473,False
926,1.77,0.37,3.97,0.99,complex,3,ptp1b,edge_23467_23474,False
927,-19.21,0.4,0.27,-0.31,complex,3,ptp1b,edge_23467_23475,False
928,-9.42,0.34,9.6,1.0,complex,3,ptp1b,edge_23467_23476,False
929,-96.23,0.31,0.48,0.51,complex,3,ptp1b,edge_23469_23472,False
930,-5.88,0.29,0.3,0.02,complex,3,ptp1b,edge_23469_20669_2qbr,False
931,19.89,0.29,0.32,0.14,complex,3,ptp1b,edge_23471_23466,False
932,10.39,0.19,0.19,0.05,complex,3,ptp1b,edge_23471_23468,False
933,-31.96,0.19,0.26,0.23,complex,3,ptp1b,edge_23471_23470,False
934,-16.55,0.25,0.25,-0.04,complex,3,ptp1b,edge_23473_20669_2qbr,False
935,-21.05,0.28,2.63,0.98,complex,3,ptp1b,edge_23474_23466,False
936,-15.08,0.54,6.27,0.99,complex,3,ptp1b,edge_23476_23466,False
937,5.2,0.42,0.38,-0.09,complex,3,ptp1b,edge_23477_23466,False
938,30.06,0.29,0.58,0.61,complex,3,ptp1b,edge_23477_23467,False
939,-27.35,0.3,0.37,0.08,complex,3,ptp1b,edge_23477_23479,False
940,-114.46,0.3,0.43,0.26,complex,3,ptp1b,edge_23477_23482,False
941,-52.58,0.37,0.81,0.76,complex,3,ptp1b,edge_23477_23483,False
942,31.54,0.19,0.22,0.2,complex,3,ptp1b,edge_23477_23330_2qbq,False
943,-31.11,0.28,194065.77,1.0,complex,3,ptp1b,edge_23480_23479,False
944,-81.59,0.31,0.43,0.22,complex,3,ptp1b,edge_23480_23482,False
945,86.47,0.54,0.59,0.07,complex,3,ptp1b,edge_23482_23479,False
946,51.49,0.21,0.4,0.57,complex,3,ptp1b,edge_23482_23485,False
947,35.09,0.32,1.41,0.93,complex,3,ptp1b,edge_23482_23486,False
948,12.71,0.45,0.45,0.03,complex,3,ptp1b,edge_23483_23479,False
949,39.64,0.29,337.07,1.0,complex,3,ptp1b,edge_23484_23479,False
950,-47.74,0.33,0.26,-0.23,complex,3,ptp1b,edge_23484_23482,False
951,3.85,0.84,0.75,0.46,complex,3,ptp1b,edge_23484_23485,False
952,-9.9,0.35,0.96,0.85,complex,3,ptp1b,edge_23484_23486,False
953,32.71,0.34,0.55,0.54,complex,3,ptp1b,edge_23485_23479,False
954,50.13,1.41,1.0,-0.59,complex,3,ptp1b,edge_23486_23479,False
955,15.5,0.24,0.27,0.05,complex,3,ptp1b,edge_23486_23485,False
956,57.87,0.68,4.92,0.99,complex,3,ptp1b,edge_20667_2qbp_23479,False
957,-30.31,0.25,0.38,0.43,complex,3,ptp1b,edge_20667_2qbp_23482,False
958,16.38,0.27,2.51,0.98,complex,3,ptp1b,edge_20667_2qbp_23484,False
959,22.3,0.29,0.49,0.52,complex,3,ptp1b,edge_20667_2qbp_23485,False
960,6.48,0.21,0.21,0.04,complex,3,ptp1b,edge_20667_2qbp_23486,False
961,-21.85,0.59,0.8,0.61,complex,3,ptp1b,edge_20669_2qbr_23466,False
962,-93.16,0.2,0.3,0.35,complex,3,ptp1b,edge_20669_2qbr_23472,False
963,-12.69,0.44,0.6,0.35,complex,3,ptp1b,edge_20670_2qbs_23466,False
964,-21.19,0.23,0.25,-0.0,complex,3,ptp1b,edge_20670_2qbs_23477,False
965,-47.18,0.21,0.28,0.29,complex,3,ptp1b,edge_20670_2qbs_23479,False
966,-134.87,0.37,1.38,0.9,complex,3,ptp1b,edge_20670_2qbs_23482,False
967,-68.94,0.55,1.39,0.9,complex,3,ptp1b,edge_20670_2qbs_23483,False
968,11.41,0.2,0.41,0.64,complex,3,ptp1b,edge_20670_2qbs_23330_2qbq,False
969,5.46,0.18,0.17,-0.04,water,1,ptp1b,edge_23466_23475,False
970,-24.63,0.11,0.1,-0.03,water,1,ptp1b,edge_23467_23466,False
971,-29.84,0.13,0.13,0.01,water,1,ptp1b,edge_23467_23468,False
972,0.49,0.19,0.17,-0.01,water,1,ptp1b,edge_23467_23469,False
973,-74.84,0.21,0.23,-0.05,water,1,ptp1b,edge_23467_23470,False
974,15.55,0.15,0.17,0.11,water,1,ptp1b,edge_23467_23473,False
975,4.37,0.28,0.25,-0.09,water,1,ptp1b,edge_23467_23474,False
976,-18.61,0.18,0.18,0.07,water,1,ptp1b,edge_23467_23475,False
977,-5.82,0.26,0.92,0.86,water,1,ptp1b,edge_23467_23476,False
978,-92.96,0.14,0.15,0.04,water,1,ptp1b,edge_23469_23472,False
979,-5.58,0.11,0.13,0.1,water,1,ptp1b,edge_23469_20669_2qbr,False
980,18.86,0.18,0.15,-0.09,water,1,ptp1b,edge_23471_23466,False
981,10.38,0.13,0.13,0.01,water,1,ptp1b,edge_23471_23468,False
982,-31.51,0.15,0.2,0.31,water,1,ptp1b,edge_23471_23470,False
983,-16.39,0.14,0.14,-0.04,water,1,ptp1b,edge_23473_20669_2qbr,False
984,-21.85,0.18,0.23,0.21,water,1,ptp1b,edge_23474_23466,False
985,-18.73,0.23,0.81,0.88,water,1,ptp1b,edge_23476_23466,False
986,3.27,0.19,0.19,-0.0,water,1,ptp1b,edge_23477_23466,False
987,25.68,0.22,0.36,0.51,water,1,ptp1b,edge_23477_23467,False
988,-27.13,0.14,0.16,-0.01,water,1,ptp1b,edge_23477_23479,False
989,-115.14,0.19,0.2,0.0,water,1,ptp1b,edge_23477_23482,False
990,-51.68,0.39,0.32,-0.21,water,1,ptp1b,edge_23477_23483,False
991,32.56,0.19,0.17,-0.11,water,1,ptp1b,edge_23477_23330_2qbq,False
992,-21.37,0.44,0.2,-0.84,water,1,ptp1b,edge_23480_23479,False
993,-72.72,0.32,522.36,1.0,water,1,ptp1b,edge_23480_23482,False
994,84.72,0.18,0.16,-0.07,water,1,ptp1b,edge_23482_23479,False
995,50.04,0.14,0.18,0.15,water,1,ptp1b,edge_23482_23485,False
996,37.79,0.19,0.19,0.01,water,1,ptp1b,edge_23482_23486,False
997,11.01,0.17,0.22,0.2,water,1,ptp1b,edge_23483_23479,False
998,36.0,0.4,0.33,-0.2,water,1,ptp1b,edge_23484_23479,False
999,-48.36,0.27,0.25,-0.01,water,1,ptp1b,edge_23484_23482,False
1000,1.89,0.19,0.18,-0.12,water,1,ptp1b,edge_23484_23485,False
1001,-9.61,0.14,0.17,0.08,water,1,ptp1b,edge_23484_23486,False
1002,33.79,0.22,0.28,0.31,water,1,ptp1b,edge_23485_23479,False
1003,45.59,0.32,0.31,-0.06,water,1,ptp1b,edge_23486_23479,False
1004,12.27,0.15,0.15,-0.04,water,1,ptp1b,edge_23486_23485,False
1005,53.85,0.17,0.25,0.24,water,1,ptp1b,edge_20667_2qbp_23479,False
1006,-29.76,0.18,0.17,-0.03,water,1,ptp1b,edge_20667_2qbp_23482,False
1007,18.37,0.16,0.15,-0.04,water,1,ptp1b,edge_20667_2qbp_23484,False
1008,20.2,0.13,0.14,-0.04,water,1,ptp1b,edge_20667_2qbp_23485,False
1009,8.37,0.15,0.14,0.02,water,1,ptp1b,edge_20667_2qbp_23486,False
1010,-23.68,0.18,0.21,0.05,water,1,ptp1b,edge_20669_2qbr_23466,False
1011,-91.76,0.15,0.17,0.06,water,1,ptp1b,edge_20669_2qbr_23472,False
1012,-15.44,0.2,0.22,0.09,water,1,ptp1b,edge_20670_2qbs_23466,False
1013,-20.74,0.14,0.13,-0.04,water,1,ptp1b,edge_20670_2qbs_23477,False
1014,-47.62,0.12,0.12,-0.01,water,1,ptp1b,edge_20670_2qbs_23479,False
1015,-135.34,0.17,0.18,0.14,water,1,ptp1b,edge_20670_2qbs_23482,False
1016,-71.82,0.25,0.23,-0.06,water,1,ptp1b,edge_20670_2qbs_23483,False
1017,11.3,0.13,0.14,0.03,water,1,ptp1b,edge_20670_2qbs_23330_2qbq,False
1018,5.33,0.15,0.17,-0.04,water,2,ptp1b,edge_23466_23475,False
1019,-24.3,0.09,0.13,0.18,water,2,ptp1b,edge_23467_23466,False
1020,-29.87,0.13,0.12,-0.07,water,2,ptp1b,edge_23467_23468,False
1021,0.78,0.26,0.22,-0.13,water,2,ptp1b,edge_23467_23469,False
1022,-74.07,0.18,0.22,0.09,water,2,ptp1b,edge_23467_23470,False
1023,15.48,0.18,0.18,-0.02,water,2,ptp1b,edge_23467_23473,False
1024,4.15,0.19,0.21,0.18,water,2,ptp1b,edge_23467_23474,False
1025,-18.5,0.17,0.19,0.08,water,2,ptp1b,edge_23467_23475,False
1026,-6.23,0.59,0.59,-0.09,water,2,ptp1b,edge_23467_23476,False
1027,-93.06,0.14,0.15,0.08,water,2,ptp1b,edge_23469_23472,False
1028,-5.6,0.11,0.13,0.1,water,2,ptp1b,edge_23469_20669_2qbr,False
1029,19.78,0.22,0.25,0.05,water,2,ptp1b,edge_23471_23466,False
1030,10.59,0.11,0.13,0.12,water,2,ptp1b,edge_23471_23468,False
1031,-31.5,0.18,0.19,0.09,water,2,ptp1b,edge_23471_23470,False
1032,-16.72,0.15,0.14,-0.06,water,2,ptp1b,edge_23473_20669_2qbr,False
1033,-22.14,0.23,0.22,-0.05,water,2,ptp1b,edge_23474_23466,False
1034,-19.83,0.25,0.45,0.6,water,2,ptp1b,edge_23476_23466,False
1035,3.12,0.19,0.2,0.01,water,2,ptp1b,edge_23477_23466,False
1036,27.53,0.19,0.17,-0.07,water,2,ptp1b,edge_23477_23467,False
1037,-27.22,0.12,0.13,0.0,water,2,ptp1b,edge_23477_23479,False
1038,-115.44,0.22,0.23,0.08,water,2,ptp1b,edge_23477_23482,False
1039,-52.32,0.21,0.3,0.35,water,2,ptp1b,edge_23477_23483,False
1040,32.42,0.13,0.15,0.15,water,2,ptp1b,edge_23477_23330_2qbq,False
1041,-19.31,0.21,0.16,-0.49,water,2,ptp1b,edge_23480_23479,False
1042,-83.52,0.22,0.36,0.57,water,2,ptp1b,edge_23480_23482,False
1043,84.33,0.15,0.14,-0.03,water,2,ptp1b,edge_23482_23479,False
1044,49.77,0.26,0.23,-0.06,water,2,ptp1b,edge_23482_23485,False
1045,38.21,0.23,0.18,-0.15,water,2,ptp1b,edge_23482_23486,False
1046,10.82,0.19,0.22,0.05,water,2,ptp1b,edge_23483_23479,False
1047,36.09,0.25,0.31,0.25,water,2,ptp1b,edge_23484_23479,False
1048,-47.8,0.24,0.22,-0.11,water,2,ptp1b,edge_23484_23482,False
1049,1.93,0.18,0.17,-0.06,water,2,ptp1b,edge_23484_23485,False
1050,-9.62,0.22,0.17,-0.18,water,2,ptp1b,edge_23484_23486,False
1051,32.74,0.25,0.37,0.39,water,2,ptp1b,edge_23485_23479,False
1052,45.26,0.48,0.51,-0.13,water,2,ptp1b,edge_23486_23479,False
1053,12.54,0.14,0.12,-0.01,water,2,ptp1b,edge_23486_23485,False
1054,54.36,0.32,0.27,-0.07,water,2,ptp1b,edge_20667_2qbp_23479,False
1055,-29.84,0.18,0.15,-0.09,water,2,ptp1b,edge_20667_2qbp_23482,False
1056,18.25,0.15,0.14,0.09,water,2,ptp1b,edge_20667_2qbp_23484,False
1057,20.5,0.12,0.13,0.08,water,2,ptp1b,edge_20667_2qbp_23485,False
1058,8.02,0.13,0.14,0.05,water,2,ptp1b,edge_20667_2qbp_23486,False
1059,-23.64,0.19,0.21,0.04,water,2,ptp1b,edge_20669_2qbr_23466,False
1060,-91.79,0.15,0.15,0.04,water,2,ptp1b,edge_20669_2qbr_23472,False
1061,-15.17,0.19,0.2,-0.05,water,2,ptp1b,edge_20670_2qbs_23466,False
1062,-20.61,0.15,0.13,-0.08,water,2,ptp1b,edge_20670_2qbs_23477,False
1063,-47.58,0.15,0.13,0.06,water,2,ptp1b,edge_20670_2qbs_23479,False
1064,-135.58,0.17,0.17,-0.01,water,2,ptp1b,edge_20670_2qbs_23482,False
1065,-72.38,0.17,0.22,0.23,water,2,ptp1b,edge_20670_2qbs_23483,False
1066,11.67,0.14,0.13,-0.1,water,2,ptp1b,edge_20670_2qbs_23330_2qbq,False
1067,5.45,0.23,0.2,-0.08,water,3,ptp1b,edge_23466_23475,False
1068,-24.53,0.17,0.14,-0.08,water,3,ptp1b,edge_23467_23466,False
1069,-29.74,0.13,0.14,0.06,water,3,ptp1b,edge_23467_23468,False
1070,0.39,0.22,0.22,0.01,water,3,ptp1b,edge_23467_23469,False
1071,-74.19,0.19,0.21,0.16,water,3,ptp1b,edge_23467_23470,False
1072,15.6,0.19,0.2,-0.07,water,3,ptp1b,edge_23467_23473,False
1073,3.66,0.25,0.24,0.0,water,3,ptp1b,edge_23467_23474,False
1074,-18.58,0.16,0.16,-0.04,water,3,ptp1b,edge_23467_23475,False
1075,-6.45,0.2,1.09,0.94,water,3,ptp1b,edge_23467_23476,False
