,val,err,aerr,conv,env,repeat,target,edge,failed
3629,25.54,0.43,0.58,0.31,complex,3,eg5,edge_CHEMBL1086410_CHEMBL1084935,False
3630,-35.04,0.32,0.25,-0.18,complex,3,eg5,edge_CHEMBL1083517_CHEMBL1085666,False
3631,-28.9,0.35,0.43,0.13,complex,3,eg5,edge_CHEMBL1096003_CHEMBL1084143,False
3632,-17.5,0.79,7.88,1.0,complex,3,eg5,edge_CHEMBL1077204_CHEMBL1083836,False
3633,-36.93,0.24,0.4,0.45,complex,3,eg5,edge_CHEMBL1077204_CHEMBL1084143,False
3634,-1.77,0.29,0.35,0.28,complex,3,eg5,edge_CHEMBL1077204_CHEMBL1084676,False
3635,-54.88,0.2,0.17,-0.12,complex,3,eg5,edge_CHEMBL1083836_CHEMBL1085666,False
3636,37.36,0.2,0.21,0.12,complex,3,eg5,edge_CHEMBL1083836_CHEMBL1096002,False
3637,-22.3,0.56,1.31,0.88,complex,3,eg5,edge_CHEMBL1085692_CHEMBL1096002,False
3638,-43.84,0.46,0.53,0.39,complex,3,eg5,edge_CHEMBL1085692_CHEMBL1084676,False
3639,-38.99,0.29,1.26,0.92,complex,3,eg5,edge_CHEMBL1096002_CHEMBL1084935,False
3640,18.91,0.1,0.17,0.36,complex,3,eg5,edge_CHEMBL1089056_CHEMBL1088740,False
3641,-19.5,0.09,0.12,0.31,complex,3,eg5,edge_CHEMBL1089056_CHEMBL1078998,False
3642,0.21,0.19,0.21,0.1,complex,3,eg5,edge_CHEMBL1093088_CHEMBL1088740,False
3643,-10.75,0.19,0.24,0.2,complex,3,eg5,edge_CHEMBL1077227_CHEMBL1078998,False
3644,-10.66,0.47,0.37,-0.23,complex,3,eg5,edge_CHEMBL1086410_CHEMBL1089056,False
3645,-6.1,0.17,0.17,0.05,water,1,eg5,edge_CHEMBL1078774_CHEMBL1089056,False
3646,10.6,0.15,0.16,0.11,water,1,eg5,edge_CHEMBL1078774_CHEMBL1088740,False
3647,-20.71,0.39,0.57,0.49,water,1,eg5,edge_CHEMBL1093087_CHEMBL1084678,False
3648,71.89,0.37,1.74,0.95,water,1,eg5,edge_CHEMBL1093087_CHEMBL1096003,False
3649,17.32,0.31,0.8,0.78,water,1,eg5,edge_CHEMBL1093087_CHEMBL1086409,False
3650,7.43,0.28,1.03,0.89,water,1,eg5,edge_CHEMBL1093087_CHEMBL1083517,False
3651,-3.5,0.25,0.3,0.18,water,1,eg5,edge_CHEMBL1082249_CHEMBL1086409,False
3652,-38.5,0.27,0.29,-0.0,water,1,eg5,edge_CHEMBL1082249_CHEMBL1077227,False
3653,30.67,0.18,0.23,0.25,water,1,eg5,edge_CHEMBL1082249_CHEMBL1082248,False
3654,21.06,0.34,0.41,0.23,water,1,eg5,edge_CHEMBL1082249_CHEMBL1096003,False
3655,0.64,0.2,0.22,0.08,water,1,eg5,edge_CHEMBL1089393_CHEMBL1093088,False
3656,-0.37,0.14,0.16,0.09,water,1,eg5,edge_CHEMBL1089393_CHEMBL1088740,False
3657,-18.55,0.32,0.35,0.1,water,1,eg5,edge_CHEMBL1089393_CHEMBL1085895,False
3658,15.28,0.17,0.15,0.0,water,1,eg5,edge_CHEMBL1078691_CHEMBL1089056,False
3659,37.05,0.24,0.25,-0.03,water,1,eg5,edge_CHEMBL1078691_CHEMBL1093088,False
3660,33.68,0.18,0.18,-0.14,water,1,eg5,edge_CHEMBL1086409_CHEMBL1082248,False
3661,-45.37,0.16,0.18,0.11,water,1,eg5,edge_CHEMBL1086409_CHEMBL1085666,False
3662,15.14,0.51,2.01,0.95,water,1,eg5,edge_CHEMBL1086409_CHEMBL1084676,False
3663,-11.75,0.16,0.16,-0.01,water,1,eg5,edge_CHEMBL1086409_CHEMBL1083517,False
3664,-24.57,0.18,0.17,-0.06,water,1,eg5,edge_CHEMBL1086409_CHEMBL1086410,False
3665,-46.79,0.78,2.08,0.94,water,1,eg5,edge_CHEMBL1086409_CHEMBL1084678,False
3666,-79.02,0.26,2.32,0.98,water,1,eg5,edge_CHEMBL1082248_CHEMBL1084678,False
3667,-53.92,0.15,0.16,0.11,water,1,eg5,edge_CHEMBL1082248_CHEMBL1086410,False
3668,-44.84,0.17,0.19,0.12,water,1,eg5,edge_CHEMBL1082248_CHEMBL1083517,False
3669,-8.18,0.65,9.45,1.0,water,1,eg5,edge_CHEMBL1082248_CHEMBL1084143,False
3670,11.96,0.17,0.16,0.0,water,1,eg5,edge_CHEMBL1082248_CHEMBL1096002,False
3671,-25.56,0.16,0.17,-0.03,water,1,eg5,edge_CHEMBL1082248_CHEMBL1083836,False
3672,41.3,0.44,4.74,0.99,water,1,eg5,edge_CHEMBL1084678_CHEMBL1084935,False
3673,47.74,0.46,1.39,0.89,water,1,eg5,edge_CHEMBL1084678_CHEMBL1084431,False
3674,103.58,0.45,0.44,-0.01,water,1,eg5,edge_CHEMBL1084678_CHEMBL1077204,False
3675,64.39,0.3,0.29,0.05,water,1,eg5,edge_CHEMBL1084678_CHEMBL1084143,False
3676,76.5,0.6,0.88,0.58,water,1,eg5,edge_CHEMBL1084678_CHEMBL1084676,False
3677,-11.79,0.46,0.36,-0.27,water,1,eg5,edge_CHEMBL1084678_CHEMBL1084677,False
3678,18.79,0.11,0.1,-0.14,water,1,eg5,edge_CHEMBL1084115_CHEMBL1078998,False
3679,46.4,0.19,0.16,-0.08,water,1,eg5,edge_CHEMBL1084115_CHEMBL1088740,False
3680,29.91,0.14,0.19,0.16,water,1,eg5,edge_CHEMBL1084115_CHEMBL1089056,False
3681,-17.09,0.71,5.21,0.99,water,1,eg5,edge_CHEMBL1084431_CHEMBL1083517,False
3682,36.76,0.47,23.5,1.0,water,1,eg5,edge_CHEMBL1084431_CHEMBL1096002,False
3683,-50.42,0.72,1.43,0.89,water,1,eg5,edge_CHEMBL1084431_CHEMBL1085666,False
3684,-16.25,0.35,0.33,0.04,water,1,eg5,edge_CHEMBL1085895_CHEMBL1078998,False
3685,18.85,0.31,0.34,-0.05,water,1,eg5,edge_CHEMBL1085895_CHEMBL1088740,False
3686,64.77,0.26,0.47,0.57,water,1,eg5,edge_CHEMBL1084677_CHEMBL1083836,False
3687,148.68,0.16,2.98,0.99,water,1,eg5,edge_CHEMBL1084677_CHEMBL1085692,False
3688,86.75,0.71,0.7,0.37,water,1,eg5,edge_CHEMBL1084677_CHEMBL1084676,False
3689,108.82,0.28,0.24,-0.25,water,1,eg5,edge_CHEMBL1084677_CHEMBL1096003,False
3690,-5.31,0.17,0.19,0.12,water,1,eg5,edge_CHEMBL1077227_CHEMBL1085666,False
3691,15.28,0.19,0.2,-0.02,water,1,eg5,edge_CHEMBL1077227_CHEMBL1086410,False
3692,38.46,0.28,0.57,0.58,water,1,eg5,edge_CHEMBL1077227_CHEMBL1084935,False
3693,65.84,0.21,0.22,-0.02,water,1,eg5,edge_CHEMBL1086410_CHEMBL1096002,False
3694,23.62,0.45,0.88,0.71,water,1,eg5,edge_CHEMBL1086410_CHEMBL1084935,False
3695,-33.52,0.26,0.22,-0.13,water,1,eg5,edge_CHEMBL1083517_CHEMBL1085666,False
3696,-29.87,0.38,0.41,0.07,water,1,eg5,edge_CHEMBL1096003_CHEMBL1084143,False
3697,-18.72,0.89,8.48,1.0,water,1,eg5,edge_CHEMBL1077204_CHEMBL1083836,False
3698,-35.75,0.32,0.43,0.34,water,1,eg5,edge_CHEMBL1077204_CHEMBL1084143,False
3699,-3.42,0.17,0.21,0.1,water,1,eg5,edge_CHEMBL1077204_CHEMBL1084676,False
3700,-52.75,0.18,0.2,0.03,water,1,eg5,edge_CHEMBL1083836_CHEMBL1085666,False
3701,38.3,0.16,0.21,0.23,water,1,eg5,edge_CHEMBL1083836_CHEMBL1096002,False
3702,-22.68,0.67,0.87,0.6,water,1,eg5,edge_CHEMBL1085692_CHEMBL1096002,False
3703,-45.62,0.4,0.65,0.47,water,1,eg5,edge_CHEMBL1085692_CHEMBL1084676,False
3704,-40.88,0.29,0.62,0.65,water,1,eg5,edge_CHEMBL1096002_CHEMBL1084935,False
3705,16.85,0.18,0.17,-0.19,water,1,eg5,edge_CHEMBL1089056_CHEMBL1088740,False
3706,-15.76,0.17,0.17,-0.01,water,1,eg5,edge_CHEMBL1089056_CHEMBL1078998,False
3707,-0.92,0.22,0.24,0.0,water,1,eg5,edge_CHEMBL1093088_CHEMBL1088740,False
3708,-11.47,0.17,0.19,-0.02,water,1,eg5,edge_CHEMBL1077227_CHEMBL1078998,False
3709,-13.64,0.18,0.2,0.01,water,1,eg5,edge_CHEMBL1086410_CHEMBL1089056,False
3710,-5.61,0.19,0.2,0.11,water,2,eg5,edge_CHEMBL1078774_CHEMBL1089056,False
3711,11.2,0.18,0.2,0.06,water,2,eg5,edge_CHEMBL1078774_CHEMBL1088740,False
3712,-19.87,0.46,0.61,0.18,water,2,eg5,edge_CHEMBL1093087_CHEMBL1084678,False
3713,70.02,0.69,0.67,0.01,water,2,eg5,edge_CHEMBL1093087_CHEMBL1096003,False
3714,16.5,0.84,0.58,-0.11,water,2,eg5,edge_CHEMBL1093087_CHEMBL1086409,False
3715,5.29,0.41,3.45,0.99,water,2,eg5,edge_CHEMBL1093087_CHEMBL1083517,False
3716,-3.25,0.23,0.29,0.23,water,2,eg5,edge_CHEMBL1082249_CHEMBL1086409,False
3717,-39.53,0.19,0.24,0.22,water,2,eg5,edge_CHEMBL1082249_CHEMBL1077227,False
3718,30.15,0.28,0.26,-0.08,water,2,eg5,edge_CHEMBL1082249_CHEMBL1082248,False
3719,21.9,0.44,0.49,0.13,water,2,eg5,edge_CHEMBL1082249_CHEMBL1096003,False
3720,0.57,0.36,0.27,-0.21,water,2,eg5,edge_CHEMBL1089393_CHEMBL1093088,False
3721,-0.33,0.14,0.13,0.06,water,2,eg5,edge_CHEMBL1089393_CHEMBL1088740,False
3722,-18.83,0.34,0.34,-0.01,water,2,eg5,edge_CHEMBL1089393_CHEMBL1085895,False
3723,15.1,0.14,0.16,0.07,water,2,eg5,edge_CHEMBL1078691_CHEMBL1089056,False
3724,36.11,0.27,0.24,-0.07,water,2,eg5,edge_CHEMBL1078691_CHEMBL1093088,False
3725,33.49,0.21,0.2,-0.07,water,2,eg5,edge_CHEMBL1086409_CHEMBL1082248,False
3726,-45.03,0.16,0.19,0.02,water,2,eg5,edge_CHEMBL1086409_CHEMBL1085666,False
3727,15.69,0.51,4.66,0.99,water,2,eg5,edge_CHEMBL1086409_CHEMBL1084676,False
3728,-10.99,0.18,0.18,0.01,water,2,eg5,edge_CHEMBL1086409_CHEMBL1083517,False
3729,-24.41,0.15,0.16,0.04,water,2,eg5,edge_CHEMBL1086409_CHEMBL1086410,False
3730,-46.68,0.29,6.19,1.0,water,2,eg5,edge_CHEMBL1086409_CHEMBL1084678,False
3731,-77.85,0.31,2.28,0.98,water,2,eg5,edge_CHEMBL1082248_CHEMBL1084678,False
3732,-54.26,0.16,0.18,-0.02,water,2,eg5,edge_CHEMBL1082248_CHEMBL1086410,False
3733,-44.71,0.15,0.16,0.02,water,2,eg5,edge_CHEMBL1082248_CHEMBL1083517,False
3734,-8.72,0.39,12.3,1.0,water,2,eg5,edge_CHEMBL1082248_CHEMBL1084143,False
3735,12.0,0.16,0.17,0.06,water,2,eg5,edge_CHEMBL1082248_CHEMBL1096002,False
3736,-26.08,0.19,0.18,-0.03,water,2,eg5,edge_CHEMBL1082248_CHEMBL1083836,False
3737,45.22,0.64,240.32,1.0,water,2,eg5,edge_CHEMBL1084678_CHEMBL1084935,False
3738,48.3,0.81,0.63,0.03,water,2,eg5,edge_CHEMBL1084678_CHEMBL1084431,False
3739,102.33,0.31,0.9,0.86,water,2,eg5,edge_CHEMBL1084678_CHEMBL1077204,False
3740,65.15,0.36,0.39,0.06,water,2,eg5,edge_CHEMBL1084678_CHEMBL1084143,False
3741,76.06,0.81,1.14,0.84,water,2,eg5,edge_CHEMBL1084678_CHEMBL1084676,False
3742,-10.59,0.22,0.23,-0.1,water,2,eg5,edge_CHEMBL1084678_CHEMBL1084677,False
3743,18.83,0.13,0.1,-0.24,water,2,eg5,edge_CHEMBL1084115_CHEMBL1078998,False
3744,46.66,0.19,0.18,-0.05,water,2,eg5,edge_CHEMBL1084115_CHEMBL1088740,False
3745,29.5,0.13,0.16,0.12,water,2,eg5,edge_CHEMBL1084115_CHEMBL1089056,False
3746,-15.99,0.63,9.3,1.0,water,2,eg5,edge_CHEMBL1084431_CHEMBL1083517,False
3747,37.75,1.09,2.18,0.95,water,2,eg5,edge_CHEMBL1084431_CHEMBL1096002,False
3748,-52.95,0.6,1.02,0.77,water,2,eg5,edge_CHEMBL1084431_CHEMBL1085666,False
3749,-15.71,0.33,0.33,-0.02,water,2,eg5,edge_CHEMBL1085895_CHEMBL1078998,False
3750,18.67,0.4,0.36,-0.13,water,2,eg5,edge_CHEMBL1085895_CHEMBL1088740,False
3751,64.94,0.27,0.5,0.63,water,2,eg5,edge_CHEMBL1084677_CHEMBL1083836,False
3752,146.84,0.49,0.49,-0.03,water,2,eg5,edge_CHEMBL1084677_CHEMBL1085692,False
3753,88.86,0.31,0.38,0.23,water,2,eg5,edge_CHEMBL1084677_CHEMBL1084676,False
3754,109.25,0.3,0.31,-0.09,water,2,eg5,edge_CHEMBL1084677_CHEMBL1096003,False
3755,-5.19,0.15,0.21,0.22,water,2,eg5,edge_CHEMBL1077227_CHEMBL1085666,False
3756,15.46,0.19,0.18,-0.06,water,2,eg5,edge_CHEMBL1077227_CHEMBL1086410,False
3757,39.96,0.64,0.47,-0.13,water,2,eg5,edge_CHEMBL1077227_CHEMBL1084935,False
3758,65.83,0.2,0.24,0.05,water,2,eg5,edge_CHEMBL1086410_CHEMBL1096002,False
3759,23.81,0.22,0.48,0.55,water,2,eg5,edge_CHEMBL1086410_CHEMBL1084935,False
3760,-33.66,0.21,0.2,-0.02,water,2,eg5,edge_CHEMBL1083517_CHEMBL1085666,False
3761,-30.81,0.26,0.29,-0.01,water,2,eg5,edge_CHEMBL1096003_CHEMBL1084143,False
3762,-17.24,0.68,4.02,0.98,water,2,eg5,edge_CHEMBL1077204_CHEMBL1083836,False
3763,-34.91,0.43,0.64,0.34,water,2,eg5,edge_CHEMBL1077204_CHEMBL1084143,False
3764,-2.99,0.26,0.27,-0.05,water,2,eg5,edge_CHEMBL1077204_CHEMBL1084676,False
3765,-52.62,0.24,0.2,-0.09,water,2,eg5,edge_CHEMBL1083836_CHEMBL1085666,False
3766,37.91,0.23,0.22,-0.07,water,2,eg5,edge_CHEMBL1083836_CHEMBL1096002,False
3767,-23.24,0.61,1.19,0.86,water,2,eg5,edge_CHEMBL1085692_CHEMBL1096002,False
3768,-45.58,1.03,0.92,-0.56,water,2,eg5,edge_CHEMBL1085692_CHEMBL1084676,False
3769,-39.95,0.64,0.59,-0.31,water,2,eg5,edge_CHEMBL1096002_CHEMBL1084935,False
3770,16.51,0.15,0.14,-0.05,water,2,eg5,edge_CHEMBL1089056_CHEMBL1088740,False
3771,-15.25,0.14,0.16,0.06,water,2,eg5,edge_CHEMBL1089056_CHEMBL1078998,False
3772,-0.52,0.27,0.23,-0.12,water,2,eg5,edge_CHEMBL1093088_CHEMBL1088740,False
3773,-11.47,0.23,0.19,-0.06,water,2,eg5,edge_CHEMBL1077227_CHEMBL1078998,False
3774,-14.07,0.17,0.2,0.03,water,2,eg5,edge_CHEMBL1086410_CHEMBL1089056,False
3775,-5.98,0.18,0.17,0.04,water,3,eg5,edge_CHEMBL1078774_CHEMBL1089056,False
3776,11.4,0.21,0.2,-0.06,water,3,eg5,edge_CHEMBL1078774_CHEMBL1088740,False
3777,-20.05,0.33,0.48,0.31,water,3,eg5,edge_CHEMBL1093087_CHEMBL1084678,False
3778,70.09,0.57,1.05,0.71,water,3,eg5,edge_CHEMBL1093087_CHEMBL1096003,False
3779,18.03,0.99,0.8,-0.47,water,3,eg5,edge_CHEMBL1093087_CHEMBL1086409,False
3780,6.51,0.51,0.69,0.18,water,3,eg5,edge_CHEMBL1093087_CHEMBL1083517,False
3781,-3.23,0.21,0.24,0.13,water,3,eg5,edge_CHEMBL1082249_CHEMBL1086409,False
3782,-38.75,0.18,0.27,0.28,water,3,eg5,edge_CHEMBL1082249_CHEMBL1077227,False
3783,30.44,0.19,0.18,-0.17,water,3,eg5,edge_CHEMBL1082249_CHEMBL1082248,False
3784,20.27,0.58,0.38,-0.35,water,3,eg5,edge_CHEMBL1082249_CHEMBL1096003,False
3785,0.12,0.19,0.26,0.24,water,3,eg5,edge_CHEMBL1089393_CHEMBL1093088,False
3786,-0.39,0.15,0.15,-0.02,water,3,eg5,edge_CHEMBL1089393_CHEMBL1088740,False
3787,-19.07,0.34,0.31,-0.02,water,3,eg5,edge_CHEMBL1089393_CHEMBL1085895,False
3788,15.39,0.18,0.16,-0.15,water,3,eg5,edge_CHEMBL1078691_CHEMBL1089056,False
3789,36.71,0.37,0.27,-0.18,water,3,eg5,edge_CHEMBL1078691_CHEMBL1093088,False
3790,33.62,0.18,0.18,-0.09,water,3,eg5,edge_CHEMBL1086409_CHEMBL1082248,False
3791,-44.92,0.15,0.17,0.17,water,3,eg5,edge_CHEMBL1086409_CHEMBL1085666,False
3792,17.33,0.66,2.89,0.96,water,3,eg5,edge_CHEMBL1086409_CHEMBL1084676,False
3793,-11.48,0.14,0.16,-0.0,water,3,eg5,edge_CHEMBL1086409_CHEMBL1083517,False
3794,-24.11,0.15,0.16,0.04,water,3,eg5,edge_CHEMBL1086409_CHEMBL1086410,False
3795,-43.71,0.94,2.33,0.96,water,3,eg5,edge_CHEMBL1086409_CHEMBL1084678,False
3796,-81.07,1.37,0.71,-0.26,water,3,eg5,edge_CHEMBL1082248_CHEMBL1084678,False
3797,-53.85,0.17,0.17,-0.07,water,3,eg5,edge_CHEMBL1082248_CHEMBL1086410,False
3798,-44.51,0.18,0.18,0.03,water,3,eg5,edge_CHEMBL1082248_CHEMBL1083517,False
3799,-7.66,0.35,45.81,1.0,water,3,eg5,edge_CHEMBL1082248_CHEMBL1084143,False
3800,11.93,0.2,0.17,-0.15,water,3,eg5,edge_CHEMBL1082248_CHEMBL1096002,False
3801,-25.59,0.18,0.17,-0.11,water,3,eg5,edge_CHEMBL1082248_CHEMBL1083836,False
3802,43.12,0.83,12.28,1.0,water,3,eg5,edge_CHEMBL1084678_CHEMBL1084935,False
3803,49.52,0.32,0.34,-0.02,water,3,eg5,edge_CHEMBL1084678_CHEMBL1084431,False
3804,102.76,0.23,0.53,0.7,water,3,eg5,edge_CHEMBL1084678_CHEMBL1077204,False
3805,64.57,0.3,0.37,0.18,water,3,eg5,edge_CHEMBL1084678_CHEMBL1084143,False
3806,77.05,0.62,0.83,0.63,water,3,eg5,edge_CHEMBL1084678_CHEMBL1084676,False
3807,-10.84,0.24,0.25,0.07,water,3,eg5,edge_CHEMBL1084678_CHEMBL1084677,False
3808,18.56,0.13,0.1,-0.28,water,3,eg5,edge_CHEMBL1084115_CHEMBL1078998,False
3809,46.31,0.19,0.19,0.03,water,3,eg5,edge_CHEMBL1084115_CHEMBL1088740,False
3810,29.55,0.17,0.16,0.09,water,3,eg5,edge_CHEMBL1084115_CHEMBL1089056,False
3811,-16.26,0.76,10.92,1.0,water,3,eg5,edge_CHEMBL1084431_CHEMBL1083517,False
3812,38.02,0.74,2.46,0.96,water,3,eg5,edge_CHEMBL1084431_CHEMBL1096002,False
3813,-51.72,0.28,2.63,0.99,water,3,eg5,edge_CHEMBL1084431_CHEMBL1085666,False
3814,-16.25,0.35,0.38,-0.03,water,3,eg5,edge_CHEMBL1085895_CHEMBL1078998,False
3815,17.81,0.46,0.42,-0.17,water,3,eg5,edge_CHEMBL1085895_CHEMBL1088740,False
3816,64.67,0.25,0.33,0.37,water,3,eg5,edge_CHEMBL1084677_CHEMBL1083836,False
3817,147.69,0.62,0.61,0.34,water,3,eg5,edge_CHEMBL1084677_CHEMBL1085692,False
3818,86.62,0.3,0.7,0.7,water,3,eg5,edge_CHEMBL1084677_CHEMBL1084676,False
3819,108.81,0.25,0.29,0.14,water,3,eg5,edge_CHEMBL1084677_CHEMBL1096003,False
3820,-5.33,0.24,0.25,-0.03,water,3,eg5,edge_CHEMBL1077227_CHEMBL1085666,False
3821,15.18,0.17,0.18,0.14,water,3,eg5,edge_CHEMBL1077227_CHEMBL1086410,False
3822,39.1,0.27,0.63,0.77,water,3,eg5,edge_CHEMBL1077227_CHEMBL1084935,False
3823,66.24,0.18,0.19,0.14,water,3,eg5,edge_CHEMBL1086410_CHEMBL1096002,False
3824,23.11,0.42,0.49,0.0,water,3,eg5,edge_CHEMBL1086410_CHEMBL1084935,False
3825,-33.77,0.14,0.22,0.32,water,3,eg5,edge_CHEMBL1083517_CHEMBL1085666,False
3826,-30.28,0.21,0.32,0.34,water,3,eg5,edge_CHEMBL1096003_CHEMBL1084143,False
3827,-16.67,1.25,2.25,0.93,water,3,eg5,edge_CHEMBL1077204_CHEMBL1083836,False
3828,-36.56,0.3,0.49,0.55,water,3,eg5,edge_CHEMBL1077204_CHEMBL1084143,False
3829,-3.32,0.23,0.24,0.06,water,3,eg5,edge_CHEMBL1077204_CHEMBL1084676,False
3830,-52.7,0.21,0.2,-0.05,water,3,eg5,edge_CHEMBL1083836_CHEMBL1085666,False
3831,37.82,0.18,0.2,0.08,water,3,eg5,edge_CHEMBL1083836_CHEMBL1096002,False
3832,-23.31,0.42,3.99,0.99,water,3,eg5,edge_CHEMBL1085692_CHEMBL1096002,False
3833,-46.68,0.39,0.52,0.31,water,3,eg5,edge_CHEMBL1085692_CHEMBL1084676,False
3834,-40.56,0.26,0.99,0.9,water,3,eg5,edge_CHEMBL1096002_CHEMBL1084935,False
3835,16.83,0.13,0.16,0.08,water,3,eg5,edge_CHEMBL1089056_CHEMBL1088740,False
3836,-15.33,0.17,0.16,-0.03,water,3,eg5,edge_CHEMBL1089056_CHEMBL1078998,False
3837,-0.77,0.27,0.27,0.01,water,3,eg5,edge_CHEMBL1093088_CHEMBL1088740,False
3838,-11.63,0.19,0.17,-0.04,water,3,eg5,edge_CHEMBL1077227_CHEMBL1078998,False
3839,-13.71,0.18,0.17,-0.08,water,3,eg5,edge_CHEMBL1086410_CHEMBL1089056,False
3840,-5.97,0.14,0.11,-0.26,complex,1,cdk8,edge_43_38,False
3841,-7.36,0.13,0.12,-0.05,complex,1,cdk8,edge_43_42,False
3842,4.57,0.13,0.13,-0.02,complex,1,cdk8,edge_43_45,False
3843,-3.85,0.11,0.1,-0.17,complex,1,cdk8,edge_17_16,False
3844,-96.78,1.36,1.74,0.92,complex,1,cdk8,edge_17_25,False
3845,14.98,0.43,1.44,0.9,complex,1,cdk8,edge_17_45,False
3846,-86.46,0.64,0.63,0.09,complex,1,cdk8,edge_28_25,False
3847,9.76,0.45,0.42,-0.02,complex,1,cdk8,edge_28_30,False
3848,29.33,0.2,1.61,0.97,complex,1,cdk8,edge_28_39,False
3849,-6.68,0.12,0.15,0.13,complex,1,cdk8,edge_22_21,False
3850,-67.56,0.25,6.87,1.0,complex,1,cdk8,edge_22_26,False
3851,-64.73,0.38,0.45,0.18,complex,1,cdk8,edge_22_32,False
3852,-10.12,0.37,0.38,0.01,complex,1,cdk8,edge_16_14,False
3853,50.26,0.19,0.31,0.42,complex,1,cdk8,edge_16_15,False
3854,-52.57,0.31,0.68,0.7,complex,1,cdk8,edge_16_20,False
3855,1.36,0.18,0.23,0.2,complex,1,cdk8,edge_16_19,False
3856,-13.69,0.11,0.16,0.28,complex,1,cdk8,edge_30_33,False
3857,9.88,0.11,0.16,0.38,complex,1,cdk8,edge_30_37,False
3858,-66.19,0.24,0.24,-0.06,complex,1,cdk8,edge_21_20,False
3859,-3.01,0.17,0.22,0.17,complex,1,cdk8,edge_21_41,False
3860,-54.62,0.76,0.71,-0.22,complex,1,cdk8,edge_21_29,False
3861,-56.17,0.15,0.23,0.27,complex,1,cdk8,edge_21_26,False
3862,92.52,0.67,0.97,0.75,complex,1,cdk8,edge_24_42,False
3863,77.08,0.65,6.14,0.99,complex,1,cdk8,edge_24_33,False
3864,-57.71,0.57,0.66,0.58,complex,1,cdk8,edge_38_29,False
3865,-92.73,0.25,0.34,0.29,complex,1,cdk8,edge_31_25,False
3866,8.34,0.11,0.1,-0.08,complex,1,cdk8,edge_31_37,False
3867,11.79,0.06,0.06,-0.05,complex,1,cdk8,edge_41_39,False
3868,26.35,0.08,0.06,-0.26,complex,1,cdk8,edge_41_40,False
3869,41.42,0.22,0.33,0.41,complex,1,cdk8,edge_29_33,False
3870,60.63,0.43,0.72,0.64,complex,1,cdk8,edge_20_35,False
3871,-34.53,0.16,0.33,0.53,complex,1,cdk8,edge_42_13,False
3872,-2.71,0.23,0.24,-0.03,complex,1,cdk8,edge_35_18,False
3873,-67.99,0.45,3.06,0.98,complex,1,cdk8,edge_35_27,False
3874,-3.1,0.15,0.18,0.16,complex,1,cdk8,edge_35_37,False
3875,6.31,0.15,0.14,-0.18,complex,1,cdk8,edge_35_36,False
3876,-57.49,0.41,0.39,-0.11,complex,1,cdk8,edge_44_32,False
3877,1.47,0.25,0.24,-0.11,complex,1,cdk8,edge_44_36,False
3878,-35.54,0.37,1.43,0.94,complex,1,cdk8,edge_18_13,False
3879,44.95,0.14,0.59,0.89,complex,1,cdk8,edge_18_15,False
3880,13.28,0.23,0.25,0.07,complex,1,cdk8,edge_18_45,False
3881,-36.52,0.46,0.46,-0.07,complex,1,cdk8,edge_40_19,False
3882,-51.22,0.38,0.59,0.45,complex,1,cdk8,edge_40_33,False
3883,-44.41,0.12,0.15,0.21,complex,1,cdk8,edge_19_32,False
3884,-93.89,0.37,0.36,0.01,complex,1,cdk8,edge_19_25,False
3885,-30.78,0.27,1.15,0.91,complex,1,cdk8,edge_33_32,False
3886,20.03,0.14,0.19,0.29,complex,1,cdk8,edge_33_34,False
3887,72.47,0.35,3.15,0.98,complex,1,cdk8,edge_27_36,False
3888,18.38,0.42,7.09,1.0,complex,1,cdk8,edge_13_14,False
3889,-61.48,0.32,0.47,0.4,complex,1,cdk8,edge_39_32,False
3890,21.25,0.76,1.03,0.78,complex,1,cdk8,edge_32_23,False
3891,12.0,0.46,42.54,1.0,complex,1,cdk8,edge_23_14,False
3892,25.88,0.56,0.53,-0.12,complex,1,cdk8,edge_23_34,False
3893,19.1,0.12,0.09,-0.16,complex,1,cdk8,edge_34_36,False
3894,-5.49,0.14,0.12,-0.16,complex,2,cdk8,edge_43_38,False
3895,-8.47,0.16,0.27,0.44,complex,2,cdk8,edge_43_42,False
3896,4.28,0.17,0.15,-0.11,complex,2,cdk8,edge_43_45,False
3897,-3.62,0.11,0.2,0.37,complex,2,cdk8,edge_17_16,False
3898,-96.47,0.79,0.69,-0.21,complex,2,cdk8,edge_17_25,False
3899,15.13,0.55,0.38,-0.29,complex,2,cdk8,edge_17_45,False
3900,-86.03,0.19,0.46,0.65,complex,2,cdk8,edge_28_25,False
3901,12.12,0.43,0.55,0.11,complex,2,cdk8,edge_28_30,False
3902,30.73,0.23,1.63,0.96,complex,2,cdk8,edge_28_39,False
3903,-6.78,0.1,0.1,-0.03,complex,2,cdk8,edge_22_21,False
3904,-67.54,0.65,0.97,0.76,complex,2,cdk8,edge_22_26,False
3905,-65.77,0.17,0.24,0.35,complex,2,cdk8,edge_22_32,False
3906,-10.27,0.25,0.44,0.53,complex,2,cdk8,edge_16_14,False
3907,50.21,0.25,0.35,0.36,complex,2,cdk8,edge_16_15,False
3908,-52.08,0.4,0.64,0.54,complex,2,cdk8,edge_16_20,False
3909,0.57,0.19,0.17,-0.1,complex,2,cdk8,edge_16_19,False
3910,-12.66,0.3,0.41,0.23,complex,2,cdk8,edge_30_33,False
3911,8.37,0.1,0.1,0.06,complex,2,cdk8,edge_30_37,False
