,val,err,aerr,conv,env,repeat,target,edge,failed
3542,120.85,0.61,11.42,1.0,complex,2,eg5,edge_CHEMBL1084678_CHEMBL1084935,False
3543,77.6,0.98,3.05,0.97,complex,2,eg5,edge_CHEMBL1084678_CHEMBL1084431,False
3544,64.08,1.43,0.97,-0.63,complex,2,eg5,edge_CHEMBL1084678_CHEMBL1077204,False
3545,3.54,0.61,0.62,-0.06,complex,2,eg5,edge_CHEMBL1084678_CHEMBL1084143,False
3546,81.07,1.62,0.92,-0.43,complex,2,eg5,edge_CHEMBL1084678_CHEMBL1084676,False
3547,-52.73,0.53,0.75,0.68,complex,2,eg5,edge_CHEMBL1084678_CHEMBL1084677,False
3548,1.28,0.03,0.05,-0.38,complex,2,eg5,edge_CHEMBL1084115_CHEMBL1078998,False
3549,3.19,0.13,0.11,0.01,complex,2,eg5,edge_CHEMBL1084115_CHEMBL1088740,False
3550,6.56,0.06,0.1,0.32,complex,2,eg5,edge_CHEMBL1084115_CHEMBL1089056,False
3551,-7.64,0.99,1434.76,1.0,complex,2,eg5,edge_CHEMBL1084431_CHEMBL1083517,False
3552,35.83,0.41,336.15,1.0,complex,2,eg5,edge_CHEMBL1084431_CHEMBL1096002,False
3553,-23.02,1.57,6.78,0.99,complex,2,eg5,edge_CHEMBL1084431_CHEMBL1085666,False
3554,69.78,0.22,1.89,0.98,complex,2,eg5,edge_CHEMBL1085895_CHEMBL1078998,False
3555,73.62,0.61,0.55,0.09,complex,2,eg5,edge_CHEMBL1085895_CHEMBL1088740,False
3556,152.43,0.6,11.71,1.0,complex,2,eg5,edge_CHEMBL1084677_CHEMBL1083836,False
3557,165.53,0.3,6.06,1.0,complex,2,eg5,edge_CHEMBL1084677_CHEMBL1085692,False
3558,130.73,0.73,0.65,-0.2,complex,2,eg5,edge_CHEMBL1084677_CHEMBL1084676,False
3559,24.7,0.23,0.83,0.87,complex,2,eg5,edge_CHEMBL1084677_CHEMBL1096003,False
3560,-31.66,0.27,0.34,0.19,complex,2,eg5,edge_CHEMBL1077227_CHEMBL1085666,False
3561,16.59,0.13,0.14,-0.02,complex,2,eg5,edge_CHEMBL1077227_CHEMBL1086410,False
3562,40.73,0.32,0.29,0.09,complex,2,eg5,edge_CHEMBL1077227_CHEMBL1084935,False
3563,17.04,0.44,0.48,0.16,complex,2,eg5,edge_CHEMBL1086410_CHEMBL1096002,False
3564,23.77,0.22,0.4,0.48,complex,2,eg5,edge_CHEMBL1086410_CHEMBL1084935,False
3565,-21.14,0.25,0.24,-0.06,complex,2,eg5,edge_CHEMBL1083517_CHEMBL1085666,False
3566,31.78,0.22,1.66,0.97,complex,2,eg5,edge_CHEMBL1096003_CHEMBL1084143,False
3567,47.76,0.46,1.43,0.93,complex,2,eg5,edge_CHEMBL1077204_CHEMBL1083836,False
3568,-61.36,1.38,0.83,0.16,complex,2,eg5,edge_CHEMBL1077204_CHEMBL1084143,False
3569,30.31,0.13,0.16,0.14,complex,2,eg5,edge_CHEMBL1077204_CHEMBL1084676,False
3570,-43.11,0.21,0.18,-0.14,complex,2,eg5,edge_CHEMBL1083836_CHEMBL1085666,False
3571,16.78,0.23,0.19,-0.29,complex,2,eg5,edge_CHEMBL1083836_CHEMBL1096002,False
3572,15.93,0.38,2.14,0.96,complex,2,eg5,edge_CHEMBL1085692_CHEMBL1096002,False
3573,-21.87,0.36,0.37,0.14,complex,2,eg5,edge_CHEMBL1085692_CHEMBL1084676,False
3574,6.76,0.46,0.69,0.57,complex,2,eg5,edge_CHEMBL1096002_CHEMBL1084935,False
3575,-3.81,0.08,0.08,-0.05,complex,2,eg5,edge_CHEMBL1089056_CHEMBL1088740,False
3576,-7.47,0.05,0.06,0.09,complex,2,eg5,edge_CHEMBL1089056_CHEMBL1078998,False
3577,-0.6,0.22,0.22,0.12,complex,2,eg5,edge_CHEMBL1093088_CHEMBL1088740,False
3578,-8.02,0.22,0.35,0.37,complex,2,eg5,edge_CHEMBL1077227_CHEMBL1078998,False
3579,-18.64,0.23,0.21,0.06,complex,2,eg5,edge_CHEMBL1086410_CHEMBL1089056,False
3580,-1.47,0.07,0.08,0.06,complex,3,eg5,edge_CHEMBL1078774_CHEMBL1089056,False
3581,-5.26,0.17,0.2,0.2,complex,3,eg5,edge_CHEMBL1078774_CHEMBL1088740,False
3582,-76.04,0.75,11.67,1.0,complex,3,eg5,edge_CHEMBL1093087_CHEMBL1084678,False
3583,-113.79,0.86,64.17,1.0,complex,3,eg5,edge_CHEMBL1093087_CHEMBL1096003,False
3584,5.65,0.83,2.22,0.93,complex,3,eg5,edge_CHEMBL1093087_CHEMBL1086409,False
3585,-15.84,0.57,18.34,1.0,complex,3,eg5,edge_CHEMBL1093087_CHEMBL1083517,False
3586,37.97,0.33,1.31,0.91,complex,3,eg5,edge_CHEMBL1082249_CHEMBL1086409,False
3587,24.58,0.24,0.68,0.81,complex,3,eg5,edge_CHEMBL1082249_CHEMBL1077227,False
3588,55.75,0.41,0.43,0.05,complex,3,eg5,edge_CHEMBL1082249_CHEMBL1082248,False
3589,-103.19,0.39,0.92,0.77,complex,3,eg5,edge_CHEMBL1082249_CHEMBL1096003,False
3590,1.02,0.22,0.21,0.0,complex,3,eg5,edge_CHEMBL1089393_CHEMBL1093088,False
3591,0.27,0.03,0.03,-0.13,complex,3,eg5,edge_CHEMBL1089393_CHEMBL1088740,False
3592,-71.72,0.39,0.38,-0.08,complex,3,eg5,edge_CHEMBL1089393_CHEMBL1085895,False
3593,22.08,0.07,0.06,0.04,complex,3,eg5,edge_CHEMBL1078691_CHEMBL1089056,False
3594,15.56,0.19,0.2,0.18,complex,3,eg5,edge_CHEMBL1078691_CHEMBL1093088,False
3595,17.64,0.18,0.15,-0.06,complex,3,eg5,edge_CHEMBL1086409_CHEMBL1082248,False
3596,-40.31,0.39,0.52,0.17,complex,3,eg5,edge_CHEMBL1086409_CHEMBL1085666,False
3597,-17.41,0.39,1.13,0.82,complex,3,eg5,edge_CHEMBL1086409_CHEMBL1084676,False
3598,-19.89,0.3,0.27,-0.09,complex,3,eg5,edge_CHEMBL1086409_CHEMBL1083517,False
3599,8.37,0.18,0.27,0.31,complex,3,eg5,edge_CHEMBL1086409_CHEMBL1086410,False
3600,-88.7,0.3,406.19,1.0,complex,3,eg5,edge_CHEMBL1086409_CHEMBL1084678,False
3601,-108.98,0.65,78.53,1.0,complex,3,eg5,edge_CHEMBL1082248_CHEMBL1084678,False
3602,-12.3,0.16,0.16,-0.1,complex,3,eg5,edge_CHEMBL1082248_CHEMBL1086410,False
3603,-37.92,0.17,0.25,0.42,complex,3,eg5,edge_CHEMBL1082248_CHEMBL1083517,False
3604,-108.71,0.49,24.35,1.0,complex,3,eg5,edge_CHEMBL1082248_CHEMBL1084143,False
3605,2.93,0.16,0.17,0.01,complex,3,eg5,edge_CHEMBL1082248_CHEMBL1096002,False
3606,-13.92,0.14,0.16,0.12,complex,3,eg5,edge_CHEMBL1082248_CHEMBL1083836,False
3607,117.82,0.49,1.66,0.92,complex,3,eg5,edge_CHEMBL1084678_CHEMBL1084935,False
3608,73.3,1.08,93.93,1.0,complex,3,eg5,edge_CHEMBL1084678_CHEMBL1084431,False
3609,62.42,0.43,2.11,0.97,complex,3,eg5,edge_CHEMBL1084678_CHEMBL1077204,False
3610,4.6,0.29,1.25,0.91,complex,3,eg5,edge_CHEMBL1084678_CHEMBL1084143,False
3611,83.42,0.25,1.84,0.97,complex,3,eg5,edge_CHEMBL1084678_CHEMBL1084676,False
3612,-50.27,0.15,0.61,0.83,complex,3,eg5,edge_CHEMBL1084678_CHEMBL1084677,False
3613,1.59,0.03,0.07,-0.57,complex,3,eg5,edge_CHEMBL1084115_CHEMBL1078998,False
3614,1.84,0.11,0.1,-0.11,complex,3,eg5,edge_CHEMBL1084115_CHEMBL1088740,False
3615,6.47,0.06,0.06,-0.02,complex,3,eg5,edge_CHEMBL1084115_CHEMBL1089056,False
3616,-5.91,1.22,45.42,1.0,complex,3,eg5,edge_CHEMBL1084431_CHEMBL1083517,False
3617,34.55,0.37,408.78,1.0,complex,3,eg5,edge_CHEMBL1084431_CHEMBL1096002,False
3618,-24.17,0.66,1.44,0.92,complex,3,eg5,edge_CHEMBL1084431_CHEMBL1085666,False
3619,69.75,0.36,0.58,0.52,complex,3,eg5,edge_CHEMBL1085895_CHEMBL1078998,False
3620,74.09,0.34,0.92,0.81,complex,3,eg5,edge_CHEMBL1085895_CHEMBL1088740,False
3621,150.75,0.3,0.61,0.72,complex,3,eg5,edge_CHEMBL1084677_CHEMBL1083836,False
3622,163.75,0.29,0.84,0.84,complex,3,eg5,edge_CHEMBL1084677_CHEMBL1085692,False
3623,128.89,0.44,1.69,0.95,complex,3,eg5,edge_CHEMBL1084677_CHEMBL1084676,False
3624,23.65,0.43,0.49,0.0,complex,3,eg5,edge_CHEMBL1084677_CHEMBL1096003,False
3625,-33.14,0.36,0.82,0.74,complex,3,eg5,edge_CHEMBL1077227_CHEMBL1085666,False
3626,16.65,0.12,0.1,-0.24,complex,3,eg5,edge_CHEMBL1077227_CHEMBL1086410,False
3627,39.13,0.36,0.48,0.21,complex,3,eg5,edge_CHEMBL1077227_CHEMBL1084935,False
3628,15.99,0.3,0.27,0.01,complex,3,eg5,edge_CHEMBL1086410_CHEMBL1096002,False
3629,23.68,0.33,0.3,-0.11,complex,3,eg5,edge_CHEMBL1086410_CHEMBL1084935,False
3630,-18.34,0.14,0.12,-0.26,complex,3,eg5,edge_CHEMBL1083517_CHEMBL1085666,False
3631,32.71,0.25,0.43,0.55,complex,3,eg5,edge_CHEMBL1096003_CHEMBL1084143,False
3632,48.83,0.27,4.08,0.99,complex,3,eg5,edge_CHEMBL1077204_CHEMBL1083836,False
3633,-65.23,0.39,1.12,0.87,complex,3,eg5,edge_CHEMBL1077204_CHEMBL1084143,False
3634,29.77,0.11,0.13,0.02,complex,3,eg5,edge_CHEMBL1077204_CHEMBL1084676,False
3635,-42.98,0.13,0.16,0.19,complex,3,eg5,edge_CHEMBL1083836_CHEMBL1085666,False
3636,15.99,0.45,0.58,0.36,complex,3,eg5,edge_CHEMBL1083836_CHEMBL1096002,False
3637,18.42,1.17,3.55,0.98,complex,3,eg5,edge_CHEMBL1085692_CHEMBL1096002,False
3638,-20.59,0.37,0.29,-0.22,complex,3,eg5,edge_CHEMBL1085692_CHEMBL1084676,False
3639,8.48,0.28,0.94,0.85,complex,3,eg5,edge_CHEMBL1096002_CHEMBL1084935,False
3640,-3.55,0.1,0.13,0.26,complex,3,eg5,edge_CHEMBL1089056_CHEMBL1088740,False
3641,-7.95,0.06,0.07,0.16,complex,3,eg5,edge_CHEMBL1089056_CHEMBL1078998,False
3642,-0.26,0.18,0.17,0.0,complex,3,eg5,edge_CHEMBL1093088_CHEMBL1088740,False
3643,-8.05,0.29,0.29,0.08,complex,3,eg5,edge_CHEMBL1077227_CHEMBL1078998,False
3644,-18.37,0.19,0.17,-0.07,complex,3,eg5,edge_CHEMBL1086410_CHEMBL1089056,False
3645,3.22,0.07,0.07,0.01,water,1,eg5,edge_CHEMBL1078774_CHEMBL1089056,False
3646,-1.84,0.1,0.08,-0.08,water,1,eg5,edge_CHEMBL1078774_CHEMBL1088740,False
3647,-69.26,0.55,0.44,-0.2,water,1,eg5,edge_CHEMBL1093087_CHEMBL1084678,False
3648,-111.86,0.65,0.5,-0.02,water,1,eg5,edge_CHEMBL1093087_CHEMBL1096003,False
3649,7.11,0.26,0.26,-0.02,water,1,eg5,edge_CHEMBL1093087_CHEMBL1086409,False
3650,-15.44,0.3,0.3,0.06,water,1,eg5,edge_CHEMBL1093087_CHEMBL1083517,False
3651,35.79,0.18,0.19,0.12,water,1,eg5,edge_CHEMBL1082249_CHEMBL1086409,False
3652,24.61,0.16,0.19,0.05,water,1,eg5,edge_CHEMBL1082249_CHEMBL1077227,False
3653,54.6,0.15,0.16,0.01,water,1,eg5,edge_CHEMBL1082249_CHEMBL1082248,False
3654,-102.47,0.37,0.81,0.72,water,1,eg5,edge_CHEMBL1082249_CHEMBL1096003,False
3655,2.4,0.14,0.12,-0.06,water,1,eg5,edge_CHEMBL1089393_CHEMBL1093088,False
3656,0.45,0.05,0.05,-0.01,water,1,eg5,edge_CHEMBL1089393_CHEMBL1088740,False
3657,-69.24,0.17,0.2,0.06,water,1,eg5,edge_CHEMBL1089393_CHEMBL1085895,False
3658,23.87,0.06,0.06,0.03,water,1,eg5,edge_CHEMBL1078691_CHEMBL1089056,False
3659,18.58,0.13,0.12,-0.02,water,1,eg5,edge_CHEMBL1078691_CHEMBL1093088,False
3660,19.01,0.08,0.09,0.05,water,1,eg5,edge_CHEMBL1086409_CHEMBL1082248,False
3661,-39.05,0.28,0.3,-0.02,water,1,eg5,edge_CHEMBL1086409_CHEMBL1085666,False
3662,-17.91,0.28,0.27,-0.01,water,1,eg5,edge_CHEMBL1086409_CHEMBL1084676,False
3663,-22.11,0.1,0.1,0.08,water,1,eg5,edge_CHEMBL1086409_CHEMBL1083517,False
3664,6.01,0.2,0.24,0.12,water,1,eg5,edge_CHEMBL1086409_CHEMBL1086410,False
3665,-93.31,0.25,2.02,0.98,water,1,eg5,edge_CHEMBL1086409_CHEMBL1084678,False
3666,-111.5,0.33,1.33,0.92,water,1,eg5,edge_CHEMBL1082248_CHEMBL1084678,False
3667,-15.22,0.09,0.08,-0.0,water,1,eg5,edge_CHEMBL1082248_CHEMBL1086410,False
3668,-41.21,0.1,0.1,-0.02,water,1,eg5,edge_CHEMBL1082248_CHEMBL1083517,False
3669,-111.18,0.38,0.4,-0.01,water,1,eg5,edge_CHEMBL1082248_CHEMBL1084143,False
3670,2.98,0.15,0.13,-0.09,water,1,eg5,edge_CHEMBL1082248_CHEMBL1096002,False
3671,-16.1,0.07,0.08,-0.03,water,1,eg5,edge_CHEMBL1082248_CHEMBL1083836,False
3672,113.16,0.58,0.61,0.49,water,1,eg5,edge_CHEMBL1084678_CHEMBL1084935,False
3673,72.58,0.45,0.27,-0.43,water,1,eg5,edge_CHEMBL1084678_CHEMBL1084431,False
3674,65.55,0.56,0.49,0.03,water,1,eg5,edge_CHEMBL1084678_CHEMBL1077204,False
3675,3.23,0.14,0.32,0.66,water,1,eg5,edge_CHEMBL1084678_CHEMBL1084143,False
3676,80.41,0.36,0.49,0.44,water,1,eg5,edge_CHEMBL1084678_CHEMBL1084676,False
3677,-52.71,0.18,0.16,-0.24,water,1,eg5,edge_CHEMBL1084678_CHEMBL1084677,False
3678,2.0,0.05,0.05,0.04,water,1,eg5,edge_CHEMBL1084115_CHEMBL1078998,False
3679,2.38,0.07,0.07,-0.07,water,1,eg5,edge_CHEMBL1084115_CHEMBL1088740,False
3680,7.25,0.05,0.05,0.08,water,1,eg5,edge_CHEMBL1084115_CHEMBL1089056,False
3681,-6.11,0.94,0.65,-0.3,water,1,eg5,edge_CHEMBL1084431_CHEMBL1083517,False
3682,36.04,0.59,0.56,0.22,water,1,eg5,edge_CHEMBL1084431_CHEMBL1096002,False
3683,-22.83,0.29,0.53,0.4,water,1,eg5,edge_CHEMBL1084431_CHEMBL1085666,False
3684,69.79,0.15,0.21,0.17,water,1,eg5,edge_CHEMBL1085895_CHEMBL1078998,False
3685,69.38,0.16,0.18,0.04,water,1,eg5,edge_CHEMBL1085895_CHEMBL1088740,False
3686,147.23,0.3,0.31,-0.04,water,1,eg5,edge_CHEMBL1084677_CHEMBL1083836,False
3687,163.03,0.27,0.27,-0.03,water,1,eg5,edge_CHEMBL1084677_CHEMBL1085692,False
3688,131.52,0.36,1.44,0.92,water,1,eg5,edge_CHEMBL1084677_CHEMBL1084676,False
3689,22.76,0.28,0.33,0.2,water,1,eg5,edge_CHEMBL1084677_CHEMBL1096003,False
3690,-30.52,0.1,0.1,0.0,water,1,eg5,edge_CHEMBL1077227_CHEMBL1085666,False
3691,14.71,0.09,0.08,-0.01,water,1,eg5,edge_CHEMBL1077227_CHEMBL1086410,False
3692,37.45,0.26,0.24,-0.11,water,1,eg5,edge_CHEMBL1077227_CHEMBL1084935,False
3693,18.12,0.15,0.15,0.01,water,1,eg5,edge_CHEMBL1086410_CHEMBL1096002,False
3694,22.47,0.23,0.27,0.03,water,1,eg5,edge_CHEMBL1086410_CHEMBL1084935,False
3695,-16.74,0.11,0.1,-0.01,water,1,eg5,edge_CHEMBL1083517_CHEMBL1085666,False
3696,29.4,0.25,0.27,0.13,water,1,eg5,edge_CHEMBL1096003_CHEMBL1084143,False
3697,48.75,0.2,0.22,0.01,water,1,eg5,edge_CHEMBL1077204_CHEMBL1083836,False
3698,-63.8,0.38,0.65,0.53,water,1,eg5,edge_CHEMBL1077204_CHEMBL1084143,False
3699,28.87,0.1,0.11,0.1,water,1,eg5,edge_CHEMBL1077204_CHEMBL1084676,False
3700,-42.18,0.28,0.27,-0.09,water,1,eg5,edge_CHEMBL1083836_CHEMBL1085666,False
3701,19.0,0.13,0.13,0.08,water,1,eg5,edge_CHEMBL1083836_CHEMBL1096002,False
3702,16.82,0.26,0.38,0.39,water,1,eg5,edge_CHEMBL1085692_CHEMBL1096002,False
3703,-21.7,0.17,0.16,-0.15,water,1,eg5,edge_CHEMBL1085692_CHEMBL1084676,False
3704,4.33,0.18,0.18,0.07,water,1,eg5,edge_CHEMBL1096002_CHEMBL1084935,False
3705,-4.84,0.05,0.06,0.02,water,1,eg5,edge_CHEMBL1089056_CHEMBL1088740,False
3706,-6.08,0.05,0.05,-0.02,water,1,eg5,edge_CHEMBL1089056_CHEMBL1078998,False
3707,-1.75,0.11,0.11,0.01,water,1,eg5,edge_CHEMBL1093088_CHEMBL1088740,False
3708,-9.42,0.11,0.11,-0.07,water,1,eg5,edge_CHEMBL1077227_CHEMBL1078998,False
3709,-17.16,0.12,0.13,0.17,water,1,eg5,edge_CHEMBL1086410_CHEMBL1089056,False
3710,2.99,0.07,0.07,-0.01,water,2,eg5,edge_CHEMBL1078774_CHEMBL1089056,False
3711,-1.87,0.09,0.08,-0.03,water,2,eg5,edge_CHEMBL1078774_CHEMBL1088740,False
3712,-69.01,0.24,0.2,-0.28,water,2,eg5,edge_CHEMBL1093087_CHEMBL1084678,False
3713,-111.28,0.24,0.61,0.75,water,2,eg5,edge_CHEMBL1093087_CHEMBL1096003,False
3714,7.1,0.25,0.3,0.04,water,2,eg5,edge_CHEMBL1093087_CHEMBL1086409,False
3715,-15.79,0.33,0.29,-0.07,water,2,eg5,edge_CHEMBL1093087_CHEMBL1083517,False
3716,35.54,0.21,0.21,-0.1,water,2,eg5,edge_CHEMBL1082249_CHEMBL1086409,False
3717,24.46,0.17,0.22,0.07,water,2,eg5,edge_CHEMBL1082249_CHEMBL1077227,False
3718,54.78,0.17,0.18,0.02,water,2,eg5,edge_CHEMBL1082249_CHEMBL1082248,False
3719,-102.29,0.6,0.62,0.14,water,2,eg5,edge_CHEMBL1082249_CHEMBL1096003,False
3720,2.39,0.13,0.12,-0.03,water,2,eg5,edge_CHEMBL1089393_CHEMBL1093088,False
3721,0.48,0.04,0.04,0.04,water,2,eg5,edge_CHEMBL1089393_CHEMBL1088740,False
3722,-69.23,0.18,0.21,0.23,water,2,eg5,edge_CHEMBL1089393_CHEMBL1085895,False
3723,23.71,0.05,0.06,0.07,water,2,eg5,edge_CHEMBL1078691_CHEMBL1089056,False
3724,18.19,0.15,0.13,0.0,water,2,eg5,edge_CHEMBL1078691_CHEMBL1093088,False
3725,18.86,0.1,0.09,-0.07,water,2,eg5,edge_CHEMBL1086409_CHEMBL1082248,False
3726,-38.92,0.24,0.25,-0.02,water,2,eg5,edge_CHEMBL1086409_CHEMBL1085666,False
3727,-18.21,0.28,0.28,-0.06,water,2,eg5,edge_CHEMBL1086409_CHEMBL1084676,False
3728,-22.16,0.15,0.13,-0.07,water,2,eg5,edge_CHEMBL1086409_CHEMBL1083517,False
3729,6.11,0.28,0.25,-0.11,water,2,eg5,edge_CHEMBL1086409_CHEMBL1086410,False
3730,-92.53,0.25,1.06,0.93,water,2,eg5,edge_CHEMBL1086409_CHEMBL1084678,False
3731,-111.23,0.36,0.59,0.53,water,2,eg5,edge_CHEMBL1082248_CHEMBL1084678,False
3732,-15.3,0.1,0.09,-0.01,water,2,eg5,edge_CHEMBL1082248_CHEMBL1086410,False
3733,-41.07,0.11,0.1,-0.11,water,2,eg5,edge_CHEMBL1082248_CHEMBL1083517,False
3734,-111.5,0.33,0.38,0.05,water,2,eg5,edge_CHEMBL1082248_CHEMBL1084143,False
3735,2.8,0.14,0.14,0.02,water,2,eg5,edge_CHEMBL1082248_CHEMBL1096002,False
3736,-16.05,0.09,0.08,0.0,water,2,eg5,edge_CHEMBL1082248_CHEMBL1083836,False
3737,114.48,0.31,1.34,0.92,water,2,eg5,edge_CHEMBL1084678_CHEMBL1084935,False
3738,74.39,0.37,0.45,0.1,water,2,eg5,edge_CHEMBL1084678_CHEMBL1084431,False
3739,65.79,0.5,0.56,0.11,water,2,eg5,edge_CHEMBL1084678_CHEMBL1077204,False
3740,3.21,0.26,0.36,0.19,water,2,eg5,edge_CHEMBL1084678_CHEMBL1084143,False
3741,80.39,0.49,0.58,0.15,water,2,eg5,edge_CHEMBL1084678_CHEMBL1084676,False
3742,-52.12,0.2,0.18,-0.31,water,2,eg5,edge_CHEMBL1084678_CHEMBL1084677,False
3743,1.93,0.04,0.05,-0.0,water,2,eg5,edge_CHEMBL1084115_CHEMBL1078998,False
3744,2.32,0.07,0.07,0.05,water,2,eg5,edge_CHEMBL1084115_CHEMBL1088740,False
3745,7.34,0.05,0.06,0.01,water,2,eg5,edge_CHEMBL1084115_CHEMBL1089056,False
3746,-6.01,0.35,0.62,0.72,water,2,eg5,edge_CHEMBL1084431_CHEMBL1083517,False
3747,37.64,0.48,0.66,0.42,water,2,eg5,edge_CHEMBL1084431_CHEMBL1096002,False
3748,-23.78,0.49,0.39,-0.14,water,2,eg5,edge_CHEMBL1084431_CHEMBL1085666,False
3749,69.83,0.17,0.21,0.18,water,2,eg5,edge_CHEMBL1085895_CHEMBL1078998,False
3750,69.77,0.16,0.22,0.22,water,2,eg5,edge_CHEMBL1085895_CHEMBL1088740,False
3751,148.64,0.43,0.33,-0.16,water,2,eg5,edge_CHEMBL1084677_CHEMBL1083836,False
3752,163.65,0.28,0.43,0.32,water,2,eg5,edge_CHEMBL1084677_CHEMBL1085692,False
3753,130.1,0.42,1.16,0.88,water,2,eg5,edge_CHEMBL1084677_CHEMBL1084676,False
3754,23.35,0.38,0.38,-0.16,water,2,eg5,edge_CHEMBL1084677_CHEMBL1096003,False
3755,-30.43,0.1,0.1,-0.01,water,2,eg5,edge_CHEMBL1077227_CHEMBL1085666,False
3756,14.73,0.08,0.09,-0.01,water,2,eg5,edge_CHEMBL1077227_CHEMBL1086410,False
3757,37.21,0.21,0.19,-0.07,water,2,eg5,edge_CHEMBL1077227_CHEMBL1084935,False
3758,18.29,0.14,0.15,0.04,water,2,eg5,edge_CHEMBL1086410_CHEMBL1096002,False
3759,22.77,0.2,0.26,0.37,water,2,eg5,edge_CHEMBL1086410_CHEMBL1084935,False
3760,-16.88,0.09,0.1,-0.0,water,2,eg5,edge_CHEMBL1083517_CHEMBL1085666,False
3761,29.68,0.2,0.18,-0.15,water,2,eg5,edge_CHEMBL1096003_CHEMBL1084143,False
3762,49.03,0.26,0.29,0.09,water,2,eg5,edge_CHEMBL1077204_CHEMBL1083836,False
3763,-64.01,0.22,0.42,0.54,water,2,eg5,edge_CHEMBL1077204_CHEMBL1084143,False
3764,28.87,0.09,0.1,0.03,water,2,eg5,edge_CHEMBL1077204_CHEMBL1084676,False
3765,-42.33,0.27,0.27,0.07,water,2,eg5,edge_CHEMBL1083836_CHEMBL1085666,False
3766,18.77,0.16,0.17,0.07,water,2,eg5,edge_CHEMBL1083836_CHEMBL1096002,False
3767,16.88,0.35,0.51,0.55,water,2,eg5,edge_CHEMBL1085692_CHEMBL1096002,False
3768,-21.85,0.15,0.15,0.03,water,2,eg5,edge_CHEMBL1085692_CHEMBL1084676,False
3769,4.83,0.19,0.21,0.0,water,2,eg5,edge_CHEMBL1096002_CHEMBL1084935,False
3770,-4.97,0.05,0.05,0.04,water,2,eg5,edge_CHEMBL1089056_CHEMBL1088740,False
3771,-6.04,0.07,0.06,-0.04,water,2,eg5,edge_CHEMBL1089056_CHEMBL1078998,False
3772,-1.62,0.13,0.12,0.03,water,2,eg5,edge_CHEMBL1093088_CHEMBL1088740,False
3773,-9.57,0.12,0.12,0.03,water,2,eg5,edge_CHEMBL1077227_CHEMBL1078998,False
3774,-17.32,0.1,0.12,0.03,water,2,eg5,edge_CHEMBL1086410_CHEMBL1089056,False
3775,3.08,0.07,0.07,0.02,water,3,eg5,edge_CHEMBL1078774_CHEMBL1089056,False
3776,-1.99,0.1,0.08,-0.1,water,3,eg5,edge_CHEMBL1078774_CHEMBL1088740,False
3777,-70.65,0.27,0.37,0.3,water,3,eg5,edge_CHEMBL1093087_CHEMBL1084678,False
3778,-112.31,0.45,0.61,0.29,water,3,eg5,edge_CHEMBL1093087_CHEMBL1096003,False
3779,6.24,0.22,0.41,0.59,water,3,eg5,edge_CHEMBL1093087_CHEMBL1086409,False
3780,-15.68,0.22,0.33,0.38,water,3,eg5,edge_CHEMBL1093087_CHEMBL1083517,False
3781,35.74,0.18,0.18,-0.08,water,3,eg5,edge_CHEMBL1082249_CHEMBL1086409,False
3782,24.63,0.17,0.23,0.29,water,3,eg5,edge_CHEMBL1082249_CHEMBL1077227,False
3783,54.6,0.19,0.19,-0.0,water,3,eg5,edge_CHEMBL1082249_CHEMBL1082248,False
3784,-102.18,0.23,1.96,0.97,water,3,eg5,edge_CHEMBL1082249_CHEMBL1096003,False
3785,2.26,0.14,0.12,-0.16,water,3,eg5,edge_CHEMBL1089393_CHEMBL1093088,False
3786,0.42,0.04,0.04,0.02,water,3,eg5,edge_CHEMBL1089393_CHEMBL1088740,False
3787,-69.13,0.21,0.2,-0.1,water,3,eg5,edge_CHEMBL1089393_CHEMBL1085895,False
3788,23.75,0.06,0.06,0.02,water,3,eg5,edge_CHEMBL1078691_CHEMBL1089056,False
3789,18.26,0.11,0.12,0.05,water,3,eg5,edge_CHEMBL1078691_CHEMBL1093088,False
3790,18.78,0.09,0.08,-0.02,water,3,eg5,edge_CHEMBL1086409_CHEMBL1082248,False
3791,-39.05,0.25,0.25,-0.05,water,3,eg5,edge_CHEMBL1086409_CHEMBL1085666,False
3792,-17.91,0.25,0.28,0.1,water,3,eg5,edge_CHEMBL1086409_CHEMBL1084676,False
3793,-22.17,0.12,0.12,0.07,water,3,eg5,edge_CHEMBL1086409_CHEMBL1083517,False
3794,5.77,0.36,0.28,-0.23,water,3,eg5,edge_CHEMBL1086409_CHEMBL1086410,False
3795,-92.08,0.27,0.6,0.73,water,3,eg5,edge_CHEMBL1086409_CHEMBL1084678,False
3796,-112.96,0.49,1.06,0.76,water,3,eg5,edge_CHEMBL1082248_CHEMBL1084678,False
3797,-15.17,0.08,0.09,0.14,water,3,eg5,edge_CHEMBL1082248_CHEMBL1086410,False
3798,-41.05,0.1,0.1,0.03,water,3,eg5,edge_CHEMBL1082248_CHEMBL1083517,False
3799,-110.93,0.35,0.41,0.29,water,3,eg5,edge_CHEMBL1082248_CHEMBL1084143,False
3800,2.72,0.15,0.15,0.05,water,3,eg5,edge_CHEMBL1082248_CHEMBL1096002,False
3801,-15.91,0.09,0.08,0.03,water,3,eg5,edge_CHEMBL1082248_CHEMBL1083836,False
3802,115.83,0.49,0.61,0.27,water,3,eg5,edge_CHEMBL1084678_CHEMBL1084935,False
3803,72.73,0.37,0.26,-0.4,water,3,eg5,edge_CHEMBL1084678_CHEMBL1084431,False
