,val,err,aerr,conv,env,repeat,target,edge
3702,16.82,0.26,0.38,0.39,water,1,eg5,edge_CHEMBL1085692_CHEMBL1096002
3703,-21.7,0.17,0.16,-0.15,water,1,eg5,edge_CHEMBL1085692_CHEMBL1084676
3704,4.33,0.18,0.18,0.07,water,1,eg5,edge_CHEMBL1096002_CHEMBL1084935
3705,-4.84,0.05,0.06,0.02,water,1,eg5,edge_CHEMBL1089056_CHEMBL1088740
3706,-6.08,0.05,0.05,-0.02,water,1,eg5,edge_CHEMBL1089056_CHEMBL1078998
3707,-1.75,0.11,0.11,0.01,water,1,eg5,edge_CHEMBL1093088_CHEMBL1088740
3708,-9.42,0.11,0.11,-0.07,water,1,eg5,edge_CHEMBL1077227_CHEMBL1078998
3709,-17.16,0.12,0.13,0.17,water,1,eg5,edge_CHEMBL1086410_CHEMBL1089056
3710,2.99,0.07,0.07,-0.01,water,2,eg5,edge_CHEMBL1078774_CHEMBL1089056
3711,-1.87,0.09,0.08,-0.03,water,2,eg5,edge_CHEMBL1078774_CHEMBL1088740
3712,-69.01,0.24,0.2,-0.28,water,2,eg5,edge_CHEMBL1093087_CHEMBL1084678
3713,-111.28,0.24,0.61,0.75,water,2,eg5,edge_CHEMBL1093087_CHEMBL1096003
3714,7.1,0.25,0.3,0.04,water,2,eg5,edge_CHEMBL1093087_CHEMBL1086409
3715,-15.79,0.33,0.29,-0.07,water,2,eg5,edge_CHEMBL1093087_CHEMBL1083517
3716,35.54,0.21,0.21,-0.1,water,2,eg5,edge_CHEMBL1082249_CHEMBL1086409
3717,24.46,0.17,0.22,0.07,water,2,eg5,edge_CHEMBL1082249_CHEMBL1077227
3718,54.78,0.17,0.18,0.02,water,2,eg5,edge_CHEMBL1082249_CHEMBL1082248
3719,-102.29,0.6,0.62,0.14,water,2,eg5,edge_CHEMBL1082249_CHEMBL1096003
3720,2.39,0.13,0.12,-0.03,water,2,eg5,edge_CHEMBL1089393_CHEMBL1093088
3721,0.48,0.04,0.04,0.04,water,2,eg5,edge_CHEMBL1089393_CHEMBL1088740
3722,-69.23,0.18,0.21,0.23,water,2,eg5,edge_CHEMBL1089393_CHEMBL1085895
3723,23.71,0.05,0.06,0.07,water,2,eg5,edge_CHEMBL1078691_CHEMBL1089056
3724,18.19,0.15,0.13,0.0,water,2,eg5,edge_CHEMBL1078691_CHEMBL1093088
3725,18.86,0.1,0.09,-0.07,water,2,eg5,edge_CHEMBL1086409_CHEMBL1082248
3726,-38.92,0.24,0.25,-0.02,water,2,eg5,edge_CHEMBL1086409_CHEMBL1085666
3727,-18.21,0.28,0.28,-0.06,water,2,eg5,edge_CHEMBL1086409_CHEMBL1084676
3728,-22.16,0.15,0.13,-0.07,water,2,eg5,edge_CHEMBL1086409_CHEMBL1083517
3729,6.11,0.28,0.25,-0.11,water,2,eg5,edge_CHEMBL1086409_CHEMBL1086410
3731,-111.23,0.36,0.59,0.53,water,2,eg5,edge_CHEMBL1082248_CHEMBL1084678
3732,-15.3,0.1,0.09,-0.01,water,2,eg5,edge_CHEMBL1082248_CHEMBL1086410
3733,-41.07,0.11,0.1,-0.11,water,2,eg5,edge_CHEMBL1082248_CHEMBL1083517
3734,-111.5,0.33,0.38,0.05,water,2,eg5,edge_CHEMBL1082248_CHEMBL1084143
3735,2.8,0.14,0.14,0.02,water,2,eg5,edge_CHEMBL1082248_CHEMBL1096002
3736,-16.05,0.09,0.08,0.0,water,2,eg5,edge_CHEMBL1082248_CHEMBL1083836
3738,74.39,0.37,0.45,0.1,water,2,eg5,edge_CHEMBL1084678_CHEMBL1084431
3739,65.79,0.5,0.56,0.11,water,2,eg5,edge_CHEMBL1084678_CHEMBL1077204
3740,3.21,0.26,0.36,0.19,water,2,eg5,edge_CHEMBL1084678_CHEMBL1084143
3741,80.39,0.49,0.58,0.15,water,2,eg5,edge_CHEMBL1084678_CHEMBL1084676
3742,-52.12,0.2,0.18,-0.31,water,2,eg5,edge_CHEMBL1084678_CHEMBL1084677
3743,1.93,0.04,0.05,-0.0,water,2,eg5,edge_CHEMBL1084115_CHEMBL1078998
3744,2.32,0.07,0.07,0.05,water,2,eg5,edge_CHEMBL1084115_CHEMBL1088740
3745,7.34,0.05,0.06,0.01,water,2,eg5,edge_CHEMBL1084115_CHEMBL1089056
3746,-6.01,0.35,0.62,0.72,water,2,eg5,edge_CHEMBL1084431_CHEMBL1083517
3747,37.64,0.48,0.66,0.42,water,2,eg5,edge_CHEMBL1084431_CHEMBL1096002
3748,-23.78,0.49,0.39,-0.14,water,2,eg5,edge_CHEMBL1084431_CHEMBL1085666
3749,69.83,0.17,0.21,0.18,water,2,eg5,edge_CHEMBL1085895_CHEMBL1078998
3750,69.77,0.16,0.22,0.22,water,2,eg5,edge_CHEMBL1085895_CHEMBL1088740
3751,148.64,0.43,0.33,-0.16,water,2,eg5,edge_CHEMBL1084677_CHEMBL1083836
3752,163.65,0.28,0.43,0.32,water,2,eg5,edge_CHEMBL1084677_CHEMBL1085692
3754,23.35,0.38,0.38,-0.16,water,2,eg5,edge_CHEMBL1084677_CHEMBL1096003
3755,-30.43,0.1,0.1,-0.01,water,2,eg5,edge_CHEMBL1077227_CHEMBL1085666
3756,14.73,0.08,0.09,-0.01,water,2,eg5,edge_CHEMBL1077227_CHEMBL1086410
3757,37.21,0.21,0.19,-0.07,water,2,eg5,edge_CHEMBL1077227_CHEMBL1084935
3758,18.29,0.14,0.15,0.04,water,2,eg5,edge_CHEMBL1086410_CHEMBL1096002
3759,22.77,0.2,0.26,0.37,water,2,eg5,edge_CHEMBL1086410_CHEMBL1084935
3760,-16.88,0.09,0.1,-0.0,water,2,eg5,edge_CHEMBL1083517_CHEMBL1085666
3761,29.68,0.2,0.18,-0.15,water,2,eg5,edge_CHEMBL1096003_CHEMBL1084143
3762,49.03,0.26,0.29,0.09,water,2,eg5,edge_CHEMBL1077204_CHEMBL1083836
3763,-64.01,0.22,0.42,0.54,water,2,eg5,edge_CHEMBL1077204_CHEMBL1084143
3764,28.87,0.09,0.1,0.03,water,2,eg5,edge_CHEMBL1077204_CHEMBL1084676
3765,-42.33,0.27,0.27,0.07,water,2,eg5,edge_CHEMBL1083836_CHEMBL1085666
3766,18.77,0.16,0.17,0.07,water,2,eg5,edge_CHEMBL1083836_CHEMBL1096002
3767,16.88,0.35,0.51,0.55,water,2,eg5,edge_CHEMBL1085692_CHEMBL1096002
3768,-21.85,0.15,0.15,0.03,water,2,eg5,edge_CHEMBL1085692_CHEMBL1084676
3769,4.83,0.19,0.21,0.0,water,2,eg5,edge_CHEMBL1096002_CHEMBL1084935
3770,-4.97,0.05,0.05,0.04,water,2,eg5,edge_CHEMBL1089056_CHEMBL1088740
3771,-6.04,0.07,0.06,-0.04,water,2,eg5,edge_CHEMBL1089056_CHEMBL1078998
3772,-1.62,0.13,0.12,0.03,water,2,eg5,edge_CHEMBL1093088_CHEMBL1088740
3773,-9.57,0.12,0.12,0.03,water,2,eg5,edge_CHEMBL1077227_CHEMBL1078998
3774,-17.32,0.1,0.12,0.03,water,2,eg5,edge_CHEMBL1086410_CHEMBL1089056
3775,3.08,0.07,0.07,0.02,water,3,eg5,edge_CHEMBL1078774_CHEMBL1089056
3776,-1.99,0.1,0.08,-0.1,water,3,eg5,edge_CHEMBL1078774_CHEMBL1088740
3777,-70.65,0.27,0.37,0.3,water,3,eg5,edge_CHEMBL1093087_CHEMBL1084678
3778,-112.31,0.45,0.61,0.29,water,3,eg5,edge_CHEMBL1093087_CHEMBL1096003
3779,6.24,0.22,0.41,0.59,water,3,eg5,edge_CHEMBL1093087_CHEMBL1086409
3780,-15.68,0.22,0.33,0.38,water,3,eg5,edge_CHEMBL1093087_CHEMBL1083517
3781,35.74,0.18,0.18,-0.08,water,3,eg5,edge_CHEMBL1082249_CHEMBL1086409
3782,24.63,0.17,0.23,0.29,water,3,eg5,edge_CHEMBL1082249_CHEMBL1077227
3783,54.6,0.19,0.19,-0.0,water,3,eg5,edge_CHEMBL1082249_CHEMBL1082248
3785,2.26,0.14,0.12,-0.16,water,3,eg5,edge_CHEMBL1089393_CHEMBL1093088
3786,0.42,0.04,0.04,0.02,water,3,eg5,edge_CHEMBL1089393_CHEMBL1088740
3787,-69.13,0.21,0.2,-0.1,water,3,eg5,edge_CHEMBL1089393_CHEMBL1085895
3788,23.75,0.06,0.06,0.02,water,3,eg5,edge_CHEMBL1078691_CHEMBL1089056
3789,18.26,0.11,0.12,0.05,water,3,eg5,edge_CHEMBL1078691_CHEMBL1093088
3790,18.78,0.09,0.08,-0.02,water,3,eg5,edge_CHEMBL1086409_CHEMBL1082248
3791,-39.05,0.25,0.25,-0.05,water,3,eg5,edge_CHEMBL1086409_CHEMBL1085666
3792,-17.91,0.25,0.28,0.1,water,3,eg5,edge_CHEMBL1086409_CHEMBL1084676
3793,-22.17,0.12,0.12,0.07,water,3,eg5,edge_CHEMBL1086409_CHEMBL1083517
3794,5.77,0.36,0.28,-0.23,water,3,eg5,edge_CHEMBL1086409_CHEMBL1086410
3795,-92.08,0.27,0.6,0.73,water,3,eg5,edge_CHEMBL1086409_CHEMBL1084678
3797,-15.17,0.08,0.09,0.14,water,3,eg5,edge_CHEMBL1082248_CHEMBL1086410
3798,-41.05,0.1,0.1,0.03,water,3,eg5,edge_CHEMBL1082248_CHEMBL1083517
3799,-110.93,0.35,0.41,0.29,water,3,eg5,edge_CHEMBL1082248_CHEMBL1084143
3800,2.72,0.15,0.15,0.05,water,3,eg5,edge_CHEMBL1082248_CHEMBL1096002
3801,-15.91,0.09,0.08,0.03,water,3,eg5,edge_CHEMBL1082248_CHEMBL1083836
3802,115.83,0.49,0.61,0.27,water,3,eg5,edge_CHEMBL1084678_CHEMBL1084935
3803,72.73,0.37,0.26,-0.4,water,3,eg5,edge_CHEMBL1084678_CHEMBL1084431
3804,65.01,0.41,0.56,0.39,water,3,eg5,edge_CHEMBL1084678_CHEMBL1077204
3805,3.32,0.27,0.3,0.11,water,3,eg5,edge_CHEMBL1084678_CHEMBL1084143
3806,80.39,0.39,0.33,-0.01,water,3,eg5,edge_CHEMBL1084678_CHEMBL1084676
3807,-52.89,0.16,0.13,-0.24,water,3,eg5,edge_CHEMBL1084678_CHEMBL1084677
3808,2.05,0.04,0.05,0.08,water,3,eg5,edge_CHEMBL1084115_CHEMBL1078998
3809,2.33,0.06,0.07,0.04,water,3,eg5,edge_CHEMBL1084115_CHEMBL1088740
3810,7.22,0.05,0.06,0.04,water,3,eg5,edge_CHEMBL1084115_CHEMBL1089056
3812,37.51,0.57,0.49,0.07,water,3,eg5,edge_CHEMBL1084431_CHEMBL1096002
3813,-24.94,0.4,0.37,-0.13,water,3,eg5,edge_CHEMBL1084431_CHEMBL1085666
3814,70.08,0.18,0.18,0.09,water,3,eg5,edge_CHEMBL1085895_CHEMBL1078998
3815,69.2,0.26,0.23,-0.06,water,3,eg5,edge_CHEMBL1085895_CHEMBL1088740
3816,148.25,0.3,0.28,0.04,water,3,eg5,edge_CHEMBL1084677_CHEMBL1083836
3817,163.19,0.41,0.34,-0.07,water,3,eg5,edge_CHEMBL1084677_CHEMBL1085692
3818,131.8,0.41,0.53,0.31,water,3,eg5,edge_CHEMBL1084677_CHEMBL1084676
3819,22.5,0.31,0.41,0.08,water,3,eg5,edge_CHEMBL1084677_CHEMBL1096003
3820,-30.61,0.14,0.11,-0.2,water,3,eg5,edge_CHEMBL1077227_CHEMBL1085666
3821,14.68,0.09,0.09,0.02,water,3,eg5,edge_CHEMBL1077227_CHEMBL1086410
3822,37.8,0.21,0.24,0.15,water,3,eg5,edge_CHEMBL1077227_CHEMBL1084935
3823,18.23,0.12,0.16,0.11,water,3,eg5,edge_CHEMBL1086410_CHEMBL1096002
3824,23.07,0.19,0.22,0.19,water,3,eg5,edge_CHEMBL1086410_CHEMBL1084935
3825,-16.93,0.09,0.1,0.04,water,3,eg5,edge_CHEMBL1083517_CHEMBL1085666
3826,30.1,0.19,0.21,0.08,water,3,eg5,edge_CHEMBL1096003_CHEMBL1084143
3827,49.06,0.22,0.23,0.03,water,3,eg5,edge_CHEMBL1077204_CHEMBL1083836
3828,-64.48,0.35,0.3,-0.13,water,3,eg5,edge_CHEMBL1077204_CHEMBL1084143
3829,28.68,0.11,0.12,-0.04,water,3,eg5,edge_CHEMBL1077204_CHEMBL1084676
3830,-41.61,0.32,0.3,-0.05,water,3,eg5,edge_CHEMBL1083836_CHEMBL1085666
3831,18.8,0.13,0.14,-0.02,water,3,eg5,edge_CHEMBL1083836_CHEMBL1096002
3832,17.5,0.78,0.67,-0.38,water,3,eg5,edge_CHEMBL1085692_CHEMBL1096002
3833,-21.53,0.21,0.22,0.02,water,3,eg5,edge_CHEMBL1085692_CHEMBL1084676
3834,4.97,0.22,0.21,-0.07,water,3,eg5,edge_CHEMBL1096002_CHEMBL1084935
3835,-4.96,0.06,0.05,-0.02,water,3,eg5,edge_CHEMBL1089056_CHEMBL1088740
3836,-6.08,0.06,0.06,-0.07,water,3,eg5,edge_CHEMBL1089056_CHEMBL1078998
3837,-1.74,0.11,0.13,0.1,water,3,eg5,edge_CHEMBL1093088_CHEMBL1088740
3838,-9.29,0.11,0.12,0.04,water,3,eg5,edge_CHEMBL1077227_CHEMBL1078998
3839,-17.44,0.1,0.11,-0.02,water,3,eg5,edge_CHEMBL1086410_CHEMBL1089056
3840,-4.99,0.14,0.11,-0.1,complex,1,cdk8,edge_43_38
3841,-6.14,0.11,0.09,-0.24,complex,1,cdk8,edge_43_42
3842,21.52,0.27,0.42,0.39,complex,1,cdk8,edge_43_45
3843,5.55,0.18,0.19,0.13,complex,1,cdk8,edge_17_16
3845,44.73,0.51,0.57,0.44,complex,1,cdk8,edge_17_45
3846,-174.2,0.25,0.3,0.17,complex,1,cdk8,edge_28_25
3847,-31.54,0.4,0.61,0.53,complex,1,cdk8,edge_28_30
3848,-10.45,0.32,0.36,0.2,complex,1,cdk8,edge_28_39
3849,1.56,0.1,0.1,-0.08,complex,1,cdk8,edge_22_21
3851,-45.74,0.33,0.39,0.26,complex,1,cdk8,edge_22_32
3852,0.27,0.38,0.38,0.17,complex,1,cdk8,edge_16_14
3853,15.14,0.21,0.35,0.51,complex,1,cdk8,edge_16_15
3855,-9.18,0.36,0.31,-0.28,complex,1,cdk8,edge_16_19
3856,-18.35,0.18,0.2,-0.01,complex,1,cdk8,edge_30_33
3857,1.07,0.08,0.07,-0.18,complex,1,cdk8,edge_30_37
3858,-27.54,0.39,0.78,0.7,complex,1,cdk8,edge_21_20
3859,1.59,0.19,0.23,0.17,complex,1,cdk8,edge_21_41
3860,-127.72,0.42,0.62,0.49,complex,1,cdk8,edge_21_29
3861,-24.84,0.09,0.11,0.13,complex,1,cdk8,edge_21_26
3863,17.99,0.61,0.87,0.58,complex,1,cdk8,edge_24_33
3864,-129.92,0.83,0.68,0.02,complex,1,cdk8,edge_38_29
3866,2.28,0.08,0.08,-0.03,complex,1,cdk8,edge_31_37
3867,15.88,0.07,0.07,0.04,complex,1,cdk8,edge_41_39
3868,23.53,0.06,0.06,-0.23,complex,1,cdk8,edge_41_40
3869,113.92,0.25,0.25,-0.06,complex,1,cdk8,edge_29_33
3871,-33.8,0.16,0.15,-0.06,complex,1,cdk8,edge_42_13
3874,-16.34,0.17,0.18,0.12,complex,1,cdk8,edge_35_37
3875,5.77,0.18,0.13,-0.28,complex,1,cdk8,edge_35_36
3876,-69.95,0.39,0.34,-0.16,complex,1,cdk8,edge_44_32
3877,-2.95,0.15,0.25,0.41,complex,1,cdk8,edge_44_36
3878,-18.38,0.5,0.63,0.41,complex,1,cdk8,edge_18_13
3879,16.75,0.16,0.16,-0.1,complex,1,cdk8,edge_18_15
3881,-47.2,0.37,0.41,0.07,complex,1,cdk8,edge_40_19
3882,-49.73,0.32,0.34,0.07,complex,1,cdk8,edge_40_33
3883,-25.47,0.16,0.18,0.16,complex,1,cdk8,edge_19_32
3885,-22.52,0.19,0.15,-0.24,complex,1,cdk8,edge_33_32
3886,45.51,0.14,0.15,0.11,complex,1,cdk8,edge_33_34
3889,-63.23,0.39,0.41,0.1,complex,1,cdk8,edge_39_32
3892,106.03,0.28,0.64,0.71,complex,1,cdk8,edge_23_34
3893,-1.89,0.1,0.11,0.07,complex,1,cdk8,edge_34_36
3894,-4.88,0.15,0.16,0.05,complex,2,cdk8,edge_43_38
3895,-6.85,0.11,0.16,0.27,complex,2,cdk8,edge_43_42
3896,21.66,0.17,0.17,-0.03,complex,2,cdk8,edge_43_45
3897,5.32,0.17,0.18,-0.07,complex,2,cdk8,edge_17_16
3899,46.77,0.52,0.48,-0.15,complex,2,cdk8,edge_17_45
3900,-174.21,0.39,0.73,0.66,complex,2,cdk8,edge_28_25
3901,-32.87,0.52,0.43,-0.19,complex,2,cdk8,edge_28_30
3902,-7.22,0.4,0.94,0.75,complex,2,cdk8,edge_28_39
3903,1.32,0.12,0.11,-0.16,complex,2,cdk8,edge_22_21
3905,-46.29,0.16,0.28,0.48,complex,2,cdk8,edge_22_32
3906,-0.69,0.33,0.68,0.66,complex,2,cdk8,edge_16_14
3907,15.52,0.24,0.36,0.38,complex,2,cdk8,edge_16_15
3908,-14.29,0.64,0.44,-0.2,complex,2,cdk8,edge_16_20
3909,-7.82,0.22,0.24,-0.05,complex,2,cdk8,edge_16_19
3910,-18.94,0.18,0.17,-0.06,complex,2,cdk8,edge_30_33
3911,1.3,0.07,0.06,-0.38,complex,2,cdk8,edge_30_37
3913,1.72,0.18,0.2,0.12,complex,2,cdk8,edge_21_41
3915,-23.77,0.09,0.08,-0.26,complex,2,cdk8,edge_21_26
3916,39.18,0.41,0.85,0.74,complex,2,cdk8,edge_24_42
3920,1.98,0.11,0.16,0.36,complex,2,cdk8,edge_31_37
3921,15.95,0.1,0.12,0.15,complex,2,cdk8,edge_41_39
3922,23.51,0.08,0.07,-0.16,complex,2,cdk8,edge_41_40
3923,111.22,0.19,0.22,0.1,complex,2,cdk8,edge_29_33
3924,40.93,0.25,0.4,0.54,complex,2,cdk8,edge_20_35
3925,-33.33,0.42,0.43,-0.02,complex,2,cdk8,edge_42_13
3926,-30.71,0.27,0.22,-0.22,complex,2,cdk8,edge_35_18
3927,-55.45,0.45,0.4,0.0,complex,2,cdk8,edge_35_27
3929,7.5,0.14,0.14,-0.09,complex,2,cdk8,edge_35_36
3930,-70.94,0.38,0.45,0.21,complex,2,cdk8,edge_44_32
3931,-2.56,0.42,0.43,-0.05,complex,2,cdk8,edge_44_36
3933,15.54,0.16,0.2,0.23,complex,2,cdk8,edge_18_15
3934,42.94,0.56,0.58,0.19,complex,2,cdk8,edge_18_45
3935,-46.55,0.15,0.41,0.76,complex,2,cdk8,edge_40_19
3937,-24.75,0.11,0.13,0.12,complex,2,cdk8,edge_19_32
3939,-20.86,0.21,0.39,0.6,complex,2,cdk8,edge_33_32
3940,46.27,0.18,0.27,0.41,complex,2,cdk8,edge_33_34
3943,-65.13,0.22,0.32,0.44,complex,2,cdk8,edge_39_32
3946,106.88,0.29,0.28,-0.02,complex,2,cdk8,edge_23_34
3947,-2.63,0.12,0.13,0.14,complex,2,cdk8,edge_34_36
3948,-4.76,0.12,0.1,-0.18,complex,3,cdk8,edge_43_38
3949,-5.5,0.09,0.11,0.22,complex,3,cdk8,edge_43_42
3950,20.06,0.37,0.39,-0.0,complex,3,cdk8,edge_43_45
3951,6.64,0.09,0.14,0.26,complex,3,cdk8,edge_17_16
3953,44.1,0.49,0.48,-0.04,complex,3,cdk8,edge_17_45
3954,-174.61,0.35,0.46,0.48,complex,3,cdk8,edge_28_25
3955,-30.88,0.24,0.34,0.28,complex,3,cdk8,edge_28_30
3956,-9.02,0.66,0.9,0.68,complex,3,cdk8,edge_28_39
3957,1.85,0.1,0.11,0.05,complex,3,cdk8,edge_22_21
3958,-24.29,0.5,0.92,0.67,complex,3,cdk8,edge_22_26
3959,-46.48,0.37,0.37,0.08,complex,3,cdk8,edge_22_32
3960,-0.63,0.34,0.48,0.37,complex,3,cdk8,edge_16_14
3961,13.2,0.11,0.1,-0.09,complex,3,cdk8,edge_16_15
3963,-8.8,0.27,0.3,-0.01,complex,3,cdk8,edge_16_19
3964,-16.92,0.14,0.15,0.05,complex,3,cdk8,edge_30_33
3965,1.06,0.07,0.07,-0.06,complex,3,cdk8,edge_30_37
3967,1.7,0.24,0.24,0.0,complex,3,cdk8,edge_21_41
3968,-127.33,0.22,0.47,0.69,complex,3,cdk8,edge_21_29
3969,-23.76,0.09,0.18,0.55,complex,3,cdk8,edge_21_26
3972,-131.35,0.68,0.65,0.2,complex,3,cdk8,edge_38_29
3973,-141.43,0.81,0.76,-0.44,complex,3,cdk8,edge_31_25
3974,1.35,0.08,0.09,-0.05,complex,3,cdk8,edge_31_37
3975,15.54,0.07,0.09,0.23,complex,3,cdk8,edge_41_39
3976,23.5,0.05,0.08,0.19,complex,3,cdk8,edge_41_40
3977,111.31,0.23,0.26,0.06,complex,3,cdk8,edge_29_33
3979,-33.21,0.2,0.19,-0.02,complex,3,cdk8,edge_42_13
3982,-17.87,0.12,0.16,0.23,complex,3,cdk8,edge_35_37
3983,5.21,0.14,0.13,-0.02,complex,3,cdk8,edge_35_36
3985,-2.72,0.27,0.34,0.2,complex,3,cdk8,edge_44_36
3986,-17.11,0.87,0.77,-0.37,complex,3,cdk8,edge_18_13
3987,16.96,0.14,0.13,-0.13,complex,3,cdk8,edge_18_15
3988,41.73,0.48,0.65,0.71,complex,3,cdk8,edge_18_45
3989,-47.96,0.38,0.44,0.14,complex,3,cdk8,edge_40_19
3990,-48.17,0.28,0.31,0.09,complex,3,cdk8,edge_40_33
3991,-24.64,0.12,0.11,-0.2,complex,3,cdk8,edge_19_32
3993,-21.94,0.29,0.4,0.31,complex,3,cdk8,edge_33_32
3994,48.03,0.19,0.23,0.12,complex,3,cdk8,edge_33_34
3995,61.67,0.23,0.37,0.44,complex,3,cdk8,edge_27_36
3997,-62.49,0.34,0.55,0.48,complex,3,cdk8,edge_39_32
4001,-1.53,0.11,0.12,-0.01,complex,3,cdk8,edge_34_36
4002,-3.6,0.08,0.08,0.03,water,1,cdk8,edge_43_38
4003,-6.03,0.06,0.06,-0.04,water,1,cdk8,edge_43_42
4004,22.36,0.13,0.13,0.04,water,1,cdk8,edge_43_45
4005,7.42,0.07,0.06,-0.07,water,1,cdk8,edge_17_16
4006,-124.99,0.14,0.23,0.39,water,1,cdk8,edge_17_25
4007,48.34,0.12,0.11,0.01,water,1,cdk8,edge_17_45
4008,-173.03,0.11,0.13,0.14,water,1,cdk8,edge_28_25
4009,-28.04,0.15,0.16,0.06,water,1,cdk8,edge_28_30
4010,-5.6,0.13,0.12,0.04,water,1,cdk8,edge_28_39
4011,0.23,0.05,0.06,0.07,water,1,cdk8,edge_22_21
4012,-25.21,0.09,0.08,0.0,water,1,cdk8,edge_22_26
4013,-47.9,0.11,0.14,0.18,water,1,cdk8,edge_22_32
4014,-1.14,0.09,0.09,0.06,water,1,cdk8,edge_16_14
4015,11.89,0.07,0.08,-0.04,water,1,cdk8,edge_16_15
4016,-12.33,0.17,0.16,-0.14,water,1,cdk8,edge_16_20
4017,-6.6,0.08,0.08,-0.03,water,1,cdk8,edge_16_19
4018,-19.96,0.13,0.13,0.05,water,1,cdk8,edge_30_33
4019,2.11,0.06,0.06,-0.07,water,1,cdk8,edge_30_37
4020,-25.52,0.16,0.15,0.0,water,1,cdk8,edge_21_20
4021,5.01,0.19,0.18,-0.06,water,1,cdk8,edge_21_41
4022,-127.7,0.26,0.26,0.03,water,1,cdk8,edge_21_29
4023,-24.27,0.05,0.05,-0.04,water,1,cdk8,edge_21_26
4024,44.32,0.23,0.23,0.1,water,1,cdk8,edge_24_42
4025,19.49,0.08,0.08,-0.0,water,1,cdk8,edge_24_33
4026,-132.91,0.33,0.32,0.07,water,1,cdk8,edge_38_29
4027,-142.55,0.12,0.12,-0.0,water,1,cdk8,edge_31_25
4028,1.71,0.06,0.06,-0.07,water,1,cdk8,edge_31_37
4029,15.26,0.05,0.05,0.07,water,1,cdk8,edge_41_39
4030,22.82,0.05,0.05,-0.06,water,1,cdk8,edge_41_40
4031,111.29,0.12,0.11,0.0,water,1,cdk8,edge_29_33
4032,42.63,0.13,0.15,0.08,water,1,cdk8,edge_20_35
4033,-34.43,0.08,0.1,0.1,water,1,cdk8,edge_42_13
4034,-32.38,0.12,0.12,0.02,water,1,cdk8,edge_35_18
4035,-60.49,0.14,0.15,0.13,water,1,cdk8,edge_35_27
4036,-17.68,0.13,0.13,-0.04,water,1,cdk8,edge_35_37
4037,5.92,0.07,0.08,0.12,water,1,cdk8,edge_35_36
4038,-70.87,0.14,0.13,-0.03,water,1,cdk8,edge_44_32
4039,-1.8,0.11,0.1,-0.0,water,1,cdk8,edge_44_36
4040,-17.4,0.13,0.15,0.09,water,1,cdk8,edge_18_13
4041,15.64,0.11,0.22,0.58,water,1,cdk8,edge_18_15
4042,43.1,0.11,0.11,0.05,water,1,cdk8,edge_18_45
4043,-47.93,0.13,0.14,0.08,water,1,cdk8,edge_40_19
4044,-50.62,0.15,0.15,-0.05,water,1,cdk8,edge_40_33
4045,-25.82,0.05,0.06,0.04,water,1,cdk8,edge_19_32
4046,-125.54,0.16,0.21,0.26,water,1,cdk8,edge_19_25
4047,-23.3,0.09,0.09,0.01,water,1,cdk8,edge_33_32
4048,47.15,0.08,0.08,-0.07,water,1,cdk8,edge_33_34
4049,65.98,0.18,0.17,-0.04,water,1,cdk8,edge_27_36
4050,18.3,0.16,0.18,0.13,water,1,cdk8,edge_13_14
4051,-65.92,0.12,0.12,-0.0,water,1,cdk8,edge_39_32
4052,-40.56,0.16,0.15,-0.06,water,1,cdk8,edge_32_23
4053,72.52,0.28,0.25,-0.08,water,1,cdk8,edge_23_14
4054,109.55,0.18,0.19,-0.01,water,1,cdk8,edge_23_34
4055,-1.51,0.05,0.06,0.04,water,1,cdk8,edge_34_36
4056,-3.75,0.08,0.07,0.03,water,2,cdk8,edge_43_38
4057,-6.12,0.07,0.07,0.04,water,2,cdk8,edge_43_42
4058,22.22,0.12,0.14,0.01,water,2,cdk8,edge_43_45
4059,7.47,0.06,0.07,0.08,water,2,cdk8,edge_17_16
4060,-124.51,0.19,0.21,0.14,water,2,cdk8,edge_17_25
4061,48.53,0.12,0.11,-0.05,water,2,cdk8,edge_17_45
4062,-173.17,0.13,0.11,-0.25,water,2,cdk8,edge_28_25
4063,-28.19,0.18,0.16,-0.09,water,2,cdk8,edge_28_30
4064,-5.34,0.14,0.13,-0.07,water,2,cdk8,edge_28_39
4065,0.21,0.05,0.06,0.07,water,2,cdk8,edge_22_21
4066,-25.25,0.07,0.07,-0.06,water,2,cdk8,edge_22_26
4067,-47.88,0.12,0.11,-0.03,water,2,cdk8,edge_22_32
4068,-1.18,0.09,0.08,-0.02,water,2,cdk8,edge_16_14
4069,13.34,0.16,0.21,0.19,water,2,cdk8,edge_16_15
4070,-12.19,0.14,0.15,0.1,water,2,cdk8,edge_16_20
4071,-6.84,0.07,0.08,0.0,water,2,cdk8,edge_16_19
4072,-19.94,0.15,0.13,-0.02,water,2,cdk8,edge_30_33
4073,2.07,0.06,0.06,-0.02,water,2,cdk8,edge_30_37
4074,-25.67,0.13,0.15,-0.0,water,2,cdk8,edge_21_20
4075,5.15,0.2,0.17,-0.11,water,2,cdk8,edge_21_41
4076,-127.92,0.23,0.25,0.05,water,2,cdk8,edge_21_29
4077,-24.23,0.06,0.06,-0.02,water,2,cdk8,edge_21_26
4078,44.69,0.19,0.22,0.1,water,2,cdk8,edge_24_42
4079,19.33,0.08,0.08,-0.03,water,2,cdk8,edge_24_33
4080,-133.19,0.26,0.24,0.0,water,2,cdk8,edge_38_29
