,target,edge,ligandA,ligandB,unit,DDG_Exp.,dDDG_Exp.,DDG_OpenFF-1.0,dDDG_OpenFF-1.0,DDG_OpenFF-1.0_converged,dDDG_OpenFF-1.0_converged,DDG_OpenFF-1.2,dDDG_OpenFF-1.2,DDG_OpenFF-1.2_converged,dDDG_OpenFF-1.2_converged,DDG_OpenFF-2.0,dDDG_OpenFF-2.0,DDG_OpenFF-2.0_converged,dDDG_OpenFF-2.0_converged,DDG_OPLS3e,dDDG_OPLS3e,DDG_GAFF2,dDDG_GAFF2,DDG_cGenFF,dDDG_cGenFF,DDG_Consensus_OpenFF_GAFF2_cGenFF,dDDG_Consensus_OpenFF_GAFF2_cGenFF,DDG_Consensus_OpenFF_GAFF2,dDDG_Consensus_OpenFF_GAFF2,DDG_Consensus_all,dDDG_Consensus_all,error_OpenFF-1.0,abserror_OpenFF-1.0,error_OpenFF-1.0_converged,abserror_OpenFF-1.0_converged,error_OpenFF-1.2,abserror_OpenFF-1.2,error_OpenFF-1.2_converged,abserror_OpenFF-1.2_converged,error_OpenFF-2.0,abserror_OpenFF-2.0,error_OpenFF-2.0_converged,abserror_OpenFF-2.0_converged,error_OPLS3e,abserror_OPLS3e,error_GAFF2,abserror_GAFF2,error_cGenFF,abserror_cGenFF,error_Consensus_OpenFF_GAFF2_cGenFF,abserror_Consensus_OpenFF_GAFF2_cGenFF,error_Consensus_OpenFF_GAFF2,abserror_Consensus_OpenFF_GAFF2,error_Consensus_all,abserror_Consensus_all
cmet_edge_CHEMBL3402761_1_21_CHEMBL3402760_1,cmet,edge_CHEMBL3402761_1_21_CHEMBL3402760_1,CHEMBL3402761_1_21,CHEMBL3402760_1,kilocalories / mole,0.0,0.39597979746446665,-1.8166666666666675,0.6380332854797034,-1.8166666666666675,0.6434435305048545,0.026666666666668466,0.15203150771010723,0.026666666666668466,0.1540306016978149,-0.21333333333333235,0.18648335199247965,-0.21333333333333235,0.18384543339695603,0.1,0.23,-0.7933333333333342,0.15052554398583706,-1.2099999999999997,0.25840212387450207,-0.6099999999999994,0.29100217742207973,-0.4499999999999993,0.37170422823591937,-0.5291666666666666,0.10520980158278884,-1.8166666666666675,1.8166666666666675,-1.8166666666666675,1.8166666666666675,0.026666666666668466,0.026666666666668466,0.026666666666668466,0.026666666666668466,-0.21333333333333235,0.21333333333333235,-0.21333333333333235,0.21333333333333235,0.1,0.1,-0.7933333333333342,0.7933333333333342,-1.2099999999999997,1.2099999999999997,-0.6099999999999994,0.6099999999999994,-0.4499999999999993,0.4499999999999993,-0.5291666666666666,0.5291666666666666
cmet_edge_CHEMBL3402761_1_21_CHEMBL3402762_1,cmet,edge_CHEMBL3402761_1_21_CHEMBL3402762_1,CHEMBL3402761_1_21,CHEMBL3402762_1,kilocalories / mole,0.0,0.39597979746446665,0.25333333333333324,0.6965630111070664,0.25333333333333324,0.7006755943310815,-0.9166666666666666,0.5333078033020777,-0.9166666666666666,0.5290693445740694,-0.6800000000000003,0.23692217103349295,-0.6800000000000003,0.2327998131024367,-0.86,0.26,-1.3800000000000001,0.5971800769240103,-1.8600000000000005,0.15723142067175566,-1.7733333333333334,0.43313269960582795,-1.7700000000000005,0.7271778876471451,-1.1950000000000003,0.177672078393147,0.25333333333333324,0.25333333333333324,0.25333333333333324,0.25333333333333324,-0.9166666666666666,0.9166666666666666,-0.9166666666666666,0.9166666666666666,-0.6800000000000003,0.6800000000000003,-0.6800000000000003,0.6800000000000003,-0.86,0.86,-1.3800000000000001,1.3800000000000001,-1.8600000000000005,1.8600000000000005,-1.7733333333333334,1.7733333333333334,-1.7700000000000005,1.7700000000000005,-1.1950000000000003,1.1950000000000003
cmet_edge_CHEMBL3402762_1_CHEMBL3402760_1,cmet,edge_CHEMBL3402762_1_CHEMBL3402760_1,CHEMBL3402762_1,CHEMBL3402760_1,kilocalories / mole,0.0,0.39597979746446665,1.3933333333333335,0.4119535686956263,1.3933333333333335,0.4091333934123357,1.086666666666667,0.15886953074741358,1.086666666666667,0.16134732494751863,1.5633333333333335,0.361677458834075,1.5633333333333335,0.34998515770270733,1.52,0.1,0.9766666666666666,0.3341629412649702,1.169999999999997,0.6719988156746738,0.7933333333333333,0.47252880515845663,1.2099999999999995,0.3149860348072616,1.3074999999999994,0.20977038992248379,1.3933333333333335,1.3933333333333335,1.3933333333333335,1.3933333333333335,1.086666666666667,1.086666666666667,1.086666666666667,1.086666666666667,1.5633333333333335,1.5633333333333335,1.5633333333333335,1.5633333333333335,1.52,1.52,0.9766666666666666,0.9766666666666666,1.169999999999997,1.169999999999997,0.7933333333333333,0.7933333333333333,1.2099999999999995,1.2099999999999995,1.3074999999999994,1.3074999999999994
cmet_edge_CHEMBL3402763_90_CHEMBL3402764_90,cmet,edge_CHEMBL3402763_90_CHEMBL3402764_90,CHEMBL3402763_90,CHEMBL3402764_90,kilocalories / mole,0.0,0.39597979746446665,1.6666666666666654,0.1690981189529907,1.6666666666666654,0.16509872746305052,2.9466666666666677,0.27248912141536874,2.9466666666666677,0.2765108916843517,3.926666666666667,0.12363411109774478,3.926666666666667,0.1216037462644296,2.27,0.19,1.3533333333333335,0.3069679452119608,0.5366666666666665,0.4316039415941851,1.4966666666666655,1.2003337369541742,2.3949999999999987,1.3654343122662589,2.021666666666667,0.14402618581663795,1.6666666666666654,1.6666666666666654,1.6666666666666654,1.6666666666666654,2.9466666666666677,2.9466666666666677,2.9466666666666677,2.9466666666666677,3.926666666666667,3.926666666666667,3.926666666666667,3.926666666666667,2.27,2.27,1.3533333333333335,1.3533333333333335,0.5366666666666665,0.5366666666666665,1.4966666666666655,1.4966666666666655,2.3949999999999987,2.3949999999999987,2.021666666666667,2.021666666666667
cmet_edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402742_23,cmet,edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402742_23,CHEMBL3402765_11-charged-pKa-8.1,CHEMBL3402742_23,kilocalories / mole,0.43,0.39597979746446665,-0.21666666666666382,0.29746750014119405,-0.21666666666666382,0.2928150803679106,-1.3000000000000007,0.26681601197207533,-1.3000000000000007,0.26653318807303134,-1.3466666666666676,0.16446388985693533,-1.3466666666666676,0.16120866735332293,-0.97,0.12,-0.4666666666666668,0.5255133069211172,1.1833333333333336,0.4432529162700967,-0.6166666666666659,0.5804693073041369,-1.1399999999999988,0.34256667035578386,-0.40000000000000013,0.17924943420412584,-0.6466666666666638,0.6466666666666638,-0.6466666666666638,0.6466666666666638,-1.7300000000000006,1.7300000000000006,-1.7300000000000006,1.7300000000000006,-1.7766666666666675,1.7766666666666675,-1.7766666666666675,1.7766666666666675,-1.4,1.4,-0.8966666666666667,0.8966666666666667,0.7533333333333336,0.7533333333333336,-1.046666666666666,1.046666666666666,-1.5699999999999987,1.5699999999999987,-0.8300000000000001,0.8300000000000001
cmet_edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402743_42,cmet,edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402743_42,CHEMBL3402765_11-charged-pKa-8.1,CHEMBL3402743_42,kilocalories / mole,0.79,0.39597979746446665,0.21666666666666679,0.9067195566509413,,,-0.5233333333333333,0.18535899575140344,-0.5233333333333333,0.18818411257080084,-1.236666666666667,0.5769308363461841,-1.236666666666667,0.5719120381007364,0.43,0.11,0.5166666666666669,0.14258688222223154,1.0599999999999998,0.31897380871285713,0.06000000000000153,0.511175532703795,-0.16500000000000026,0.7783343581143773,0.19249999999999992,0.17084797693303072,-0.5733333333333333,0.5733333333333333,,,-1.3133333333333335,1.3133333333333335,-1.3133333333333335,1.3133333333333335,-2.0266666666666673,2.0266666666666673,-2.0266666666666673,2.0266666666666673,-0.36000000000000004,0.36000000000000004,-0.2733333333333331,0.2733333333333331,0.2699999999999998,0.2699999999999998,-0.7299999999999985,0.7299999999999985,-0.9550000000000003,0.9550000000000003,-0.5975000000000001,0.5975000000000001
cmet_edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402744_300_4,cmet,edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402744_300_4,CHEMBL3402765_11-charged-pKa-8.1,CHEMBL3402744_300_4,kilocalories / mole,1.97,0.39597979746446665,3.4299999999999997,0.4297866978034289,3.4299999999999997,0.4243260766516,1.9133333333333316,0.4065543361779455,1.9133333333333316,0.4272949092505984,1.6366666666666656,0.7025374190221363,1.6366666666666656,0.6917981289162849,2.33,0.13,3.4333333333333322,0.49188191649734947,1.3366666666666667,1.0034915491249274,3.276666666666665,0.4671099872792308,3.3149999999999977,0.6713795264931771,2.184166666666666,0.3316061231028214,1.4599999999999997,1.4599999999999997,1.4599999999999997,1.4599999999999997,-0.05666666666666842,0.05666666666666842,-0.05666666666666842,0.05666666666666842,-0.33333333333333437,0.33333333333333437,-0.33333333333333437,0.33333333333333437,0.3600000000000001,0.3600000000000001,1.4633333333333323,1.4633333333333323,-0.6333333333333333,0.6333333333333333,1.306666666666665,1.306666666666665,1.3449999999999978,1.3449999999999978,0.21416666666666617,0.21416666666666617
cmet_edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402745_200_5,cmet,edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402745_200_5,CHEMBL3402765_11-charged-pKa-8.1,CHEMBL3402745_200_5,kilocalories / mole,1.72,0.39597979746446665,1.486666666666667,0.4514375976629962,1.486666666666667,0.44956170165834647,1.4333333333333347,0.20889678180727259,1.4333333333333347,0.20515281263703664,1.1300000000000001,0.255602677147289,1.1300000000000001,0.2607812124076408,1.75,0.13,1.7933333333333341,0.2100952308883543,2.8533333333333335,0.338321910990163,1.743333333333334,0.3117572168563996,1.4800000000000004,0.20799202205221318,1.8816666666666668,0.12268721664840636,-0.23333333333333295,0.23333333333333295,-0.23333333333333295,0.23333333333333295,-0.2866666666666653,0.2866666666666653,-0.2866666666666653,0.2866666666666653,-0.5899999999999999,0.5899999999999999,-0.5899999999999999,0.5899999999999999,0.030000000000000027,0.030000000000000027,0.07333333333333414,0.07333333333333414,1.1333333333333335,1.1333333333333335,0.023333333333334094,0.023333333333334094,-0.23999999999999955,0.23999999999999955,0.16166666666666685,0.16166666666666685
cmet_edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402760_1,cmet,edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402760_1,CHEMBL3402765_11-charged-pKa-8.1,CHEMBL3402760_1,kilocalories / mole,-1.43,0.39597979746446665,-3.5799999999999996,0.7589924454310701,,,-4.256666666666667,0.6382391859621357,,,-3.26,0.9518299916156439,,,-1.94,0.17,-4.53,2.545614915404664,-1.509999999999991,0.9323436723589027,-3.323333333333324,1.4915687325904188,-4.750000000000001,0.5686932473198986,-2.809999999999998,0.7195615137818924,-2.1499999999999995,2.1499999999999995,,,-2.826666666666667,2.826666666666667,,,-1.8299999999999998,1.8299999999999998,,,-0.51,0.51,-3.1000000000000005,3.1000000000000005,-0.07999999999999097,0.07999999999999097,-1.893333333333324,1.893333333333324,-3.320000000000001,3.320000000000001,-1.379999999999998,1.379999999999998
cmet_edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402764_90,cmet,edge_CHEMBL3402765_11-charged-pKa-8.1_CHEMBL3402764_90,CHEMBL3402765_11-charged-pKa-8.1,CHEMBL3402764_90,kilocalories / mole,1.25,0.39597979746446665,0.1200000000000001,0.8207930572708724,,,2.0300000000000002,0.3835480054973693,2.0300000000000002,0.3866037230061362,1.5466666666666669,0.4625116549479541,1.5466666666666669,0.46324615366822686,1.06,0.1,1.3999999999999997,0.2780417360857391,2.4766666666666644,0.6295304007049439,1.3799999999999988,0.3488923946357057,1.06,0.17709406343918102,1.6208333333333327,0.2087960672791747,-1.13,1.13,,,0.7800000000000002,0.7800000000000002,0.7800000000000002,0.7800000000000002,0.29666666666666686,0.29666666666666686,0.29666666666666686,0.29666666666666686,-0.18999999999999995,0.18999999999999995,0.1499999999999997,0.1499999999999997,1.2266666666666644,1.2266666666666644,0.12999999999999878,0.12999999999999878,-0.18999999999999995,0.18999999999999995,0.3708333333333327,0.3708333333333327
mcl1_edge_26_44,mcl1,edge_26_44,26,44,kilocalories / mole,-0.43,0.26,0.38000000000000017,0.30638825635051814,0.38000000000000017,0.3068008740340522,,,,,1.2133333333333323,0.4383632256231137,1.2133333333333323,0.44011072277944413,-0.9177820267686424,0.05019120458891013,0.4039196940726577,0.40630975143403436,-0.1744741873804971,0.42782026768642445,0.6928999362651354,0.5075607923650585,1.0429349904397682,0.6281200758014677,0.1312492033142126,0.18418728073459248,0.8100000000000002,0.8100000000000002,0.8100000000000002,0.8100000000000002,,,,,1.6433333333333322,1.6433333333333322,1.6433333333333322,1.6433333333333322,-0.4877820267686424,0.4877820267686424,0.8339196940726576,0.8339196940726576,0.2555258126195029,0.2555258126195029,1.1228999362651353,1.1228999362651353,1.4729349904397682,1.4729349904397682,0.5612492033142126,0.5612492033142126
mcl1_edge_26_57,mcl1,edge_26_57,26,57,kilocalories / mole,-0.8,0.28,0.5633333333333338,0.24979809597036315,0.5633333333333338,0.24893088163793917,,,,,1.1700000000000017,0.1174580254408735,1.1700000000000017,0.11445866574778571,-0.5664435946462715,0.031070745697896748,0.5688336520076481,0.12906309751434034,-0.7433078393881453,0.2294455066921606,0.3068961121733621,0.5203840547555406,0.8128776290631023,0.17817378242455595,0.10727055449330827,0.07248461158235187,1.3633333333333337,1.3633333333333337,1.3633333333333337,1.3633333333333337,,,,,1.9700000000000017,1.9700000000000017,1.9700000000000017,1.9700000000000017,0.23355640535372857,0.23355640535372857,1.3688336520076483,1.3688336520076483,0.05669216061185478,0.05669216061185478,1.106896112173362,1.106896112173362,1.6128776290631024,1.6128776290631024,0.9072705544933083,0.9072705544933083
mcl1_edge_26_64,mcl1,edge_26_64,26,64,kilocalories / mole,-1.26,0.3,-1.1033333333333342,0.0719893123211812,-1.1033333333333342,0.06991997176813558,,,,,0.12000000000000217,0.3541196839092975,0.12000000000000217,0.35059685603981655,-0.32982791586998084,0.08365200764818355,-1.1185468451242828,0.13623326959847035,0.3083173996175908,0.43499043977055446,-0.40788400254939816,0.34033235380062843,-0.46603250478012015,0.5825632746892437,-0.2550143403441677,0.14581122113731132,0.15666666666666584,0.15666666666666584,0.15666666666666584,0.15666666666666584,,,,,1.3800000000000021,1.3800000000000021,1.3800000000000021,1.3800000000000021,0.9301720841300192,0.9301720841300192,0.1414531548757172,0.1414531548757172,1.5683173996175908,1.5683173996175908,0.8521159974506018,0.8521159974506018,0.7939674952198799,0.7939674952198799,1.0049856596558322,1.0049856596558322
mcl1_edge_27_23,mcl1,edge_27_23,27,23,kilocalories / mole,-2.71,0.13,-0.7633333333333333,0.8772777635338219,-0.7633333333333333,0.8926818493656205,,,,,-1.8566666666666674,0.16344379378487076,-1.8566666666666674,0.16341260520057618,-0.5305927342256215,0.2198852772466539,-1.3862332695984703,0.5807839388145316,-0.07648183556405354,0.24617590822179733,-1.3629700446144055,0.4666860241898957,-1.8066443594646269,0.20187156356930136,-0.9624936265137032,0.17193312112751458,1.9466666666666668,1.9466666666666668,1.9466666666666668,1.9466666666666668,,,,,0.8533333333333326,0.8533333333333326,0.8533333333333326,0.8533333333333326,2.1794072657743784,2.1794072657743784,1.3237667304015297,1.3237667304015297,2.633518164435946,2.633518164435946,1.3470299553855944,1.3470299553855944,0.9033556405353731,0.9033556405353731,1.7475063734862968,1.7475063734862968
mcl1_edge_27_45,mcl1,edge_27_45,27,45,kilocalories / mole,-2.83,0.23,-1.4966666666666664,0.47805085853843726,,,,,,,-0.17666666666666644,0.45383826712571657,,,-1.1711281070745698,0.18403441682600383,-2.703154875717017,0.3608986615678776,1.32887189292543,0.6309751434034416,-0.8457042702358186,1.057055294448398,-1.4251051625239006,1.518378698223102,-0.6805194391332059,0.21911973250922653,1.3333333333333337,1.3333333333333337,,,,,,,2.6533333333333338,2.6533333333333338,,,1.6588718929254302,1.6588718929254302,0.1268451242829829,0.1268451242829829,4.15887189292543,4.15887189292543,1.9842957297641814,1.9842957297641814,1.4048948374760994,1.4048948374760994,2.1494805608667944,2.1494805608667944
mcl1_edge_27_46,mcl1,edge_27_46,27,46,kilocalories / mole,-1.48,0.12,-0.34333333333333327,0.1680677837364908,-0.34333333333333327,0.16529613205252058,,,,,0.24666666666666667,0.45554289238278806,0.24666666666666667,0.4492109819941354,-0.5425430210325047,0.22466539196940724,0.04063097514340344,0.7480879541108986,1.6754302103250476,0.2127151051625239,0.41757170172084085,0.822463231647087,-0.08109942638623302,1.124661427645965,0.3550462077756532,0.23222795484708786,1.1366666666666667,1.1366666666666667,1.1366666666666667,1.1366666666666667,,,,,1.7266666666666666,1.7266666666666666,1.7266666666666666,1.7266666666666666,0.9374569789674952,0.9374569789674952,1.5206309751434035,1.5206309751434035,3.1554302103250476,3.1554302103250476,1.8975717017208409,1.8975717017208409,1.398900573613767,1.398900573613767,1.8350462077756533,1.8350462077756533
mcl1_edge_28_27,mcl1,edge_28_27,28,27,kilocalories / mole,0.5,0.12,-1.1433333333333329,0.2523676629497714,-1.1433333333333329,0.25055930776476887,,,,,-0.4400000000000001,0.14998192315216885,-0.4400000000000001,0.14840237365037956,-0.8508604206500956,0.18403441682600383,-1.0444550669216062,0.1673040152963671,0.1744741873804971,0.36567877629063095,-0.29768005098789124,0.6491800197963499,-0.8934608030592739,0.42371918672204933,-0.5402103250478012,0.11674621107679757,-1.6433333333333329,1.6433333333333329,-1.6433333333333329,1.6433333333333329,,,,,-0.9400000000000002,0.9400000000000002,-0.9400000000000002,0.9400000000000002,-1.3508604206500956,1.3508604206500956,-1.5444550669216062,1.5444550669216062,-0.32552581261950286,0.32552581261950286,-0.7976800509878912,0.7976800509878912,-1.393460803059274,1.393460803059274,-1.0402103250478012,1.0402103250478012
mcl1_edge_28_35,mcl1,edge_28_35,28,35,kilocalories / mole,-2.19,0.22,-0.8300000000000001,0.4268643484942023,-0.8300000000000001,0.42022884706319097,,,,,-1.386666666666667,0.4884532996185419,-1.386666666666667,0.4843073454418501,-1.8809751434034416,0.10994263862332695,-1.9311663479923518,0.2868068833652007,-0.4326003824091778,0.5879541108986616,-0.9943977055449326,0.284015082823381,-1.1534034416826007,0.3859779461547071,-1.4078521351179096,0.2059463271346439,1.3599999999999999,1.3599999999999999,1.3599999999999999,1.3599999999999999,,,,,0.803333333333333,0.803333333333333,0.803333333333333,0.803333333333333,0.3090248565965583,0.3090248565965583,0.2588336520076482,0.2588336520076482,1.7573996175908222,1.7573996175908222,1.1956022944550675,1.1956022944550675,1.0365965583173993,1.0365965583173993,0.7821478648820903,0.7821478648820903
mcl1_edge_28_47,mcl1,edge_28_47,28,47,kilocalories / mole,0.84,0.16,-1.093333333333333,0.6742052690986691,-1.093333333333333,0.6694554350433055,,,,,-0.4466666666666672,0.49612280468764614,-0.4466666666666672,0.4945395886115775,-0.5497131931166347,0.19598470363288717,-0.04063097514340344,0.3632887189292543,1.957456978967495,0.3704588910133843,-0.24489483747609864,0.8025696051562276,-1.0090726577437854,0.3739601857126257,0.2301115360101974,0.186038692988403,-1.9333333333333331,1.9333333333333331,-1.9333333333333331,1.9333333333333331,,,,,-1.286666666666667,1.286666666666667,-1.286666666666667,1.286666666666667,-1.3897131931166347,1.3897131931166347,-0.8806309751434034,0.8806309751434034,1.1174569789674949,1.1174569789674949,-1.0848948374760985,1.0848948374760985,-1.8490726577437853,1.8490726577437853,-0.6098884639898026,0.6098884639898026
mcl1_edge_29_27,mcl1,edge_29_27,29,27,kilocalories / mole,0.82,0.17,0.35666666666666735,1.4565871164182158,,,,,,,-3.3499999999999996,1.2621985034384655,,,-0.5736137667304014,0.07648183556405354,-0.6118546845124283,0.972753346080306,-0.9751434034416826,1.125717017208413,-1.5254429572976418,1.3537553432771996,-0.7023613766730397,1.8550265785577194,-1.377652963671128,0.48813947855585976,-0.4633333333333326,0.4633333333333326,,,,,,,-4.17,4.17,,,-1.3936137667304014,1.3936137667304014,-1.4318546845124283,1.4318546845124283,-1.7951434034416827,1.7951434034416827,-2.345442957297642,2.345442957297642,-1.5223613766730395,1.5223613766730395,-2.197652963671128,2.197652963671128
mcl1_edge_29_35,mcl1,edge_29_35,29,35,kilocalories / mole,-1.87,0.25,-2.676666666666666,1.451864437240208,,,,,,,-3.293333333333333,1.0898637668596265,,,-2.0697896749521987,0.08126195028680688,-1.6443594646271509,1.2595602294455066,-3.1309751434034414,0.6022944550669216,-2.653964308476738,0.9076032612205449,-1.8454302103250488,0.5131657907822346,-2.534614404079031,0.44325903241523507,-0.8066666666666658,0.8066666666666658,,,,,,,-1.423333333333333,1.423333333333333,,,-0.19978967495219857,0.19978967495219857,0.22564053537284923,0.22564053537284923,-1.2609751434034413,1.2609751434034413,-0.783964308476738,0.783964308476738,0.02456978967495127,0.02456978967495127,-0.6646144040790309,0.6646144040790309
mcl1_edge_29_40,mcl1,edge_29_40,29,40,kilocalories / mole,-0.31,0.12,-1.2299999999999998,2.049147757565435,,,,,,,-5.126666666666666,3.061659493365515,,,-2.9134799235181643,0.12189292543021032,-1.3456022944550667,1.1735181644359465,-3.2695984703632885,1.6156787762906308,-4.065869980879541,3.0101959184712093,-4.558413001912046,5.13045240342623,-3.1638368387507962,0.9143364919780018,-0.9199999999999997,0.9199999999999997,,,,,,,-4.816666666666666,4.816666666666666,,,-2.6034799235181643,2.6034799235181643,-1.0356022944550667,1.0356022944550667,-2.9595984703632885,2.9595984703632885,-3.7558699808795413,3.7558699808795413,-4.248413001912047,4.248413001912047,-2.853836838750796,2.853836838750796
mcl1_edge_30_27,mcl1,edge_30_27,30,27,kilocalories / mole,1.73,0.22,-0.40999999999999986,0.5861725546866486,-0.40999999999999986,0.5791860673396475,,,,,0.41999999999999993,0.14601837968364964,,,-0.3202676864244742,0.03824091778202677,0.5234225621414913,0.26529636711281074,0.628585086042065,0.13145315487571702,0.6740917782026769,0.19803911326670323,0.7984225621414911,0.24932372191708765,0.3129349904397705,0.08308347809894452,-2.1399999999999997,2.1399999999999997,-2.1399999999999997,2.1399999999999997,,,,,-1.31,1.31,,,-2.050267686424474,2.050267686424474,-1.2065774378585088,1.2065774378585088,-1.101414913957935,1.101414913957935,-1.0559082217973232,1.0559082217973232,-0.9315774378585089,0.9315774378585089,-1.4170650095602295,1.4170650095602295
mcl1_edge_30_35,mcl1,edge_30_35,30,35,kilocalories / mole,-0.96,0.29,-0.8833333333333334,0.4063172569028018,-0.8833333333333334,0.4043617904620399,,,,,-1.0000000000000002,0.44997072563574964,-1.0000000000000002,0.45134386280048916,-1.1209369024856597,0.0788718929254302,-0.2127151051625239,0.2891969407265774,-0.1601338432122371,0.1768642447418738,-0.500133843212237,0.3001115969169888,-0.5076099426386234,0.5149976244108402,-0.6234464627151052,0.14221688125371418,0.07666666666666655,0.07666666666666655,0.07666666666666655,0.07666666666666655,,,,,-0.04000000000000026,0.04000000000000026,-0.04000000000000026,0.04000000000000026,-0.16093690248565973,0.16093690248565973,0.7472848948374761,0.7472848948374761,0.7998661567877628,0.7998661567877628,0.459866156787763,0.459866156787763,0.4523900573613766,0.4523900573613766,0.3365535372848948,0.3365535372848948
mcl1_edge_30_40,mcl1,edge_30_40,30,40,kilocalories / mole,0.6,0.19,-1.7166666666666668,0.5451534156000789,,,,,,,-0.6433333333333332,0.8488046754668088,,,-1.197418738049713,0.4326003824091778,-1.694550669216061,0.5066921606118547,-0.8628107074569789,0.9464627151051624,-1.779216061185469,0.3692820032571883,-2.098795411089866,0.24957950363999656,-1.0995283620140215,0.35882978944276517,-2.316666666666667,2.316666666666667,,,,,,,-1.2433333333333332,1.2433333333333332,,,-1.7974187380497129,1.7974187380497129,-2.294550669216061,2.294550669216061,-1.462810707456979,1.462810707456979,-2.379216061185469,2.379216061185469,-2.698795411089866,2.698795411089866,-1.6995283620140214,1.6995283620140214
mcl1_edge_30_48,mcl1,edge_30_48,30,48,kilocalories / mole,1.19,0.19,3.373333333333333,0.10428367530740204,3.373333333333333,0.10821637021304721,,,,,2.5900000000000003,0.4479048175576433,2.5900000000000003,0.44723708336854623,2.1797323135755255,0.14579349904397704,3.2433078393881454,0.07648183556405354,3.1238049713193115,0.6931166347992351,2.9690376035691526,0.22900698038123232,2.9227246653919696,0.3823037160824748,2.784211281070746,0.21037683608252464,2.183333333333333,2.183333333333333,2.183333333333333,2.183333333333333,,,,,1.4000000000000004,1.4000000000000004,1.4000000000000004,1.4000000000000004,0.9897323135755256,0.9897323135755256,2.0533078393881454,2.0533078393881454,1.9338049713193115,1.9338049713193115,1.7790376035691526,1.7790376035691526,1.7327246653919697,1.7327246653919697,1.5942112810707458,1.5942112810707458
mcl1_edge_31_35,mcl1,edge_31_35,31,35,kilocalories / mole,-0.89,0.22,-0.8766666666666675,0.2249008200760248,-0.8766666666666675,0.2196582224837765,,,,,-0.9100000000000001,0.36186611535659435,-0.9100000000000001,0.36223128949152145,-0.19359464627151052,0.255736137667304,-1.0850860420650095,0.10038240917782026,-1.1304971319311663,0.2294455066921606,-1.1663734862970039,0.16090500940439562,-1.0253728489483755,0.10691740281451914,-0.8297944550669216,0.12724728046352993,0.013333333333332531,0.013333333333332531,0.013333333333332531,0.013333333333332531,,,,,-0.02000000000000013,0.02000000000000013,-0.02000000000000013,0.02000000000000013,0.6964053537284896,0.6964053537284896,-0.19508604206500946,0.19508604206500946,-0.24049713193116629,0.24049713193116629,-0.27637348629700387,0.27637348629700387,-0.13537284894837553,0.13537284894837553,0.06020554493307839,0.06020554493307839
mcl1_edge_32_34,mcl1,edge_32_34,32,34,kilocalories / mole,-0.29,0.22,-0.773333333333334,0.36918559722987754,-0.773333333333334,0.36144881185456973,,,,,-0.7633333333333336,0.13222247526532774,-0.7633333333333336,0.12663780470188213,-0.8173996175908221,0.15296367112810708,-0.8938814531548758,0.26290630975143403,-0.17925430210325047,0.09082217973231357,-0.6576481835564051,0.24183828813687092,-0.8896749521988525,0.1020664360034371,-0.6634671765455705,0.08596840396648772,-0.483333333333334,0.483333333333334,-0.483333333333334,0.483333333333334,,,,,-0.47333333333333366,0.47333333333333366,-0.47333333333333366,0.47333333333333366,-0.5273996175908222,0.5273996175908222,-0.6038814531548757,0.6038814531548757,0.11074569789674951,0.11074569789674951,-0.3676481835564051,0.3676481835564051,-0.5996749521988525,0.5996749521988525,-0.37346717654557054,0.37346717654557054
mcl1_edge_32_46,mcl1,edge_32_46,32,46,kilocalories / mole,-1.02,0.12,-0.1200000000000001,0.33860954627982554,-0.1200000000000001,0.336571737061925,,,,,-0.5299999999999999,0.4193342093576714,-0.5299999999999999,0.41940109141277687,-0.19598470363288717,0.14579349904397704,-0.7241873804971318,0.3824091778202677,1.4746653919694073,0.13145315487571702,-0.007482472912683669,0.8892198607257533,-0.8047227533460806,0.6716652408520779,0.006123326959847131,0.15012778613340158,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,,,,,0.4900000000000001,0.4900000000000001,0.4900000000000001,0.4900000000000001,0.8240152963671128,0.8240152963671128,0.2958126195028682,0.2958126195028682,2.4946653919694075,2.4946653919694075,1.0125175270873163,1.0125175270873163,0.21527724665391945,0.21527724665391945,1.026123326959847,1.026123326959847
