FF_REF,FF,set,statistic,mle,observed,stderr,mean,low,high
OpenFF-1.0_converged,OPLS3e,thrombin,MUE,1.8474223366035916,1.8910274059910772,0.2853881831305357,1.890269523648981,1.3310366655216859,2.417466577053782
OpenFF-1.0_converged,OPLS3e,p38,N,48.0,,,,,
OpenFF-1.0_converged,OPLS3e,p38,RMSE,0.8394739984943826,0.7848585105938457,0.11867443510778894,0.804783762150644,0.5688037390306555,1.032496377353715
OpenFF-1.0_converged,OPLS3e,p38,MUE,0.5563877706636764,0.5625772785213509,0.07964452661424959,0.5928438677123169,0.4463176321252654,0.7559429338457543
OpenFF-1.0_converged,OPLS3e,ptp1b,N,29.0,,,,,
OpenFF-1.0_converged,OPLS3e,ptp1b,RMSE,0.9294885572495881,0.8695379016560109,0.13525617195278827,0.9519109194138489,0.7063580475970569,1.2417883338068212
OpenFF-1.0_converged,OPLS3e,ptp1b,MUE,0.7290244060443032,0.7272958836069544,0.10614090731528794,0.759625078044678,0.5595687061751234,0.9788443535787738
OpenFF-1.0_converged,OPLS3e,galectin,N,7.0,,,,,
OpenFF-1.0_converged,OPLS3e,galectin,RMSE,0.6232327111575691,0.668314912186909,0.16382771015047176,0.6657555349137747,0.3351488249564095,0.9780319325132062
OpenFF-1.0_converged,OPLS3e,galectin,MUE,0.5162614419356253,0.5145060548119822,0.16631351835927816,0.5436308217718874,0.24364003385259145,0.8897770264745499
OpenFF-1.0_converged,OPLS3e,cdk2,N,22.0,,,,,
OpenFF-1.0_converged,OPLS3e,cdk2,RMSE,1.639727563794271,1.6446729353421916,0.4578286715562852,1.5988875257102269,0.8435092902437296,2.475926306623399
OpenFF-1.0_converged,OPLS3e,cdk2,MUE,1.0564892825968568,1.1112396430847689,0.25760632998374655,1.1014215997230083,0.6863205354633125,1.7135888446072258
OpenFF-1.0_converged,OPLS3e,cmet,N,41.0,,,,,
OpenFF-1.0_converged,OPLS3e,cmet,RMSE,1.4459279803095273,1.4672351078776087,0.2007869149596642,1.4743746165551315,1.1009572527296443,1.867856167252764
OpenFF-1.0_converged,OPLS3e,cmet,MUE,1.110743513649562,1.1008130081300815,0.15004879572951127,1.1062920309771562,0.829198365239567,1.4227192729274851
OpenFF-1.0_converged,OPLS3e,mcl1,N,59.0,,,,,
OpenFF-1.0_converged,OPLS3e,mcl1,RMSE,0.9246582491692726,0.8429911258921992,0.16194443996897753,0.9929738950646709,0.760665634963326,1.4109019562447644
OpenFF-1.0_converged,OPLS3e,mcl1,MUE,0.7055707224052843,0.6510909464087027,0.08459284051128041,0.7308177212270514,0.5790531201666559,0.9029897821454457
OpenFF-1.0_converged,OPLS3e,bace,N,55.0,,,,,
OpenFF-1.0_converged,OPLS3e,bace,RMSE,1.788799795895798,1.8755358270045595,0.20038669344992763,1.8702912609561535,1.450919975401236,2.230272432234096
OpenFF-1.0_converged,OPLS3e,bace,MUE,1.412256131941379,1.4020550437452926,0.16339021612070534,1.4155146088738098,1.1137226767004973,1.760282488565173
OpenFF-1.0_converged,OPLS3e,bace_hunt,N,57.0,,,,,
OpenFF-1.0_converged,OPLS3e,bace_hunt,RMSE,0.8936974071813595,0.8722392489618304,0.09873222220145249,0.882364340756661,0.6918804267754787,1.0720560391189649
OpenFF-1.0_converged,OPLS3e,bace_hunt,MUE,0.6295997472994409,0.6397902340299444,0.0796504287862835,0.6449412530433205,0.4827646960592099,0.8031621769482215
OpenFF-1.0_converged,OPLS3e,bace_p2,N,25.0,,,,,
OpenFF-1.0_converged,OPLS3e,bace_p2,RMSE,0.7811775167971226,0.7636490770623144,0.09834402667017422,0.7814429257779948,0.6044553309913171,0.9921794976798491
OpenFF-1.0_converged,OPLS3e,bace_p2,MUE,0.6676805640215023,0.6365858508604206,0.08661272493737493,0.6613515107990161,0.5023774133798041,0.8382548546468775
OpenFF-1.0_converged,OPLS3e,tyk2,N,24.0,,,,,
OpenFF-1.0_converged,OPLS3e,tyk2,RMSE,0.6019987259735127,0.6181737821922312,0.07752232704353798,0.6168258807174802,0.46967592490846344,0.7640338648850605
OpenFF-1.0_converged,OPLS3e,tyk2,MUE,0.5121420917252566,0.5203699277671553,0.07257199887279438,0.5220642324111985,0.3878009049518356,0.6677578410696489
OpenFF-1.0_converged,OPLS3e,ros1,N,46.0,,,,,
OpenFF-1.0_converged,OPLS3e,ros1,RMSE,1.4946807372553135,1.4117090577622984,0.18290007881999912,1.4193685147018673,1.0607187794610249,1.7653203507216868
OpenFF-1.0_converged,OPLS3e,ros1,MUE,1.047835434560488,1.0099275362318842,0.14656134782977118,1.0484484481779546,0.7896346398832412,1.3366932742090987
OpenFF-1.0_converged,OPLS3e,eg5,N,40.0,,,,,
OpenFF-1.0_converged,OPLS3e,eg5,RMSE,1.816419874984756,1.753398525403991,0.17440639637826783,1.7703426881364241,1.4326714756437682,2.1170826581892204
OpenFF-1.0_converged,OPLS3e,eg5,MUE,1.4768784121431742,1.4204166666666667,0.16128514010022355,1.4705718837067452,1.185161646437561,1.7967091775217248
OpenFF-1.0_converged,OPLS3e,cdk8,N,31.0,,,,,
OpenFF-1.0_converged,OPLS3e,cdk8,RMSE,1.395328991985914,1.3217269033989048,0.17416520592181897,1.3361717117554717,1.004007746486281,1.678525750176016
OpenFF-1.0_converged,OPLS3e,cdk8,MUE,1.0333580881897728,1.032043010752688,0.14243493467720733,1.0536355866460239,0.7828822553569001,1.352167570879155
OpenFF-1.0_converged,OPLS3e,hif2a,N,58.0,,,,,
OpenFF-1.0_converged,OPLS3e,hif2a,RMSE,2.2394583700326853,2.375706670426306,0.3237827212454359,2.3756091657508676,1.7985029519605091,3.0503215804026587
OpenFF-1.0_converged,OPLS3e,hif2a,MUE,1.737010501246306,1.7990229885057476,0.20984196867992963,1.8001943765742772,1.4259246892915962,2.245128508271424
OpenFF-1.0_converged,OPLS3e,pfkfb3,N,51.0,,,,,
OpenFF-1.0_converged,OPLS3e,pfkfb3,RMSE,2.1223319931392215,2.1842105207897293,0.25977849137489534,2.213933244762863,1.7417758162378922,2.754679502415866
OpenFF-1.0_converged,OPLS3e,pfkfb3,MUE,1.7126290873739265,1.6533333333333335,0.20433331815080882,1.679837678404942,1.2901025219524593,2.089982143887839
OpenFF-1.0_converged,OPLS3e,pde10,N,41.0,,,,,
OpenFF-1.0_converged,OPLS3e,pde10,RMSE,1.7907102538999666,1.8460042249362323,0.213099610418784,1.8399016620273192,1.4558716467944013,2.261076739074646
OpenFF-1.0_converged,OPLS3e,pde10,MUE,1.4016045081058288,1.4105690813008134,0.1849763989991509,1.4210677645612664,1.0685912242076852,1.7921664905327825
OpenFF-1.0_converged,OPLS3e,shp2,N,24.0,,,,,
OpenFF-1.0_converged,OPLS3e,shp2,RMSE,2.310815019522727,2.267796491294119,0.25283706610217194,2.2630489197324124,1.7536446301915594,2.746180531427
OpenFF-1.0_converged,OPLS3e,shp2,MUE,1.8165358231833366,1.884166666666666,0.2526819347332202,1.8828382819530733,1.3780156824378444,2.391300288823376
OpenFF-1.0_converged,OPLS3e,syk,N,80.0,,,,,
OpenFF-1.0_converged,OPLS3e,syk,RMSE,0.8078048910735343,0.7978477994649799,0.062332515454961705,0.8331190872337292,0.7119111855172987,0.9577995299353165
OpenFF-1.0_converged,OPLS3e,syk,MUE,0.6645719815784673,0.6386666666666664,0.05605084726002324,0.6634382324090257,0.5516015811885386,0.7780068929859975
OpenFF-1.0_converged,OPLS3e,tnks2,N,54.0,,,,,
OpenFF-1.0_converged,OPLS3e,tnks2,RMSE,0.9650587453180215,0.9461429171922634,0.0911837506492084,0.9604970732019772,0.7864204394388432,1.1438836395681151
OpenFF-1.0_converged,OPLS3e,tnks2,MUE,0.7840996556098988,0.7570370370370368,0.07602294542329258,0.769953412191645,0.6272012161350753,0.9190160254684498
OpenFF-1.0_converged,GAFF2,all,N,868.0,,,,,
OpenFF-1.0_converged,GAFF2,all,RMSE,1.1529584901510082,1.0523167311849786,0.05354269471759753,1.1690121749948774,1.0702351429349652,1.2760163028305316
OpenFF-1.0_converged,GAFF2,all,MUE,0.8159601205218756,0.7593104666155613,0.028397093569641017,0.8214818294794545,0.765136635621812,0.8786560094025138
OpenFF-1.0_converged,GAFF2,jnk1,N,30.0,,,,,
OpenFF-1.0_converged,GAFF2,jnk1,RMSE,0.7593333840911721,0.770609821502152,0.1674542121326335,0.8548061809215984,0.5622349701364504,1.212038628912976
OpenFF-1.0_converged,GAFF2,jnk1,MUE,0.5715172040494778,0.5750951773953685,0.11006126052682991,0.6054866206739101,0.4107773948456251,0.8427446910909921
OpenFF-1.0_converged,GAFF2,pde2,N,23.0,,,,,
OpenFF-1.0_converged,GAFF2,pde2,RMSE,0.7882697974367046,0.6610876454238398,0.2237137817012817,0.8451320704708565,0.5328893710731137,1.4141797893063643
OpenFF-1.0_converged,GAFF2,pde2,MUE,0.6221903460638307,0.5210413722393107,0.13112365392395367,0.632649101775337,0.4114504622593302,0.9373802262649964
OpenFF-1.0_converged,GAFF2,thrombin,N,15.0,,,,,
OpenFF-1.0_converged,GAFF2,thrombin,RMSE,1.0834968146848776,0.9895800584688326,0.13827573266619048,1.013371557865131,0.7426257269946464,1.272732508284016
OpenFF-1.0_converged,GAFF2,thrombin,MUE,0.8268142690653146,0.8284032292330574,0.15079604445274467,0.8562949541629723,0.5612041871589899,1.167086354577407
OpenFF-1.0_converged,GAFF2,p38,N,48.0,,,,,
OpenFF-1.0_converged,GAFF2,p38,RMSE,1.3135788350526887,1.3281835054550735,0.15329430775799302,1.3427545686629265,1.0439319259585549,1.6439265823031592
OpenFF-1.0_converged,GAFF2,p38,MUE,1.0341286791683628,1.0340597779902276,0.12009794184710813,1.0485009279639081,0.8355859230222819,1.298756946427534
OpenFF-1.0_converged,GAFF2,ptp1b,N,29.0,,,,,
OpenFF-1.0_converged,GAFF2,ptp1b,RMSE,1.770966022171499,1.3383411919984747,0.2934718335746039,1.813475964222854,1.2946643978645789,2.4466011055399215
OpenFF-1.0_converged,GAFF2,ptp1b,MUE,1.3482034856325351,1.104815718335861,0.21600722515316453,1.3969478312788868,0.9995203992920632,1.8485753139301722
OpenFF-1.0_converged,GAFF2,galectin,N,7.0,,,,,
OpenFF-1.0_converged,GAFF2,galectin,RMSE,0.7546346349294205,0.736106952548984,0.11792445980953921,0.7443997774021668,0.5022998820322786,0.9649131034680614
OpenFF-1.0_converged,GAFF2,galectin,MUE,0.700277333077904,0.6300163889647635,0.1388934004263737,0.6565946499592835,0.3667556061258018,0.9167510150595373
OpenFF-1.0_converged,GAFF2,cdk2,N,22.0,,,,,
OpenFF-1.0_converged,GAFF2,cdk2,RMSE,0.8557785306331225,0.8417950560456406,0.11639106833437947,0.8625777572734123,0.646107981353853,1.098279135328413
OpenFF-1.0_converged,GAFF2,cdk2,MUE,0.6757833800398968,0.6810229445506709,0.11131181973160047,0.6975051614834408,0.478224832180123,0.9258074557655774
OpenFF-1.0_converged,GAFF2,cmet,N,41.0,,,,,
OpenFF-1.0_converged,GAFF2,cmet,RMSE,1.440103902060002,1.3924437001166619,0.20841723064402487,1.411584077777019,1.0055576049704715,1.840373623521281
OpenFF-1.0_converged,GAFF2,cmet,MUE,0.9682718310739398,0.9769918699186991,0.16321727356615473,0.9945220829957914,0.6951485353056359,1.3367059070134064
OpenFF-1.0_converged,GAFF2,mcl1,N,59.0,,,,,
OpenFF-1.0_converged,GAFF2,mcl1,RMSE,0.7612319647844503,0.7221496457372188,0.09776652960168775,0.7733950825075528,0.5807125621093107,0.9804975934561883
OpenFF-1.0_converged,GAFF2,mcl1,MUE,0.5579620664175986,0.5136609737390762,0.07337456449131143,0.5564384984609961,0.4143859439555194,0.7075153618023434
OpenFF-1.0_converged,GAFF2,bace,N,55.0,,,,,
OpenFF-1.0_converged,GAFF2,bace,RMSE,1.0100960829988677,0.9253622240752825,0.1181487652106247,0.9603119289151876,0.7313941914451791,1.2010732818312373
OpenFF-1.0_converged,GAFF2,bace,MUE,0.6415989696278337,0.6658304652644997,0.09056005645829064,0.6933047596069589,0.521353284558196,0.8724530455880968
OpenFF-1.0_converged,GAFF2,bace_hunt,N,57.0,,,,,
OpenFF-1.0_converged,GAFF2,bace_hunt,RMSE,0.6067178482740491,0.5559351831860171,0.09144770943800615,0.5877637201139012,0.4114494001614024,0.7764357604225841
OpenFF-1.0_converged,GAFF2,bace_hunt,MUE,0.404844279644993,0.3869144499234063,0.05754737715188682,0.4066235966614903,0.2979230187607564,0.524416002311509
OpenFF-1.0_converged,GAFF2,bace_p2,N,25.0,,,,,
OpenFF-1.0_converged,GAFF2,bace_p2,RMSE,0.425677158977744,0.44089988759692555,0.10802866242728923,0.5164673670230079,0.3433745695466192,0.7522366443758677
OpenFF-1.0_converged,GAFF2,bace_p2,MUE,0.362887886173619,0.34512377310388764,0.070857053848095,0.3834946951085973,0.258303330700241,0.5398912319340193
OpenFF-1.0_converged,GAFF2,tyk2,N,24.0,,,,,
OpenFF-1.0_converged,GAFF2,tyk2,RMSE,0.6337914297632796,0.6584469073270376,0.13281638758547426,0.6553205360676896,0.44835107019478476,0.951152413913641
OpenFF-1.0_converged,GAFF2,tyk2,MUE,0.4867214313642109,0.5094136392606755,0.08972658098922572,0.5158352957584625,0.36045264971306007,0.7072205212767351
OpenFF-1.0_converged,GAFF2,ros1,N,46.0,,,,,
OpenFF-1.0_converged,GAFF2,ros1,RMSE,0.8466007130718087,0.7033295985202024,0.11535772122660554,0.7983721597958413,0.5936995487268876,1.0407255028443978
OpenFF-1.0_converged,GAFF2,ros1,MUE,0.5233871317398613,0.5054710144927534,0.08322459635679436,0.574943275475387,0.41945034822785887,0.7451668906035753
OpenFF-1.0_converged,GAFF2,eg5,N,40.0,,,,,
OpenFF-1.0_converged,GAFF2,eg5,RMSE,1.2379590321765577,1.1145373978073205,0.17276408010176542,1.1937539396553158,0.8715759334694635,1.5527253634747165
OpenFF-1.0_converged,GAFF2,eg5,MUE,0.9222916999828317,0.8587500000000006,0.12012260673126703,0.9097565268759835,0.6911098046955617,1.1669040117936151
OpenFF-1.0_converged,GAFF2,cdk8,N,31.0,,,,,
OpenFF-1.0_converged,GAFF2,cdk8,RMSE,1.0392079426613445,1.0041599852541738,0.1404968209421613,1.1074548458111109,0.8445005678836945,1.4058824510671435
OpenFF-1.0_converged,GAFF2,cdk8,MUE,0.9002456138775048,0.8351612903225801,0.11722630066342137,0.9108636984676423,0.6893906966535295,1.1572327118892165
OpenFF-1.0_converged,GAFF2,hif2a,N,66.0,,,,,
OpenFF-1.0_converged,GAFF2,hif2a,RMSE,1.708631070402777,1.7799044256110392,0.2320554016549187,1.836396674630959,1.39446350071105,2.2918766352271502
OpenFF-1.0_converged,GAFF2,hif2a,MUE,1.3354498962460304,1.2969191919191918,0.1546718666593259,1.3527360218423736,1.069976410644497,1.6750808543277729
OpenFF-1.0_converged,GAFF2,pfkfb3,N,51.0,,,,,
OpenFF-1.0_converged,GAFF2,pfkfb3,RMSE,1.2763798342727575,1.2362482776212749,0.12303215941602465,1.3412265331460667,1.1126917960011096,1.5877009526807095
OpenFF-1.0_converged,GAFF2,pfkfb3,MUE,1.0627045132478872,1.01359477124183,0.11513038148407245,1.0858740400023994,0.8770177149616628,1.311790729265266
OpenFF-1.0_converged,GAFF2,pde10,N,41.0,,,,,
OpenFF-1.0_converged,GAFF2,pde10,RMSE,1.5630609889091216,1.0657267517919844,0.4187103479014611,1.6150832247870812,0.9549236123950983,2.647544471000561
OpenFF-1.0_converged,GAFF2,pde10,MUE,0.996277817313123,0.758170731707317,0.2021175578243342,1.010995036890157,0.659630972714774,1.4244021003779943
OpenFF-1.0_converged,GAFF2,shp2,N,24.0,,,,,
OpenFF-1.0_converged,GAFF2,shp2,RMSE,1.2337787648800527,1.210162026188902,0.23837859316225804,1.3606721593236144,1.0021243986585135,1.9333662994975234
OpenFF-1.0_converged,GAFF2,shp2,MUE,1.0422938119493002,1.0562499999999984,0.1624980109219083,1.1073312367307162,0.8163527202608005,1.44418484586528
OpenFF-1.0_converged,GAFF2,syk,N,80.0,,,,,
OpenFF-1.0_converged,GAFF2,syk,RMSE,0.9406283559170913,0.8337297390508374,0.09643081875721707,0.9474074368418219,0.7716172253317233,1.1401448880748883
OpenFF-1.0_converged,GAFF2,syk,MUE,0.706348387139079,0.6548333333333332,0.06915388578383884,0.7181438498069364,0.5928560669204098,0.856561666815557
OpenFF-1.0_converged,GAFF2,tnks2,N,54.0,,,,,
OpenFF-1.0_converged,GAFF2,tnks2,RMSE,0.8874194100096039,0.9061394391193729,0.12259640804280414,0.9345557955919729,0.7130995098849083,1.1803611115772716
OpenFF-1.0_converged,GAFF2,tnks2,MUE,0.7363375323672781,0.6825308641975307,0.08316934254413098,0.7026105315800487,0.5540364969663522,0.8735917954915385
OpenFF-1.0_converged,cGenFF,all,N,868.0,,,,,
OpenFF-1.0_converged,cGenFF,all,RMSE,1.90204212811176,1.793189896926995,0.07245692463613235,1.8849488753046102,1.7400932217383267,2.0254390970452802
OpenFF-1.0_converged,cGenFF,all,MUE,1.3486865424093502,1.2848642219794226,0.04566434709788157,1.3406771087179947,1.2555542228973682,1.4337843485980843
OpenFF-1.0_converged,cGenFF,jnk1,N,30.0,,,,,
OpenFF-1.0_converged,cGenFF,jnk1,RMSE,1.2552203906358295,1.2913995807531324,0.248613045043282,1.343514960832342,0.8562979820732242,1.8359212522871795
OpenFF-1.0_converged,cGenFF,jnk1,MUE,0.8629278409384924,0.8996477586573194,0.18713742664336253,0.9556471004488767,0.6276280240910619,1.3452943106182906
OpenFF-1.0_converged,cGenFF,pde2,N,23.0,,,,,
OpenFF-1.0_converged,cGenFF,pde2,RMSE,0.9919653081936965,0.9108767462958697,0.16792062123526597,0.982802266102557,0.6592139722355868,1.307731264415062
OpenFF-1.0_converged,cGenFF,pde2,MUE,0.724381194205022,0.7320525396957352,0.12759967523206636,0.7778866973311337,0.5269673610391269,1.0353569093205022
OpenFF-1.0_converged,cGenFF,thrombin,N,15.0,,,,,
OpenFF-1.0_converged,cGenFF,thrombin,RMSE,2.310188498661514,2.2657397665054755,0.42524318488896024,2.260242063176191,1.4063645965191898,3.043621130415633
OpenFF-1.0_converged,cGenFF,thrombin,MUE,1.6442270896716038,1.7886683662630127,0.35496461401241963,1.8218722231817392,1.1948050630494296,2.560671734309086
OpenFF-1.0_converged,cGenFF,p38,N,48.0,,,,,
OpenFF-1.0_converged,cGenFF,p38,RMSE,1.3479279448773127,1.3251460009972895,0.17808549035351184,1.3469279780017522,1.016903704178881,1.6878095430492777
OpenFF-1.0_converged,cGenFF,p38,MUE,0.9771314258632713,1.002406522200977,0.13038769098400083,1.0331001235191266,0.7972119075710397,1.2875420580902908
OpenFF-1.0_converged,cGenFF,ptp1b,N,29.0,,,,,
OpenFF-1.0_converged,cGenFF,ptp1b,RMSE,1.107929750855242,0.9667374810604699,0.20881614195564446,1.100981155473195,0.7253754671748552,1.530519834161946
OpenFF-1.0_converged,cGenFF,ptp1b,MUE,0.796495450071773,0.6833084987143141,0.14675876019326356,0.7681821913995461,0.5054179510830988,1.0942239789685138
OpenFF-1.0_converged,cGenFF,galectin,N,7.0,,,,,
OpenFF-1.0_converged,cGenFF,galectin,RMSE,0.6846393229319933,0.720336670025297,0.17454805060163608,0.7022618350275206,0.35924370790279614,1.016319913359133
OpenFF-1.0_converged,cGenFF,galectin,MUE,0.5341512871357154,0.522375489392698,0.17484091606326696,0.5571059532116117,0.2265596256569947,0.9202069404573445
OpenFF-1.0_converged,cGenFF,cdk2,N,22.0,,,,,
OpenFF-1.0_converged,cGenFF,cdk2,RMSE,1.078779437697401,1.1161423565986972,0.18828377241683114,1.1309783860968947,0.7857422434834499,1.5199001422093479
OpenFF-1.0_converged,cGenFF,cdk2,MUE,0.9073638510846933,0.851353207022425,0.16446699457816807,0.8777081512621782,0.5666761081312535,1.2205710316348517
OpenFF-1.0_converged,cGenFF,cmet,N,41.0,,,,,
OpenFF-1.0_converged,cGenFF,cmet,RMSE,1.6443415454870394,1.5160240754321719,0.217410721316117,1.626748286465086,1.2388960547922978,2.0637235342043128
OpenFF-1.0_converged,cGenFF,cmet,MUE,1.2848885613874117,1.2396747967479678,0.15622309673892815,1.3034561767672754,1.022251913940507,1.6155852449687782
OpenFF-1.0_converged,cGenFF,mcl1,N,59.0,,,,,
OpenFF-1.0_converged,cGenFF,mcl1,RMSE,1.39413045799126,1.3200178169831658,0.17981107129644278,1.3741676174629056,1.0523873489792022,1.742253681825896
OpenFF-1.0_converged,cGenFF,mcl1,MUE,0.9789376633079707,0.9859635306953581,0.11860221998077854,1.041845348364136,0.8174058699132045,1.2893594092678462
OpenFF-1.0_converged,cGenFF,bace,N,55.0,,,,,
OpenFF-1.0_converged,cGenFF,bace,RMSE,1.2446548116875609,1.1691838428477748,0.1325479668550229,1.2584271711755965,1.0001519231592146,1.521145238038985
OpenFF-1.0_converged,cGenFF,bace,MUE,1.015365708481992,0.922145315487572,0.10720410780046356,0.9838684908425649,0.7694108935941081,1.2045969709872453
OpenFF-1.0_converged,cGenFF,bace_hunt,N,57.0,,,,,
OpenFF-1.0_converged,cGenFF,bace_hunt,RMSE,1.4693848919660777,1.3402415515151243,0.3208125417624781,1.6136335514589,1.189561372585304,2.4278896420426253
OpenFF-1.0_converged,cGenFF,bace_hunt,MUE,1.1411974082413465,1.1222085807252353,0.1533846888752253,1.2268039179774797,0.9521001352816715,1.551000344896221
OpenFF-1.0_converged,cGenFF,bace_p2,N,25.0,,,,,
OpenFF-1.0_converged,cGenFF,bace_p2,RMSE,1.152076463276863,1.1876677521269292,0.18165890033113802,1.2068557311643098,0.878048396491938,1.5576784037356302
OpenFF-1.0_converged,cGenFF,bace_p2,MUE,0.8190471805125255,0.8903492670490759,0.16673377434634543,0.9182497437304592,0.6165436065024665,1.2623924695222888
OpenFF-1.0_converged,cGenFF,tyk2,N,24.0,,,,,
OpenFF-1.0_converged,cGenFF,tyk2,RMSE,1.3579940570901385,1.546741002982733,0.34309997143922716,1.6324793454397868,1.0567591781492682,2.3289735989722633
OpenFF-1.0_converged,cGenFF,tyk2,MUE,1.0985593175247712,1.1377010303802844,0.24794944345337674,1.132305935779162,0.6854893440370188,1.670022069242968
OpenFF-1.0_converged,cGenFF,ros1,N,46.0,,,,,
OpenFF-1.0_converged,cGenFF,ros1,RMSE,1.8564571492502853,1.8461099099232714,0.33682324369336253,1.896639876827157,1.2226472705896865,2.543593359650244
OpenFF-1.0_converged,cGenFF,ros1,MUE,1.182117905104417,1.2096014492753626,0.21780339215175348,1.274298799614491,0.8698100920754398,1.7014392376586414
OpenFF-1.0_converged,cGenFF,eg5,N,40.0,,,,,
OpenFF-1.0_converged,cGenFF,eg5,RMSE,1.8066796831757341,1.659076885231999,0.1934995963061205,1.712356502153089,1.3294029076889795,2.0910970026148132
OpenFF-1.0_converged,cGenFF,eg5,MUE,1.398145528328944,1.2928333333333335,0.16347712480368545,1.3554121232449061,1.051066147680748,1.6832493825669577
OpenFF-1.0_converged,cGenFF,cdk8,N,31.0,,,,,
OpenFF-1.0_converged,cGenFF,cdk8,RMSE,1.7521916888201323,1.8331531680779998,0.3184481361661766,1.9072768867767764,1.3192900179140736,2.561743538884739
OpenFF-1.0_converged,cGenFF,cdk8,MUE,1.4190095979690804,1.374301075268817,0.23027377813295752,1.431169994743297,1.008623028510479,1.8970528277128864
OpenFF-1.0_converged,cGenFF,hif2a,N,66.0,,,,,
OpenFF-1.0_converged,cGenFF,hif2a,RMSE,3.797136661030493,3.62102902203934,0.2852629693803642,3.720354225766026,3.1440560804335607,4.269062068480126
OpenFF-1.0_converged,cGenFF,hif2a,MUE,3.041833270079441,2.974242424242425,0.27420942823100614,3.0234432224718466,2.5131529044458305,3.567604762826562
OpenFF-1.0_converged,cGenFF,pfkfb3,N,51.0,,,,,
OpenFF-1.0_converged,cGenFF,pfkfb3,RMSE,2.616889681379682,2.515761599797415,0.3232424120958999,2.5875396729594367,1.9783218089233885,3.2360762567825647
OpenFF-1.0_converged,cGenFF,pfkfb3,MUE,1.9980772679740435,1.865424836601307,0.2507800259349027,1.9523000840452793,1.4754777324649007,2.473829616544106
OpenFF-1.0_converged,cGenFF,pde10,N,41.0,,,,,
OpenFF-1.0_converged,cGenFF,pde10,RMSE,1.7574766146232046,1.6760172658235815,0.21333845456653702,1.7304331426385322,1.3085834726363712,2.1514562743846506
OpenFF-1.0_converged,cGenFF,pde10,MUE,1.354092459589938,1.2836585365853659,0.17208683187734278,1.3284291072086751,1.0064442245043799,1.6577312620748121
OpenFF-1.0_converged,cGenFF,shp2,N,24.0,,,,,
OpenFF-1.0_converged,cGenFF,shp2,RMSE,1.927210978858679,2.031930868793412,0.45781076899170126,2.167416205586738,1.389816501879456,3.2082459134046926
OpenFF-1.0_converged,cGenFF,shp2,MUE,1.503757594187264,1.5373611111111096,0.3028555082012493,1.6137144691562422,1.0807757617629818,2.2855142825927643
OpenFF-1.0_converged,cGenFF,syk,N,80.0,,,,,
OpenFF-1.0_converged,cGenFF,syk,RMSE,1.2506252979670855,1.2479065247222827,0.1503195291992093,1.3517761197958433,1.0944924085174834,1.6834670712918192
OpenFF-1.0_converged,cGenFF,syk,MUE,1.0752199359782229,1.0186250000000001,0.09249990807694412,1.078930069694074,0.9085101861119386,1.2750447166097367
OpenFF-1.0_converged,cGenFF,tnks2,N,54.0,,,,,
OpenFF-1.0_converged,cGenFF,tnks2,RMSE,1.55835082560867,1.5939020241380708,0.1347749213162158,1.598371447078296,1.330771662342696,1.8411731600837689
OpenFF-1.0_converged,cGenFF,tnks2,MUE,1.2937516542041214,1.2709259259259253,0.1321691544818754,1.2850835278676775,1.0398895241477146,1.5681524889240401
OpenFF-1.0_converged,Consensus_OpenFF_GAFF2_cGenFF,all,N,868.0,,,,,
OpenFF-1.0_converged,Consensus_OpenFF_GAFF2_cGenFF,all,RMSE,1.4677020042943445,1.0771582235794215,0.1043010624513827,1.507311333700744,1.3335008421424903,1.7440860132005718
OpenFF-1.0_converged,Consensus_OpenFF_GAFF2_cGenFF,all,MUE,0.9810896433065153,0.7946133760973705,0.0393839387400505,0.9766594233842634,0.9049218555726855,1.0541791696812721
OpenFF-1.0_converged,Consensus_OpenFF_GAFF2_cGenFF,jnk1,N,30.0,,,,,
OpenFF-1.0_converged,Consensus_OpenFF_GAFF2_cGenFF,jnk1,RMSE,1.0757720113665805,0.8324543911962857,0.2858366581456694,1.0920201775878864,0.6130416484834174,1.7309211780394378
OpenFF-1.0_converged,Consensus_OpenFF_GAFF2_cGenFF,jnk1,MUE,0.6507395181082822,0.5845415338857024,0.15755463347476706,0.7299869397829718,0.4660493760166438,1.0884329494074771
OpenFF-1.0_converged,Consensus_OpenFF_GAFF2_cGenFF,pde2,N,23.0,,,,,
OpenFF-1.0_converged,Consensus_OpenFF_GAFF2_cGenFF,pde2,RMSE,0.9336314112077,0.7396358888355499,0.23803504901048678,0.9992365630109137,0.5832768142996949,1.500888888175335
OpenFF-1.0_converged,Consensus_OpenFF_GAFF2_cGenFF,pde2,MUE,0.615400570372198,0.5899232410563363,0.14990641939560734,0.7061228139221959,0.4288912104397914,1.040969388299745
OpenFF-1.0_converged,Consensus_OpenFF_GAFF2_cGenFF,thrombin,N,15.0,,,,,
OpenFF-1.0_converged,Consensus_OpenFF_GAFF2_cGenFF,thrombin,RMSE,0.9678641175610578,0.9845495693383777,0.3428202284235611,1.2462073416274253,0.7286722364887086,2.0383285653793495
OpenFF-1.0_converged,Consensus_OpenFF_GAFF2_cGenFF,thrombin,MUE,0.9652621042210376,0.8510019120458893,0.20713626617559425,0.9690457445601862,0.620831631032689,1.4055942321496941
OpenFF-1.0_converged,Consensus_OpenFF_GAFF2_cGenFF,p38,N,48.0,,,,,
